Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;4;0;11;;C1,C12,C13,C14,C16,C18,C2,C4,C7,C8,C9,;
1;3;1;3;donnée bn:00025314n,;C18,C8,C9,;
2;2;1;2;commentaire bn:00020978n,;C14,C2,;
3;2;1;2;délimiter bn:00086464v,;C1,C2,;
4;2;1;2;case à cocher bn:03157691n,;C16,C2,;
5;3;1;4;text bn:14981519n,;C13,C14,C8,C9,;
6;2;1;2;utilisateur bn:00079373n,;C1,C16,;
7;2;1;3;méthode post bn:00045088n,;C12,C14,C4,;
8;2;1;2;programmation bn:00021493n,;C12,C16,;
9;2;1;3;script bn:01431715n,;C12,C4,C9,;
10;2;2;2;navigateur bn:00013447n,mysql bn:01225760n,;C1,C18,;
11;2;2;2;donnée bn:00025314n,text bn:14981519n,;C8,C9,;
12;2;2;2;donnée bn:00025314n,cle bn:04756252n,;C18,C8,;
13;2;2;2;text bn:14981519n,site bn:00047172n,;C13,C8,;
14;2;2;2;case bn:04777941n,chaîne bn:00074685n,;C18,C7,;
15;2;2;2;méthode post bn:00045088n,script bn:01431715n,;C12,C4,;
16;1;3;1;méthode post bn:00045088n,script bn:01431715n,list bn:04720346n,;C4,;
17;1;5;1;syntaxe bn:00062118n,structure de contrôle bn:00047734n,méthode post bn:00045088n,programmation bn:00021493n,script bn:01431715n,;C12,;
18;1;6;1;commentaire bn:00020978n,gras bn:00011848n,lien hypertextes bn:00045513n,text bn:14981519n,méthode post bn:00045088n,programmation web bn:03446093n,;C14,;
19;1;6;1;case à cocher bn:03157691n,utilisateur bn:00079373n,programmation bn:00021493n,méthode bn:01641329n,classes bn:03608262n,web bn:00080772n,;C16,;
20;1;7;1;donnée bn:00025314n,text bn:14981519n,script bn:01431715n,type bn:00016413n,mot bn:00081546n,visiteur bn:03106425n,affiche bn:00087013v,;C9,;
21;1;7;1;langage bn:00049910n,case bn:04777941n,fermeture bn:16858148n,france bn:00036202n,session bn:03751534n,chaîne bn:00074685n,timestamp bn:03603649n,;C7,;
22;1;8;1;url bn:00079080n,text bn:14981519n,site bn:00047172n,couleurs bn:00020726n,internet bn:00024712n,système bn:15125301n,menu bn:00021485n,id bn:03885719n,;C13,;
23;1;9;1;fichier bn:00021475n,commentaire bn:00020978n,délimiter bn:00086464v,case à cocher bn:03157691n,côté serveur bn:03816678n,côté client bn:03163702n,interpréter bn:00089840v,pointeur bn:03222272n,casse bn:03225002n,;C2,;
24;1;11;1;page web bn:00080778n,navigateur bn:00013447n,serveur web bn:02705179n,texte bn:00076732n,concerner bn:00083240v,délimiter bn:00086464v,utilisateur bn:00079373n,associer bn:00082868v,personne bn:00046516n,machine bn:00054050n,mysql bn:01225760n,;C1,;
25;1;14;1;navigateur bn:00013447n,base de donnée bn:00025333n,donnée bn:00025314n,javascript bn:00055423n,nombre bn:00058285n,affectation bn:02806034n,case bn:04777941n,mysql bn:01225760n,chaîne bn:00074685n,serveur bn:00044916n,cle bn:04756252n,conditionnelles bn:00100214a,valeur par défaut bn:03854990n,null bn:15898583n,;C18,;
26;1;14;1;donnée bn:00025314n,php bn:01753580n,code bn:00020354n,fois bn:00032768n,post bn:01500184n,text bn:14981519n,jour bn:00000086n,site bn:00047172n,paris bn:00015540n,opérateurs bn:16281811n,cle bn:04756252n,foreach bn:03463379n,class bn:03598962n,mysqli bn:01438356n,;C8,;
27;0;70;0;page web bn:00080778n,navigateur bn:00013447n,serveur web bn:02705179n,fichier bn:00021475n,base de donnée bn:00025333n,donnée bn:00025314n,php bn:01753580n,javascript bn:00055423n,code bn:00020354n,texte bn:00076732n,concerner bn:00083240v,commentaire bn:00020978n,délimiter bn:00086464v,gras bn:00011848n,fois bn:00032768n,lien hypertextes bn:00045513n,url bn:00079080n,case à cocher bn:03157691n,post bn:01500184n,nombre bn:00058285n,text bn:14981519n,langage bn:00049910n,utilisateur bn:00079373n,affectation bn:02806034n,syntaxe bn:00062118n,case bn:04777941n,associer bn:00082868v,personne bn:00046516n,structure de contrôle bn:00047734n,méthode post bn:00045088n,fermeture bn:16858148n,machine bn:00054050n,mysql bn:01225760n,jour bn:00000086n,programmation bn:00021493n,site bn:00047172n,paris bn:00015540n,france bn:00036202n,programmation web bn:03446093n,session bn:03751534n,chaîne bn:00074685n,côté serveur bn:03816678n,côté client bn:03163702n,script bn:01431715n,interpréter bn:00089840v,serveur bn:00044916n,type bn:00016413n,opérateurs bn:16281811n,list bn:04720346n,pointeur bn:03222272n,cle bn:04756252n,méthode bn:01641329n,conditionnelles bn:00100214a,foreach bn:03463379n,couleurs bn:00020726n,valeur par défaut bn:03854990n,classes bn:03608262n,class bn:03598962n,mot bn:00081546n,visiteur bn:03106425n,null bn:15898583n,web bn:00080772n,affiche bn:00087013v,casse bn:03225002n,internet bn:00024712n,système bn:15125301n,menu bn:00021485n,id bn:03885719n,mysqli bn:01438356n,timestamp bn:03603649n,;;
