X ; C1 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8 ; C9
C1 ; 1 ; 0.27907 ; 0.226027 ; 0.217742 ; 0.308271 ; 0.280303 ; 0.181034 ; 0.156522 ; 0.231884
C2 ; 0.27907 ; 1 ; 0.342857 ; 0.259843 ; 0.253425 ; 0.289855 ; 0.258621 ; 0.183333 ; 0.260563
C3 ; 0.226027 ; 0.342857 ; 1 ; 0.279412 ; 0.340136 ; 0.324138 ; 0.300813 ; 0.181818 ; 0.304054
C4 ; 0.217742 ; 0.259843 ; 0.279412 ; 1 ; 0.251852 ; 0.242424 ; 0.137931 ; 0.142857 ; 0.269231
C5 ; 0.308271 ; 0.253425 ; 0.340136 ; 0.251852 ; 1 ; 0.449612 ; 0.220472 ; 0.135338 ; 0.352518
C6 ; 0.280303 ; 0.289855 ; 0.324138 ; 0.242424 ; 0.449612 ; 1 ; 0.190476 ; 0.131783 ; 0.307143
C7 ; 0.181034 ; 0.258621 ; 0.300813 ; 0.137931 ; 0.220472 ; 0.190476 ; 1 ; 0.117647 ; 0.179688
C8 ; 0.156522 ; 0.183333 ; 0.181818 ; 0.142857 ; 0.135338 ; 0.131783 ; 0.117647 ; 1 ; 0.225
C9 ; 0.231884 ; 0.260563 ; 0.304054 ; 0.269231 ; 0.352518 ; 0.307143 ; 0.179688 ; 0.225 ; 1
