X ; C1 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8 ; C9
C1 ; 1 ; 0.296943 ; 0.333333 ; 0.286344 ; 0.359833 ; 0.308036 ; 0.220096 ; 0.272321 ; 0.279661
C2 ; 0.296943 ; 1 ; 0.365145 ; 0.313364 ; 0.319502 ; 0.276786 ; 0.180952 ; 0.275229 ; 0.28821
C3 ; 0.333333 ; 0.365145 ; 1 ; 0.344398 ; 0.405512 ; 0.326531 ; 0.373206 ; 0.309917 ; 0.325397
C4 ; 0.286344 ; 0.313364 ; 0.344398 ; 1 ; 0.331915 ; 0.254464 ; 0.168269 ; 0.28169 ; 0.277533
C5 ; 0.359833 ; 0.319502 ; 0.405512 ; 0.331915 ; 1 ; 0.353448 ; 0.260274 ; 0.307692 ; 0.392241
C6 ; 0.308036 ; 0.276786 ; 0.326531 ; 0.254464 ; 0.353448 ; 1 ; 0.207921 ; 0.212389 ; 0.334862
C7 ; 0.220096 ; 0.180952 ; 0.373206 ; 0.168269 ; 0.260274 ; 0.207921 ; 1 ; 0.174129 ; 0.216346
C8 ; 0.272321 ; 0.275229 ; 0.309917 ; 0.28169 ; 0.307692 ; 0.212389 ; 0.174129 ; 1 ; 0.274775
C9 ; 0.279661 ; 0.28821 ; 0.325397 ; 0.277533 ; 0.392241 ; 0.334862 ; 0.216346 ; 0.274775 ; 1
