X ; C1 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8 ; C9
C1 ; 1 ; 0.247059 ; 0.263158 ; 0.238994 ; 0.3 ; 0.267857 ; 0.134615 ; 0.211921 ; 0.254237
C2 ; 0.247059 ; 1 ; 0.348571 ; 0.276471 ; 0.281915 ; 0.323864 ; 0.304636 ; 0.245399 ; 0.308108
C3 ; 0.263158 ; 0.348571 ; 1 ; 0.277457 ; 0.346154 ; 0.316667 ; 0.248447 ; 0.239521 ; 0.308511
C4 ; 0.238994 ; 0.276471 ; 0.277457 ; 1 ; 0.276836 ; 0.267442 ; 0.181818 ; 0.228758 ; 0.312139
C5 ; 0.3 ; 0.281915 ; 0.346154 ; 0.276836 ; 1 ; 0.493827 ; 0.248485 ; 0.225434 ; 0.410112
C6 ; 0.267857 ; 0.323864 ; 0.316667 ; 0.267442 ; 0.493827 ; 1 ; 0.222222 ; 0.192982 ; 0.365169
C7 ; 0.134615 ; 0.304636 ; 0.248447 ; 0.181818 ; 0.248485 ; 0.222222 ; 1 ; 0.150685 ; 0.217647
C8 ; 0.211921 ; 0.245399 ; 0.239521 ; 0.228758 ; 0.225434 ; 0.192982 ; 0.150685 ; 1 ; 0.314815
C9 ; 0.254237 ; 0.308108 ; 0.308511 ; 0.312139 ; 0.410112 ; 0.365169 ; 0.217647 ; 0.314815 ; 1
