X ; C1 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8 ; C9
C1 ; 1 ; 0.25 ; 0.2 ; 0.1 ; 0.1 ; 0.333333 ; 0.1 ; 0.0833333 ; 0.25
C2 ; 0.25 ; 1 ; 0.363636 ; 0.166667 ; 0.272727 ; 0.153846 ; 0.166667 ; 0.230769 ; 0.2
C3 ; 0.2 ; 0.363636 ; 1 ; 0.222222 ; 0.1 ; 0.2 ; 0.222222 ; 0.0833333 ; 0.153846
C4 ; 0.1 ; 0.166667 ; 0.222222 ; 1 ; 0.25 ; 0.1 ; 0.111111 ; 0.0909091 ; 0.166667
C5 ; 0.1 ; 0.272727 ; 0.1 ; 0.25 ; 1 ; 0.1 ; 0.25 ; 0.333333 ; 0.0769231
C6 ; 0.333333 ; 0.153846 ; 0.2 ; 0.1 ; 0.1 ; 1 ; 0.1 ; 0.181818 ; 0.363636
C7 ; 0.1 ; 0.166667 ; 0.222222 ; 0.111111 ; 0.25 ; 0.1 ; 1 ; 0.333333 ; 0.0769231
C8 ; 0.0833333 ; 0.230769 ; 0.0833333 ; 0.0909091 ; 0.333333 ; 0.181818 ; 0.333333 ; 1 ; 0.230769
C9 ; 0.25 ; 0.2 ; 0.153846 ; 0.166667 ; 0.0769231 ; 0.363636 ; 0.0769231 ; 0.230769 ; 1
