X ; C1 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8 ; C9
C1 ; 1 ; 0.125 ; 0.136364 ; 0.0967742 ; 0.0857143 ; 0.151515 ; 0.0416667 ; 0.0416667 ; 0.0740741
C2 ; 0.125 ; 1 ; 0.311111 ; 0.102564 ; 0.27027 ; 0.236842 ; 0.133333 ; 0.0625 ; 0.151515
C3 ; 0.136364 ; 0.311111 ; 1 ; 0.294118 ; 0.320755 ; 0.346154 ; 0.1875 ; 0.163265 ; 0.244898
C4 ; 0.0967742 ; 0.102564 ; 0.294118 ; 1 ; 0.285714 ; 0.173913 ; 0.138889 ; 0.242424 ; 0.184211
C5 ; 0.0857143 ; 0.27027 ; 0.320755 ; 0.285714 ; 1 ; 0.208333 ; 0.25 ; 0.125 ; 0.113636
C6 ; 0.151515 ; 0.236842 ; 0.346154 ; 0.173913 ; 0.208333 ; 1 ; 0.153846 ; 0.097561 ; 0.225
C7 ; 0.0416667 ; 0.133333 ; 0.1875 ; 0.138889 ; 0.25 ; 0.153846 ; 1 ; 0.142857 ; 0.0588235
C8 ; 0.0416667 ; 0.0625 ; 0.163265 ; 0.242424 ; 0.125 ; 0.097561 ; 0.142857 ; 1 ; 0.2
C9 ; 0.0740741 ; 0.151515 ; 0.244898 ; 0.184211 ; 0.113636 ; 0.225 ; 0.0588235 ; 0.2 ; 1
