Concept ID;Level;Type Obj/Att;Nb Obj;Nb Att;Objects/Attributes;
0;4;Objects;0;9;
0;4;Attributes;0;9;C1;C2;C3;C4;C5;C6;C7;C8;C9;
1;1;Objects;1;1;fichier bn:00021475n;
1;1;Attributes;1;1;C9;
2;2;Objects;1;3;client bn:00019764n;
2;2;Attributes;1;3;C1;C3;C4;
3;3;Objects;1;4;nombre bn:00058285n;
3;3;Attributes;1;4;C4;C5;C7;C8;
4;2;Objects;1;3;langage de script bn:01431715n;
4;2;Attributes;1;3;C2;C5;C6;
5;1;Objects;2;1;client bn:00019764n;nombre bn:00058285n;
5;1;Attributes;2;1;C4;
6;2;Objects;2;2;nombre bn:00058285n;chaîne bn:00074685n;
6;2;Attributes;2;2;C5;C8;
7;1;Objects;3;1;php bn:01753580n;langage de script bn:01431715n;serveur bn:00044916n;
7;1;Attributes;3;1;C6;
8;1;Objects;3;1;nombre bn:00058285n;langage de script bn:01431715n;chaîne bn:00074685n;
8;1;Attributes;3;1;C5;
9;0;Objects;7;0;fichier bn:00021475n;client bn:00019764n;php bn:01753580n;nombre bn:00058285n;langage de script bn:01431715n;serveur bn:00044916n;chaîne bn:00074685n;
9;0;Attributes;7;0;
