Objects;Weight
page web bn:00080778n;0.0903955
navigateur bn:00013447n;0.40678
serveur web bn:02705179n;0.316384
fichier bn:00021475n;0.146893
client bn:00019764n;0.0451977
base de donnée bn:00025333n;0.079096
donnée bn:00025314n;0.158192
php bn:01753580n;0.180791
code bn:00020354n;0.378531
texte bn:00076732n;0.451977
concerner bn:00083240v;0.158192
commentaire bn:00020978n;0.276836
délimiter bn:00086464v;0.0903955
fois bn:00032768n;0.429379
url bn:00079080n;0.180791
case à cocher bn:03157691n;0.0903955
post bn:01500184n;0.169492
nombre bn:00058285n;0.079096
text bn:14981519n;0.327684
langage bn:00049910n;0.468927
zones bn:00005513n;0.0225989
utilisateur bn:00079373n;0.180791
case bn:04777941n;0.169492
associer bn:00082868v;0.0903955
personne bn:00046516n;0.169492
méthode post bn:00045088n;0.20904
fermeture bn:16858148n;0.536723
machine bn:00054050n;0.0451977
mysql bn:01225760n;0.0903955
salaire bn:15928884n;0.0112994
jour bn:00000086n;0.0451977
programmation bn:00021493n;0.299435
site bn:00047172n;0.169492
france bn:00036202n;0.0112994
langage de script bn:01431715n;0.0451977
interpréter bn:00089840v;0.0225989
côté serveur bn:03816678n;0.0903955
serveur bn:00044916n;0.327684
côté client bn:03163702n;0.0451977
typage bn:00016413n;0.0903955
foreach bn:03463379n;0.316384
pointeur bn:03222272n;0.0112994
list bn:04720346n;0.0451977
casse bn:03225002n;0.0112994
méthode bn:01641329n;0.350282
cle bn:04756252n;0.0903955
mot bn:00081546n;0.169492
timestamp bn:03603649n;0.0451977
session bn:03751534n;0.0903955
chaîne bn:00074685n;0.0903955
opérateur bn:16281811n;0.0112994
classe bn:03608262n;0.0903955
moteur bn:00030850n;0.0451977
xml bn:02771436n;0.0225989
entête bn:00043309n;0.0451977
echo bn:03626250n;0.0112994
files bn:00065682n;0.0225989
class bn:03598962n;0.0225989
affiche bn:00087013v;0.0451977
configuration bn:03088982n;0.0225989
insert bn:03795444n;0.0451977
varchar bn:01838409n;0.0225989
transaction bn:01403911n;0.0225989
valeur bn:00079508n;0.0112994
visiteur bn:03106425n;0.0451977
composer bn:14766022n;0.0225989
doctype bn:15839327n;0.0451977
mysqli bn:01438356n;0.0225989
null bn:15898583n;0.0225989
généralité bn:00041249n;0.0112994
autre bn:00108013a;0.0112994
avoir accès bn:00082209v;0.0225989
bienvenue bn:00080852n;0.0112994
paris bn:00015540n;0.0112994
