Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;6;0;9;;C1,C2,C3,C4,C5,C6,C7,C8,C9,;
1;3;1;3;fichier bn:00021475n,;C1,C6,C9,;
2;5;1;5;donnée bn:00025314n,;C2,C3,C4,C5,C7,;
3;4;1;4;php bn:01753580n,;C3,C4,C6,C9,;
4;4;1;4;délimiter bn:00086464v,;C3,C4,C6,C8,;
5;5;1;5;post bn:01500184n,;C2,C3,C5,C6,C9,;
6;4;1;4;nombre bn:00058285n,;C4,C5,C7,C8,;
7;5;1;6;text bn:14981519n,;C1,C2,C3,C4,C5,C6,;
8;4;1;5;personne bn:00046516n,;C3,C4,C5,C8,C9,;
9;5;1;6;méthode post bn:00045088n,;C2,C3,C6,C7,C8,C9,;
10;4;1;4;typage bn:00016413n,;C3,C5,C6,C7,;
11;3;2;3;client bn:00019764n,text bn:14981519n,;C1,C3,C4,;
12;4;2;4;base de donnée bn:00025333n,donnée bn:00025314n,;C3,C4,C5,C7,;
13;4;2;4;donnée bn:00025314n,text bn:14981519n,;C2,C3,C4,C5,;
14;3;2;3;donnée bn:00025314n,méthode post bn:00045088n,;C2,C3,C7,;
15;3;2;3;php bn:01753580n,code bn:00020354n,;C4,C6,C9,;
16;3;2;3;php bn:01753580n,personne bn:00046516n,;C3,C4,C9,;
17;3;2;3;texte bn:00076732n,typage bn:00016413n,;C5,C6,C7,;
18;3;2;3;délimiter bn:00086464v,personne bn:00046516n,;C3,C4,C8,;
19;4;2;4;post bn:01500184n,text bn:14981519n,;C2,C3,C5,C6,;
20;3;2;3;post bn:01500184n,personne bn:00046516n,;C3,C5,C9,;
21;4;2;4;post bn:01500184n,méthode post bn:00045088n,;C2,C3,C6,C9,;
22;3;2;3;nombre bn:00058285n,personne bn:00046516n,;C4,C5,C8,;
23;2;2;2;nombre bn:00058285n,méthode post bn:00045088n,;C7,C8,;
24;4;2;4;text bn:14981519n,mysql bn:01225760n,;C3,C4,C5,C6,;
25;3;2;3;text bn:14981519n,jour bn:00000086n,;C1,C3,C6,;
26;4;2;4;text bn:14981519n,site bn:00047172n,;C1,C2,C3,C5,;
27;3;2;3;personne bn:00046516n,doctype bn:15839327n,;C4,C8,C9,;
28;3;2;3;méthode post bn:00045088n,typage bn:00016413n,;C3,C6,C7,;
29;2;3;2;fichier bn:00021475n,text bn:14981519n,jour bn:00000086n,;C1,C6,;
30;3;3;3;base de donnée bn:00025333n,donnée bn:00025314n,nombre bn:00058285n,;C4,C5,C7,;
31;3;3;3;base de donnée bn:00025333n,donnée bn:00025314n,typage bn:00016413n,;C3,C5,C7,;
32;3;3;3;délimiter bn:00086464v,méthode post bn:00045088n,visiteur bn:03106425n,;C3,C6,C8,;
33;3;3;3;post bn:01500184n,text bn:14981519n,méthode post bn:00045088n,;C2,C3,C6,;
34;3;3;3;post bn:01500184n,méthode post bn:00045088n,list bn:04720346n,;C2,C3,C9,;
35;3;3;3;personne bn:00046516n,méthode post bn:00045088n,insert bn:03795444n,;C3,C8,C9,;
36;2;4;2;client bn:00019764n,text bn:14981519n,jour bn:00000086n,site bn:00047172n,;C1,C3,;
37;2;4;2;base de donnée bn:00025333n,donnée bn:00025314n,méthode post bn:00045088n,typage bn:00016413n,;C3,C7,;
38;3;4;3;donnée bn:00025314n,post bn:01500184n,text bn:14981519n,site bn:00047172n,;C2,C3,C5,;
39;2;4;2;php bn:01753580n,code bn:00020354n,personne bn:00046516n,doctype bn:15839327n,;C4,C9,;
40;3;4;3;php bn:01753580n,post bn:01500184n,méthode post bn:00045088n,entête bn:00043309n,;C3,C6,C9,;
41;2;4;2;texte bn:00076732n,méthode post bn:00045088n,typage bn:00016413n,files bn:00065682n,;C6,C7,;
42;2;4;2;délimiter bn:00086464v,nombre bn:00058285n,personne bn:00046516n,doctype bn:15839327n,;C4,C8,;
43;3;4;3;post bn:01500184n,text bn:14981519n,langage de script bn:01431715n,timestamp bn:03603649n,;C2,C5,C6,;
44;2;4;2;nombre bn:00058285n,personne bn:00046516n,interpréter bn:00089840v,chaîne bn:00074685n,;C5,C8,;
45;2;4;2;personne bn:00046516n,méthode post bn:00045088n,insert bn:03795444n,doctype bn:15839327n,;C8,C9,;
46;1;5;1;fichier bn:00021475n,client bn:00019764n,text bn:14981519n,jour bn:00000086n,site bn:00047172n,;C1,;
47;2;5;2;base de donnée bn:00025333n,donnée bn:00025314n,texte bn:00076732n,nombre bn:00058285n,typage bn:00016413n,;C5,C7,;
48;3;5;3;base de donnée bn:00025333n,donnée bn:00025314n,text bn:14981519n,personne bn:00046516n,mysql bn:01225760n,;C3,C4,C5,;
49;3;5;3;php bn:01753580n,délimiter bn:00086464v,text bn:14981519n,mysql bn:01225760n,affiche bn:00087013v,;C3,C4,C6,;
50;2;5;2;délimiter bn:00086464v,personne bn:00046516n,méthode post bn:00045088n,insert bn:03795444n,visiteur bn:03106425n,;C3,C8,;
51;2;5;2;post bn:01500184n,text bn:14981519n,méthode post bn:00045088n,langage de script bn:01431715n,timestamp bn:03603649n,;C2,C6,;
52;2;5;2;post bn:01500184n,personne bn:00046516n,class bn:03598962n,mysqli bn:01438356n,null bn:15898583n,;C5,C9,;
53;2;6;2;base de donnée bn:00025333n,donnée bn:00025314n,nombre bn:00058285n,text bn:14981519n,personne bn:00046516n,mysql bn:01225760n,;C4,C5,;
