X ; C1 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8 ; C9
C1 ; 1 ; 0.238494 ; 0.330645 ; 0.230126 ; 0.325397 ; 0.280335 ; 0.221311 ; 0.26383 ; 0.281746
C2 ; 0.238494 ; 1 ; 0.317269 ; 0.264069 ; 0.276923 ; 0.2827 ; 0.259574 ; 0.199187 ; 0.326446
C3 ; 0.330645 ; 0.317269 ; 1 ; 0.304 ; 0.365672 ; 0.305019 ; 0.341463 ; 0.290196 ; 0.319703
C4 ; 0.230126 ; 0.264069 ; 0.304 ; 1 ; 0.358025 ; 0.222672 ; 0.230126 ; 0.246809 ; 0.276
C5 ; 0.325397 ; 0.276923 ; 0.365672 ; 0.358025 ; 1 ; 0.384615 ; 0.314961 ; 0.270992 ; 0.359848
C6 ; 0.280335 ; 0.2827 ; 0.305019 ; 0.222672 ; 0.384615 ; 1 ; 0.24898 ; 0.26556 ; 0.329317
C7 ; 0.221311 ; 0.259574 ; 0.341463 ; 0.230126 ; 0.314961 ; 0.24898 ; 1 ; 0.26383 ; 0.281746
C8 ; 0.26383 ; 0.199187 ; 0.290196 ; 0.246809 ; 0.270992 ; 0.26556 ; 0.26383 ; 1 ; 0.303644
C9 ; 0.281746 ; 0.326446 ; 0.319703 ; 0.276 ; 0.359848 ; 0.329317 ; 0.281746 ; 0.303644 ; 1
