X;C11;C15;C17;C19;C3;C5;C6;CJA
coordonnées;0.0153846;0;0;0;0.0153846;0;0;0
donner naissance;0.00775194;0;0;0;0;0;0;0
primaire;0.00775194;0;0;0;0;0;0;0
êtres;0.0153846;0;0;0;0;0;0.0153846;0
fonctionnalité;0.0588235;0.0588235;0;0;0;0;0.0588235;0.0588235
validité;0.0153846;0;0;0;0;0;0.0153846;0
format de date;0.030303;0.030303;0;0;0.030303;0;0;0
séparément;0.00775194;0;0;0;0;0;0;0
ligne de code;0.0588235;0.0588235;0.0588235;0.0588235;0;0;0;0
charge de travail;0.00775194;0;0;0;0;0;0;0
commettre;0.0153846;0;0;0;0;0.0153846;0;0
l’écriture;0.2;0.2;0;0.2;0.2;0.2;0;0.2
ergonomiques;0.00775194;0;0;0;0;0;0;0
police de caractère;0.00775194;0;0;0;0;0;0;0
couleurs;0.333333;0.333333;0;0.333333;0.333333;0.333333;0.333333;0.333333
correcte;0.00775194;0;0;0;0;0;0;0
placer;0.030303;0.030303;0;0;0.030303;0;0;0
économie;0.0153846;0;0;0;0;0;0.0153846;0
dégager;0.00775194;0;0;0;0;0;0;0
répartition;0.00775194;0;0;0;0;0;0;0
mentionner;0.0153846;0;0;0.0153846;0;0;0;0
résulter;0.00775194;0;0;0;0;0;0;0
électronique;0.0153846;0.0153846;0;0;0;0;0;0
gif;0.0153846;0;0;0;0.0153846;0;0;0
h2;0.030303;0;0;0.030303;0;0.030303;0;0
solid;0.0153846;0;0.0153846;0;0;0;0;0
encart;0.00775194;0;0;0;0;0;0;0
navigation;0.0153846;0.0153846;0;0;0;0;0;0
déconnecter;0.0153846;0.0153846;0;0;0;0;0;0
lors;0.00775194;0;0;0;0;0;0;0
lien de retour;0.00775194;0;0;0;0;0;0;0
déconnexion;0.030303;0;0;0.030303;0.030303;0;0;0
feuille;0.00775194;0;0;0;0;0;0;0
sophistiquée;0.00775194;0;0;0;0;0;0;0
approfondir;0.00775194;0;0;0;0;0;0;0
oublier;0.0153846;0;0.0153846;0;0;0;0;0
certain;0.00775194;0;0;0;0;0;0;0
alternative;0.00775194;0;0;0;0;0;0;0
sens large;0.00775194;0;0;0;0;0;0;0
encodeur;0.00775194;0;0;0;0;0;0;0
bienvenue;0.030303;0;0.030303;0;0;0;0.030303;0
ressembler à;0.0588235;0;0;0.0588235;0.0588235;0;0.0588235;0
progression;0.00775194;0;0;0;0;0;0;0
difficulté;0.00775194;0;0;0;0;0;0;0
feed-back;0.00775194;0;0;0;0;0;0;0
avoir échoué;0.00775194;0;0;0;0;0;0;0
id;0.333333;0.333333;0;0.333333;0.333333;0.333333;0.333333;0.333333
mini-site;0.0153846;0;0;0;0;0;0.0153846;0
arborescence;0.00775194;0;0;0;0;0;0;0
cache;0.030303;0;0;0;0.030303;0.030303;0;0
daniel;0;0.00775194;0;0;0;0;0;0
historique;0;0.0153846;0;0;0;0.0153846;0;0
manuel;0;0.00775194;0;0;0;0;0;0
arrêt;0;0.00775194;0;0;0;0;0;0
interfaçage;0;0.030303;0.030303;0;0;0;0;0.030303
transtypage;0;0.111111;0;0.111111;0.111111;0;0.111111;0.111111
arobase;0;0.00775194;0;0;0;0;0;0
comparaison;0;0.111111;0.111111;0.111111;0.111111;0;0;0.111111
fonction utilisateurs;0;0.030303;0.030303;0;0;0.030303;0;0
validation;0;0.0153846;0;0;0;0.0153846;0;0
en-tête;0;0.2;0.2;0.2;0.2;0;0.2;0.2
base de données web;0;0.00775194;0;0;0;0;0;0
rechercher;0;0.00775194;0;0;0;0;0;0
insérer;0;0.00775194;0;0;0;0;0;0
naviguer;0;0.00775194;0;0;0;0;0;0
lire;0;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333
daniel;0;0.00775194;0;0;0;0;0;0
erreur de syntaxe;0;0.0153846;0;0;0.0153846;0;0;0
sémantique;0;0.0153846;0;0;0;0;0;0.0153846
erreur logique;0;0.00775194;0;0;0;0;0;0
message;0;0.111111;0;0.111111;0.111111;0.111111;0;0.111111
journalisation;0;0.00775194;0;0;0;0;0;0
constructeur;0;0.2;0.2;0;0.2;0.2;0.2;0.2
attribut;0;0.0588235;0;0.0588235;0;0.0588235;0;0.0588235
héritage;0;0.2;0.2;0;0.2;0.2;0.2;0.2
redéfinition;0;0.030303;0;0;0.030303;0;0;0.030303
destructeur;0;0.0153846;0;0;0.0153846;0;0;0
langage html;0;0.030303;0.030303;0.030303;0;0;0;0
etc.;0;0.2;0.2;0.2;0.2;0.2;0.2;0
hébergeur;0;0.0588235;0;0.0588235;0.0588235;0;0.0588235;0
commerce électronique;0;0.030303;0;0;0.030303;0.030303;0;0
nom de domaine;0;0.0153846;0.0153846;0;0;0;0;0
messagerie;0;0.0153846;0;0;0.0153846;0;0;0
comparable;0;0.00775194;0;0;0;0;0;0
standard;0;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333
rasmus lerdorf;0;0.0588235;0.0588235;0;0.0588235;0.0588235;0;0
page perso;0;0.0153846;0;0;0.0153846;0;0;0
package;0;0.0588235;0.0588235;0;0;0.0588235;0;0.0588235
interpreter;0;0.0588235;0.0588235;0;0.0588235;0;0.0588235;0
zeev suraski;0;0.0588235;0.0588235;0;0.0588235;0.0588235;0;0
portail;0;0.00775194;0;0;0;0;0;0
moteur;0;0.2;0;0.2;0.2;0.2;0.2;0.2
moteur zend;0;0.030303;0;0;0.030303;0.030303;0;0
zend;0;0.0588235;0;0.0588235;0.0588235;0.0588235;0;0
idéal;0;0.0153846;0;0;0;0;0;0.0153846
processeurs;0;0.030303;0;0;0;0;0.030303;0.030303
line;0;0.0153846;0;0;0;0;0;0.0153846
familière;0;0.00775194;0;0;0;0;0;0
langage c;0;0.0588235;0.0588235;0;0.0588235;0;0;0.0588235
phénomène;0;0.00775194;0;0;0;0;0;0
actifs;0;0.00775194;0;0;0;0;0;0
combinés;0;0.00775194;0;0;0;0;0;0
répartir;0;0.00775194;0;0;0;0;0;0
client;0;0.111111;0.111111;0.111111;0.111111;0.111111;0;0
nouvelles technologies;0;0.00775194;0;0;0;0;0;0
activex;0;0.0153846;0;0;0.0153846;0;0;0
applets;0;0.030303;0;0;0;0;0.030303;0.030303
java;0;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333
servlets;0;0.0153846;0;0;0;0;0;0.0153846
windows;0;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333
linux;0;0.2;0.2;0.2;0.2;0.2;0.2;0
serveur apache;0;0.030303;0.030303;0.030303;0;0;0;0
chose;0;0.0588235;0;0;0.0588235;0.0588235;0.0588235;0
publication scientifiques;0;0.00775194;0;0;0;0;0;0
css;0;0.030303;0;0.030303;0.030303;0;0;0
nécessaire;0;0.0153846;0;0.0153846;0;0;0;0
application;0;0.0153846;0;0;0;0.0153846;0;0
agir;0;0.00775194;0;0;0;0;0;0
utilitaire;0;0.00775194;0;0;0;0;0;0
télécharger;0;0.030303;0.030303;0;0.030303;0;0;0
chemin;0;0.111111;0.111111;0.111111;0;0.111111;0.111111;0
fichier dll;0;0.111111;0;0.111111;0;0.111111;0.111111;0.111111
ext;0;0.00775194;0;0;0;0;0;0
dll;0;0.0153846;0;0;0.0153846;0;0;0
path;0;0.111111;0.111111;0.111111;0;0.111111;0;0.111111
exe;0;0.0153846;0.0153846;0;0;0;0;0
httpd;0;0.00775194;0;0;0;0;0;0
fenêtre;0;0.0153846;0;0;0;0;0;0.0153846
cd;0;0.0588235;0.0588235;0;0;0.0588235;0.0588235;0
sybase;0;0.0153846;0.0153846;0;0;0;0;0
pilote;0;0.0153846;0;0;0;0;0.0153846;0
langage dynamique;0;0.00775194;0;0;0;0;0;0
horloge;0;0.00775194;0;0;0;0;0;0
fichier log;0;0.0153846;0;0;0;0.0153846;0;0
accueil;0;0.030303;0;0.030303;0;0;0.030303;0
développements;0;0.0588235;0;0.0588235;0;0.0588235;0;0.0588235
coloration syntaxique;0;0.0153846;0;0;0.0153846;0;0;0
texte brut;0;0.00775194;0;0;0;0;0;0
ascii;0;0.0588235;0.0588235;0;0.0588235;0;0;0.0588235
sgml;0;0.00775194;0;0;0;0;0;0
vbscript;0;0.0153846;0;0;0.0153846;0;0;0
fichier de configuration;0;0.030303;0.030303;0;0;0.030303;0;0
expression régulière;0;0.00775194;0;0;0;0;0;0
integer;0;0.111111;0;0;0.111111;0.111111;0.111111;0.111111
constante;0;0.030303;0;0;0.030303;0;0;0.030303
magiques;0;0.0153846;0;0.0153846;0;0;0;0
file;0;0.2;0.2;0.2;0.2;0;0.2;0.2
pi;0;0.0588235;0.0588235;0;0;0.0588235;0;0.0588235
deuxième;0;0.00775194;0;0;0;0;0;0
vrai;0;0.0153846;0;0;0;0;0.0153846;0
base 16;0;0.00775194;0;0;0;0;0;0
valeur numérique;0;0.030303;0.030303;0;0.030303;0;0;0
encore;0;0.0153846;0.0153846;0;0;0;0;0
syntax;0;0.00775194;0;0;0;0;0;0
affiche;0;0.030303;0;0.030303;0.030303;0;0;0
carriage return;0;0.030303;0.030303;0;0.030303;0;0;0
cr;0;0.0153846;0;0;0.0153846;0;0;0
horizontale;0;0.0153846;0;0;0;0;0.0153846;0
notation octale;0;0.030303;0.030303;0;0.030303;0;0;0
notation hexadécimale;0;0.030303;0.030303;0;0.030303;0;0;0
isolé;0;0.0153846;0;0;0.0153846;0;0;0
fonction;0;0.030303;0;0.030303;0.030303;0;0;0
chien;0;0.0153846;0;0;0;0;0.0153846;0
echo;0;0.111111;0.111111;0.111111;0.111111;0;0.111111;0
grace;0;0.00775194;0;0;0;0;0;0
courant;0;0.0153846;0;0;0;0.0153846;0;0
auto;0;0.030303;0;0;0;0.030303;0;0.030303
évolution;0;0.0153846;0;0;0;0;0;0.0153846
opération élémentaires;0;0.00775194;0;0;0;0;0;0
addition;0;0.0588235;0.0588235;0;0.0588235;0;0.0588235;0
soustraction;0;0.0588235;0.0588235;0;0;0;0.0588235;0.0588235
multiplication;0;0.2;0.2;0;0.2;0.2;0.2;0.2
situer;0;0.030303;0.030303;0;0;0;0.030303;0
gauche;0;0.030303;0;0;0.030303;0;0;0.030303
affectation;0;0.111111;0.111111;0;0.111111;0;0.111111;0.111111
droit;0;0.111111;0;0.111111;0.111111;0.111111;0.111111;0
intervenir;0;0.00775194;0;0;0;0;0;0
tester;0;0.030303;0;0.030303;0;0;0;0.030303
valeur de retour;0;0.0588235;0.0588235;0;0.0588235;0;0.0588235;0
égal;0;0.2;0.2;0.2;0.2;0;0.2;0.2
opérande;0;0.030303;0.030303;0;0;0;0;0.030303
initialiser;0;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333
branchement;0;0.0153846;0;0;0;0;0.0153846;0
personnaliser;0;0.00775194;0;0;0;0;0;0
préalable;0;0.00775194;0;0;0;0;0;0
boucle while;0;0.0588235;0.0588235;0.0588235;0;0;0;0.0588235
while;0;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333
février;0;0.0153846;0;0;0.0153846;0;0;0
juillet;0;0.00775194;0;0;0;0;0;0
septembre;0;0.030303;0;0;0.030303;0.030303;0;0
octobre;0;0.00775194;0;0;0;0;0;0
novembre;0;0.0153846;0;0;0;0;0.0153846;0
décembre;0;0.00775194;0;0;0;0;0;0
manquant;0;0.030303;0;0;0.030303;0;0.030303;0
tenir de;0;0.00775194;0;0;0;0;0;0
franz kafka;0;0.0153846;0;0;0;0.0153846;0;0
albert camus;0;0.00775194;0;0;0;0;0;0
molière;0;0.00775194;0;0;0;0;0;0
end;0;0.00775194;0;0;0;0;0;0
attention;0;0.0588235;0;0;0.0588235;0.0588235;0;0.0588235
paire clé-valeur;0;0.00775194;0;0;0;0;0;0
key;0;0.0153846;0;0.0153846;0;0;0;0
voyelle;0;0.00775194;0;0;0;0;0;0
serpents;0;0.00775194;0;0;0;0;0;0
oiseaux;0;0.00775194;0;0;0;0;0;0
rue;0;0.030303;0.030303;0;0;0;0.030303;0
jacques brel;0;0.00775194;0;0;0;0;0;0
scribe;0;0.00775194;0;0;0;0;0;0
paris;0;0.00775194;0;0;0;0;0;0
code postal;0;0.0153846;0;0;0;0;0.0153846;0
mathématique;0;0.0153846;0;0.0153846;0;0;0;0
physique;0;0.0153846;0;0;0;0;0.0153846;0
français;0;0.0588235;0;0.0588235;0.0588235;0;0.0588235;0
supprimer;0;0.0153846;0;0;0.0153846;0;0;0
papaye;0;0.00775194;0;0;0;0;0;0
banane;0;0.00775194;0;0;0;0;0;0
orange;0;0.00775194;0;0;0;0;0;0
type de fonction;0;0.0153846;0.0153846;0;0;0;0;0
vide;0;0.00775194;0;0;0;0;0;0
devoir;0;0.0588235;0;0.0588235;0.0588235;0;0.0588235;0
virgule;0;0.00775194;0;0;0;0;0;0
salaire;0;0.0153846;0;0.0153846;0;0;0;0
chaine;0;0.00775194;0;0;0;0;0;0
bleu;0;0.0153846;0;0;0;0.0153846;0;0
vert;0;0.030303;0;0;0.030303;0.030303;0;0
extérieur;0;0.00775194;0;0;0;0;0;0
total;0;0.0588235;0;0;0.0588235;0;0.0588235;0.0588235
nb;0;0.00775194;0;0;0;0;0;0
contraire;0;0.0153846;0;0;0.0153846;0;0;0
segment de code;0;0.0153846;0;0;0;0;0;0.0153846
comportement;0;0.2;0;0.2;0.2;0.2;0.2;0.2
point d’interrogation;0;0.00775194;0;0;0;0;0;0
nature;0;0.0153846;0;0;0;0;0;0.0153846
caractère de ponctuation;0;0.00775194;0;0;0;0;0;0
ponctuation;0;0.00775194;0;0;0;0;0;0
décoder;0;0.00775194;0;0;0;0;0;0
chiffre hexadécimaux;0;0.00775194;0;0;0;0;0;0
poster;0;0.00775194;0;0;0;0;0;0
query_string;0;0.030303;0.030303;0;0;0.030303;0;0
split;0;0.00775194;0;0;0;0;0;0
parser;0;0.0153846;0;0.0153846;0;0;0;0
figurer;0;0.0153846;0;0;0;0;0.0153846;0
courriel;0;0.00775194;0;0;0;0;0;0
groupe;0;0.0153846;0;0;0;0;0.0153846;0
civilité;0;0.00775194;0;0;0;0;0;0
anglais;0;0.0588235;0;0;0.0588235;0;0.0588235;0.0588235
art;0;0.0153846;0;0;0;0;0.0153846;0
vérification;0;0.0588235;0;0.0588235;0.0588235;0;0.0588235;0
traduction;0;0.0588235;0;0.0588235;0;0.0588235;0.0588235;0
particulier;0;0.0153846;0;0;0;0;0.0153846;0
chevron;0;0.00775194;0;0;0;0;0;0
action;0;0.030303;0;0.030303;0;0.030303;0;0
printf;0;0.111111;0.111111;0.111111;0;0.111111;0;0.111111
statistique;0;0.0153846;0;0;0;0;0.0153846;0
simultanés;0;0.00775194;0;0;0;0;0;0
transaction;0;0.0588235;0;0;0.0588235;0.0588235;0;0.0588235
application programming interface;0;0.0153846;0;0;0;0;0;0.0153846
ansi;0;0.0153846;0;0;0;0;0.0153846;0
schéma de;0;0.030303;0;0.030303;0;0;0;0.030303
gauche;0;0.0153846;0;0.0153846;0;0;0;0
unix;0;0.111111;0.111111;0;0.111111;0.111111;0;0.111111
windows nt;0;0.030303;0.030303;0;0;0;0;0.030303
étendre;0;0.00775194;0;0;0;0;0;0
numérique;0;0.0153846;0;0;0.0153846;0;0;0
interroger;0;0.00775194;0;0;0;0;0;0
marc;0;0.00775194;0;0;0;0;0;0
paragraphe;0;0.0153846;0;0.0153846;0;0;0;0
numéro de ligne;0;0.0153846;0;0;0.0153846;0;0;0
avoir besoin de;0;0.111111;0;0;0.111111;0.111111;0.111111;0.111111
pouvoir;0;0.0153846;0;0;0;0;0.0153846;0
cliquer;0;0.0153846;0;0.0153846;0;0;0;0
js;0;0.0153846;0;0;0;0.0153846;0;0
second;0;0.0153846;0;0;0.0153846;0;0;0
long;0;0.00775194;0;0;0;0;0;0
époque unix;0;0.0153846;0;0;0.0153846;0;0;0
gmt;0;0.0153846;0;0;0.0153846;0;0;0
droite;0;0.111111;0.111111;0.111111;0.111111;0;0;0.111111
heure internet;0;0.0153846;0;0;0.0153846;0;0;0
vendredi;0;0.030303;0;0;0.030303;0.030303;0;0
longue;0;0.00775194;0;0;0;0;0;0
préfixe;0;0.00775194;0;0;0;0;0;0
système horaire;0;0.00775194;0;0;0;0;0;0
booléenne;0;0.030303;0;0.030303;0.030303;0;0;0
monday;0;0.030303;0;0;0.030303;0.030303;0;0
année bissextile;0;0.00775194;0;0;0;0;0;0
dec;0;0.0153846;0;0;0.0153846;0;0;0
ordinal;0;0.00775194;0;0;0;0;0;0
fuseau horaire;0;0.0153846;0;0;0.0153846;0;0;0
samedi;0;0.030303;0;0;0.030303;0.030303;0;0
année 0;0;0.00775194;0;0;0;0;0;0
août;0;0.00775194;0;0;0;0;0;0
août 2000;0;0.00775194;0;0;0;0;0;0
minuscule;0;0.0153846;0;0.0153846;0;0;0;0
temporaire;0;0.0153846;0;0;0;0.0153846;0;0
host;0;0.0588235;0;0.0588235;0;0.0588235;0.0588235;0
tr;0;0.030303;0;0.030303;0;0.030303;0;0
pear;0;0.0153846;0;0;0;0;0.0153846;0
persistance;0;0.0153846;0;0;0;0;0;0.0153846
durée de vie;0;0.0153846;0;0;0;0;0;0.0153846
chocolat;0;0.00775194;0;0;0;0;0;0
sortie;0;0.111111;0.111111;0.111111;0.111111;0;0;0.111111
variable d’environnement;0;0.00775194;0;0;0;0;0;0
café;0;0.00775194;0;0;0;0;0;0
annexe;0;0.00775194;0;0;0;0;0;0
poisson;0;0.0153846;0;0;0;0.0153846;0;0
protocole;0;0.00775194;0;0;0;0;0;0
avoir recours à;0;0.0153846;0;0.0153846;0;0;0;0
côté;0;0.030303;0.030303;0;0.030303;0;0;0
cookie de session;0;0.030303;0;0.030303;0.030303;0;0;0
void;0;0.0153846;0;0;0;0;0;0.0153846
configurer;0;0.030303;0.030303;0;0;0;0.030303;0
clé de session;0;0.00775194;0;0;0;0;0;0
sgbd;0;0.00775194;0;0;0;0;0;0
valeur;0;0.111111;0.111111;0.111111;0.111111;0;0;0.111111
arrêté;0;0.00775194;0;0;0;0;0;0
rafraîchir;0;0.00775194;0;0;0;0;0;0
transmettre;0;0.00775194;0;0;0;0;0;0
appel de fonction;0;0.111111;0.111111;0.111111;0.111111;0;0;0.111111
tableau associatif;0;0.030303;0;0.030303;0;0.030303;0;0
unset;0;0.030303;0;0.030303;0.030303;0;0;0
description;0;0.030303;0;0;0;0.030303;0.030303;0
pointeur;0;0.0588235;0.0588235;0;0.0588235;0;0;0.0588235
fermer;0;0.0588235;0;0.0588235;0.0588235;0;0.0588235;0
spécifique;0;0.00775194;0;0;0;0;0;0
réussite;0;0.030303;0;0.030303;0.030303;0;0;0
fread;0;0.030303;0;0.030303;0.030303;0;0;0
fin;0;0.030303;0;0;0.030303;0;0;0.030303
gras;0;0.0153846;0;0;0.0153846;0;0;0
gestion fichiers;0;0.0153846;0;0;0.0153846;0;0;0
fichier en lecture seule;0;0.00775194;0;0;0;0;0;0
copy;0;0.0153846;0;0;0.0153846;0;0;0
rename;0;0.0153846;0;0;0.0153846;0;0;0
chdir;0;0.0153846;0;0;0.0153846;0;0;0
repertoire;0;0.030303;0.030303;0.030303;0;0;0;0
avantageux;0;0.00775194;0;0;0;0;0;0
permission;0;0.0588235;0.0588235;0;0.0588235;0;0.0588235;0
échec;0;0.111111;0.111111;0;0.111111;0.111111;0.111111;0
basename;0;0.0153846;0;0.0153846;0;0;0;0
l’image;0;0.00775194;0;0;0;0;0;0
psd;0;0.0153846;0;0;0.0153846;0;0;0
bmp;0;0.0153846;0;0;0.0153846;0;0;0
img;0;0.0588235;0;0.0588235;0.0588235;0;0.0588235;0
librairie gd;0;0.0153846;0;0;0.0153846;0;0;0
détruire;0;0.00775194;0;0;0;0;0;0
débogage;0;0.00775194;0;0;0;0;0;0
absent;0;0.00775194;0;0;0;0;0;0
erreur sémantique;0;0.0153846;0;0;0;0;0;0.0153846
sémantique;0;0.0153846;0;0;0;0;0;0.0153846
code parfait;0;0.00775194;0;0;0;0;0;0
bogue;0;0.00775194;0;0;0;0;0;0
adapter;0;0.00775194;0;0;0;0;0;0
notices;0;0.00775194;0;0;0;0;0;0
harmonieuse;0;0.00775194;0;0;0;0;0;0
string;0;0.030303;0;0.030303;0;0;0.030303;0
log;0;0.0153846;0;0;0;0.0153846;0;0
modulaire;0;0.030303;0;0;0.030303;0.030303;0;0
réutilisation;0;0.0153846;0;0;0;0;0;0.0153846
réutilisation de code;0;0.0153846;0;0;0;0;0;0.0153846
interagir;0;0.030303;0;0.030303;0;0;0;0.030303
effet externe;0;0.00775194;0;0;0;0;0;0
méthodologie;0;0.0153846;0;0;0;0.0153846;0;0
conséquent;0;0.00775194;0;0;0;0;0;0
sein;0;0.00775194;0;0;0;0;0;0
polymorphisme;0;0.0588235;0.0588235;0;0.0588235;0;0;0.0588235
hiérarchique;0;0.0153846;0;0;0;0;0;0.0153846
parent;0;0.030303;0;0;0.030303;0;0.030303;0
code réutilisable;0;0.00775194;0;0;0;0;0;0
corps de fonction;0;0.0153846;0.0153846;0;0;0;0;0
fatal;0;0.00775194;0;0;0;0;0;0
redéfinir;0;0.0153846;0;0;0.0153846;0;0;0
fonction de classe;0;0.00775194;0;0;0;0;0;0
variables locales;0;0.0588235;0.0588235;0;0.0588235;0;0;0.0588235
classe;0;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333
garder;0;0.0153846;0;0;0;0;0;0.0153846
possibilité;0;0.111111;0;0.111111;0;0.111111;0.111111;0.111111
véhicule;0;0.0153846;0;0;0;0;0.0153846;0
velo;0;0.00775194;0;0;0;0;0;0
hériter;0;0.00775194;0;0;0;0;0;0
cb 500;0;0.00775194;0;0;0;0;0;0
type primitifs;0;0.0153846;0;0;0;0;0;0.0153846
enfant;0;0.030303;0;0.030303;0;0;0.030303;0
effectivement;0;0.00775194;0;0;0;0;0;0
c++;0;0.2;0.2;0;0.2;0.2;0.2;0.2
exception;0;0.0588235;0.0588235;0;0.0588235;0;0;0.0588235
clonage;0;0.0153846;0;0;0.0153846;0;0;0
reference;0;0.0153846;0;0;0;0;0;0.0153846
mot-clé;0;0.0153846;0;0;0.0153846;0;0;0
hériter;0;0.0153846;0;0;0;0;0;0.0153846
mot clé;0;0.0153846;0.0153846;0;0;0;0;0
résolution;0;0.00775194;0;0;0;0;0;0
self;0;0.030303;0;0;0.030303;0.030303;0;0
parente;0;0.0153846;0;0;0.0153846;0;0;0
être valable;0;0.0153846;0;0;0;0.0153846;0;0
créer;0;0.0588235;0.0588235;0.0588235;0;0;0.0588235;0
définie;0;0.00775194;0;0;0;0;0;0
abstraire;0;0.0588235;0;0;0.0588235;0.0588235;0;0.0588235
template;0;0.0153846;0;0;0.0153846;0;0;0
ordinateur;0;0;0.0153846;0;0;0;0.0153846;0
gratuité;0;0;0.00775194;0;0;0;0;0
disponibilité;0;0;0.0153846;0;0;0;0;0.0153846
licence gnu;0;0;0.030303;0;0.030303;0;0.030303;0
gnu;0;0;0.0153846;0;0;0;0.0153846;0
macos x;0;0;0.0153846;0;0;0.0153846;0;0
solaris;0;0;0.00775194;0;0;0;0;0
contrairement;0;0;0.00775194;0;0;0;0;0
intermédiaire;0;0;0.030303;0;0;0;0.030303;0.030303
adabas;0;0;0.00775194;0;0;0;0;0
adabas d;0;0;0.00775194;0;0;0;0;0
écrire à;0;0;0.0153846;0.0153846;0;0;0;0
ensemble;0;0;0.00775194;0;0;0;0;0
spécification;0;0;0.030303;0;0;0.030303;0;0.030303
type unix;0;0;0.00775194;0;0;0;0;0
compilateur;0;0;0.0588235;0;0;0.0588235;0.0588235;0.0588235
compilateur c;0;0;0.00775194;0;0;0;0;0
distribution linux;0;0;0.030303;0;0.030303;0.030303;0;0
généralement;0;0;0.0153846;0;0;0;0;0.0153846
redémarrer;0;0;0.00775194;0;0;0;0;0
phrase;0;0;0.0153846;0;0;0;0.0153846;0
faire fonctionner;0;0;0.00775194;0;0;0;0;0
fichier exécutable;0;0;0.0153846;0;0;0;0;0.0153846
informatique;0;0;0.0588235;0;0;0.0588235;0.0588235;0.0588235
oeil;0;0;0.0153846;0;0.0153846;0;0;0
installeur;0;0;0.00775194;0;0;0;0;0
menu démarrer;0;0;0.00775194;0;0;0;0;0
remédier;0;0;0.0153846;0.0153846;0;0;0;0
copier;0;0;0.030303;0;0;0;0.030303;0.030303
disque dur;0;0;0.030303;0.030303;0;0;0.030303;0
windows 9x;0;0;0.00775194;0;0;0;0;0
ms-dos;0;0;0.00775194;0;0;0;0;0
renommer;0;0;0.030303;0;0.030303;0.030303;0;0
sous-répertoire;0;0;0.030303;0.030303;0;0;0.030303;0
faq;0;0;0.0153846;0;0;0;0.0153846;0
forum;0;0;0.030303;0.030303;0.030303;0;0;0
précédemment;0;0;0.0153846;0;0;0;0;0.0153846
réels;0;0;0.0588235;0;0.0588235;0;0.0588235;0.0588235
double précision;0;0;0.0153846;0;0;0;0;0.0153846
caractère de contrôle;0;0;0.00775194;0;0;0;0;0
variable de type;0;0;0.030303;0.030303;0;0;0;0.030303
autant;0;0;0.00775194;0;0;0;0;0
nom de famille;0;0;0.00775194;0;0;0;0;0
confiner;0;0;0.00775194;0;0;0;0;0
importe;0;0;0.00775194;0;0;0;0;0
locale;0;0;0.0153846;0;0.0153846;0;0;0
lisibilité;0;0;0.0153846;0;0;0;0;0.0153846
soustraire;0;0;0.030303;0;0.030303;0;0.030303;0
opérateur de multiplication;0;0;0.00775194;0;0;0;0;0
reste;0;0;0.00775194;0;0;0;0;0
exclusif;0;0;0.0153846;0;0;0;0;0.0153846
égale;0;0;0.030303;0.030303;0.030303;0;0;0
opérateur de différence;0;0;0.00775194;0;0;0;0;0
binaire;0;0;0.0153846;0.0153846;0;0;0;0
insérer;0;0;0.030303;0;0.030303;0;0;0.030303
conservation;0;0;0.00775194;0;0;0;0;0
propriete;0;0;0.00775194;0;0;0;0;0
compliqué;0;0;0.0153846;0;0;0;0.0153846;0
exécutée;0;0;0.0153846;0;0.0153846;0;0;0
basiquement;0;0;0.00775194;0;0;0;0;0
boucle infinie;0;0;0.0153846;0.0153846;0;0;0;0
infinie;0;0;0.00775194;0;0;0;0;0
mettre fin à;0;0;0.0153846;0;0;0;0;0.0153846
division par zéro;0;0;0.0153846;0;0;0;0;0.0153846
dénominateur;0;0;0.00775194;0;0;0;0;0
équation;0;0;0.00775194;0;0;0;0;0
utile;0;0;0.030303;0;0.030303;0;0;0.030303
fonction récursive;0;0;0.00775194;0;0;0;0;0
récursive;0;0;0.0153846;0;0;0;0.0153846;0
facultatifs;0;0;0.00775194;0;0;0;0;0
modifier;0;0;0.0153846;0;0.0153846;0;0;0
camion;0;0;0.00775194;0;0;0;0;0
passage par référence;0;0;0.0153846;0;0;0;0;0.0153846
adresse mémoire;0;0;0.00775194;0;0;0;0;0
arborescence;0;0;0.00775194;0;0;0;0;0
essentiel;0;0;0.00775194;0;0;0;0;0
encapsulation;0;0;0.0153846;0;0;0;0;0.0153846
faire référence;0;0;0.0153846;0;0.0153846;0;0;0
limitation;0;0;0.0153846;0;0.0153846;0;0;0
limiter point de;0;0;0.00775194;0;0;0;0;0
page web dynamiques;0;0;0.0153846;0;0;0;0.0153846;0
notation binaire;0;0;0.00775194;0;0;0;0;0
périmètre;0;0;0.00775194;0;0;0;0;0
cercle;0;0;0.030303;0;0.030303;0;0.030303;0
adresse;0;0;0.00775194;0;0;0;0;0
compatible;0;0;0.030303;0;0.030303;0;0;0.030303
msie;0;0;0.030303;0.030303;0;0.030303;0;0
tucows;0;0;0.00775194;0;0;0;0;0
i686;0;0;0.00775194;0;0;0;0;0
document web;0;0;0.00775194;0;0;0;0;0
numéro de port;0;0;0.00775194;0;0;0;0;0
append;0;0;0.00775194;0;0;0;0;0
écrit;0;0;0.00775194;0;0;0;0;0
traiter;0;0;0.00775194;0;0;0;0;0
