X;C11;C15;C17;C19;C3;C5;C6
insérer;0;0.0153846;0;0;0;0;0
naviguer;0;0.0153846;0;0;0;0;0
lire;0;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333
daniel;0;0.0153846;0;0;0;0;0
erreur de syntaxe;0;0.030303;0;0;0.030303;0;0
sémantique;0;0.0153846;0;0;0;0;0
erreur logique;0;0.0153846;0;0;0;0;0
message;0;0.111111;0;0.111111;0.111111;0.111111;0
journalisation;0;0.0153846;0;0;0;0;0
constructeur;0;0.111111;0.111111;0;0.111111;0.111111;0
attribut;0;0.0588235;0;0.0588235;0;0.0588235;0
héritage;0;0.2;0.2;0;0.2;0.2;0.2
redéfinition;0;0.030303;0;0;0.030303;0;0
destructeur;0;0.030303;0;0;0.030303;0;0
langage html;0;0.0588235;0.0588235;0.0588235;0;0;0
etc.;0;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333
hébergeur;0;0.111111;0;0.111111;0.111111;0;0.111111
commerce électronique;0;0.0588235;0;0;0.0588235;0.0588235;0
nom de domaine;0;0.030303;0.030303;0;0;0;0
messagerie;0;0.030303;0;0;0.030303;0;0
comparable;0;0.0153846;0;0;0;0;0
standard;0;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333
rasmus lerdorf;0;0.111111;0.111111;0;0.111111;0.111111;0
page perso;0;0.030303;0;0;0.030303;0;0
package;0;0.0588235;0.0588235;0;0;0.0588235;0
interpreter;0;0.111111;0.111111;0;0.111111;0;0.111111
zeev suraski;0;0.111111;0.111111;0;0.111111;0.111111;0
portail;0;0.0153846;0;0;0;0;0
moteur;0;0.111111;0;0.111111;0.111111;0.111111;0
moteur zend;0;0.0588235;0;0;0.0588235;0.0588235;0
zend;0;0.111111;0;0.111111;0.111111;0.111111;0
idéal;0;0.0153846;0;0;0;0;0
processeurs;0;0.030303;0;0;0;0;0.030303
line;0;0.0153846;0;0;0;0;0
familière;0;0.0153846;0;0;0;0;0
langage c;0;0.0588235;0.0588235;0;0.0588235;0;0
phénomène;0;0.0153846;0;0;0;0;0
actifs;0;0.0153846;0;0;0;0;0
combinés;0;0.0153846;0;0;0;0;0
répartir;0;0.0153846;0;0;0;0;0
client;0;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333
nouvelles technologies;0;0.0153846;0;0;0;0;0
activex;0;0.030303;0;0;0.030303;0;0
applets;0;0.030303;0;0;0;0;0.030303
java;0;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333
servlets;0;0.0153846;0;0;0;0;0
windows;0;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333
linux;0;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333
serveur apache;0;0.0588235;0.0588235;0.0588235;0;0;0
chose;0;0.111111;0;0;0.111111;0.111111;0.111111
publication scientifiques;0;0.0153846;0;0;0;0;0
css;0;0.0588235;0;0.0588235;0.0588235;0;0
nécessaire;0;0.030303;0;0.030303;0;0;0
application;0;0.030303;0;0;0;0.030303;0
agir;0;0.0153846;0;0;0;0;0
utilitaire;0;0.0153846;0;0;0;0;0
télécharger;0;0.0588235;0.0588235;0;0.0588235;0;0
chemin;0;0.2;0.2;0.2;0;0.2;0.2
fichier dll;0;0.111111;0;0.111111;0;0.111111;0.111111
ext;0;0.0153846;0;0;0;0;0
dll;0;0.030303;0;0;0.030303;0;0
path;0;0.111111;0.111111;0.111111;0;0.111111;0
exe;0;0.030303;0.030303;0;0;0;0
httpd;0;0.0153846;0;0;0;0;0
fenêtre;0;0.0153846;0;0;0;0;0
cd;0;0.0588235;0.0588235;0;0;0.0588235;0
sybase;0;0.030303;0.030303;0;0;0;0
pilote;0;0.0153846;0;0;0;0;0
langage dynamique;0;0.0153846;0;0;0;0;0
horloge;0;0.0153846;0;0;0;0;0
fichier log;0;0.030303;0;0;0;0.030303;0
accueil;0;0.0588235;0;0.0588235;0;0;0.0588235
développements;0;0.111111;0;0.111111;0;0.111111;0.111111
coloration syntaxique;0;0.030303;0;0;0.030303;0;0
texte brut;0;0.0153846;0;0;0;0;0
ascii;0;0.0588235;0.0588235;0;0.0588235;0;0
sgml;0;0.0153846;0;0;0;0;0
vbscript;0;0.030303;0;0;0.030303;0;0
fichier de configuration;0;0.0588235;0.0588235;0;0;0.0588235;0
expression régulière;0;0.0153846;0;0;0;0;0
integer;0;0.111111;0;0;0.111111;0.111111;0.111111
constante;0;0.030303;0;0;0.030303;0;0
magiques;0;0.030303;0;0.030303;0;0;0
file;0;0.2;0.2;0.2;0.2;0;0.2
pi;0;0.0588235;0.0588235;0;0;0.0588235;0
deuxième;0;0.0153846;0;0;0;0;0
vrai;0;0.0153846;0;0;0;0;0
base 16;0;0.0153846;0;0;0;0;0
valeur numérique;0;0.0588235;0.0588235;0;0.0588235;0;0
encore;0;0.030303;0.030303;0;0;0;0
syntax;0;0.0153846;0;0;0;0;0
affiche;0;0.0588235;0;0.0588235;0.0588235;0;0
carriage return;0;0.0588235;0.0588235;0;0.0588235;0;0
cr;0;0.030303;0;0;0.030303;0;0
horizontale;0;0.0153846;0;0;0;0;0
notation octale;0;0.0588235;0.0588235;0;0.0588235;0;0
notation hexadécimale;0;0.0588235;0.0588235;0;0.0588235;0;0
isolé;0;0.030303;0;0;0.030303;0;0
fonction;0;0.111111;0;0.111111;0.111111;0;0.111111
chien;0;0.030303;0;0;0;0;0.030303
echo;0;0.111111;0.111111;0.111111;0.111111;0;0
grace;0;0.0153846;0;0;0;0;0
courant;0;0.030303;0;0;0;0.030303;0
auto;0;0.030303;0;0;0;0.030303;0
évolution;0;0.0153846;0;0;0;0;0
opération élémentaires;0;0.0153846;0;0;0;0;0
addition;0;0.111111;0.111111;0;0.111111;0;0.111111
soustraction;0;0.0588235;0.0588235;0;0;0;0.0588235
multiplication;0;0.2;0.2;0;0.2;0.2;0.2
situer;0;0.030303;0.030303;0;0;0;0
gauche;0;0.030303;0;0;0.030303;0;0
affectation;0;0.111111;0.111111;0;0.111111;0;0.111111
droit;0;0.2;0;0.2;0.2;0.2;0.2
intervenir;0;0.0153846;0;0;0;0;0
tester;0;0.0588235;0;0.0588235;0;0;0.0588235
valeur de retour;0;0.111111;0.111111;0;0.111111;0;0.111111
égal;0;0.2;0.2;0.2;0.2;0;0.2
opérande;0;0.030303;0.030303;0;0;0;0
initialiser;0;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333
branchement;0;0.0153846;0;0;0;0;0
personnaliser;0;0.0153846;0;0;0;0;0
préalable;0;0.0153846;0;0;0;0;0
boucle while;0;0.0588235;0.0588235;0.0588235;0;0;0
while;0;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333
février;0;0.030303;0;0;0.030303;0;0
juillet;0;0.0153846;0;0;0;0;0
septembre;0;0.0588235;0;0;0.0588235;0.0588235;0
octobre;0;0.0153846;0;0;0;0;0
novembre;0;0.030303;0;0;0;0;0.030303
décembre;0;0.0153846;0;0;0;0;0
manquant;0;0.0588235;0;0;0.0588235;0;0.0588235
tenir de;0;0.0153846;0;0;0;0;0
franz kafka;0;0.030303;0;0;0;0.030303;0
albert camus;0;0.0153846;0;0;0;0;0
molière;0;0.0153846;0;0;0;0;0
end;0;0.0153846;0;0;0;0;0
attention;0;0.0588235;0;0;0.0588235;0.0588235;0
paire clé-valeur;0;0.0153846;0;0;0;0;0
key;0;0.030303;0;0.030303;0;0;0
voyelle;0;0.0153846;0;0;0;0;0
serpents;0;0.0153846;0;0;0;0;0
oiseaux;0;0.0153846;0;0;0;0;0
rue;0;0.030303;0.030303;0;0;0;0
jacques brel;0;0.0153846;0;0;0;0;0
scribe;0;0.0153846;0;0;0;0;0
paris;0;0.0153846;0;0;0;0;0
code postal;0;0.0153846;0;0;0;0;0
mathématique;0;0.030303;0;0.030303;0;0;0
physique;0;0.0153846;0;0;0;0;0
français;0;0.111111;0;0.111111;0.111111;0;0.111111
supprimer;0;0.030303;0;0;0.030303;0;0
papaye;0;0.0153846;0;0;0;0;0
banane;0;0.0153846;0;0;0;0;0
orange;0;0.0153846;0;0;0;0;0
type de fonction;0;0.030303;0.030303;0;0;0;0
vide;0;0.0153846;0;0;0;0;0
devoir;0;0.0588235;0;0.0588235;0.0588235;0;0
virgule;0;0.0153846;0;0;0;0;0
salaire;0;0.030303;0;0.030303;0;0;0
chaine;0;0.0153846;0;0;0;0;0
bleu;0;0.030303;0;0;0;0.030303;0
vert;0;0.0588235;0;0;0.0588235;0.0588235;0
extérieur;0;0.0153846;0;0;0;0;0
total;0;0.0588235;0;0;0.0588235;0;0.0588235
nb;0;0.0153846;0;0;0;0;0
contraire;0;0.030303;0;0;0.030303;0;0
segment de code;0;0.0153846;0;0;0;0;0
comportement;0;0.2;0;0.2;0.2;0.2;0.2
point d’interrogation;0;0.0153846;0;0;0;0;0
nature;0;0.0153846;0;0;0;0;0
caractère de ponctuation;0;0.0153846;0;0;0;0;0
ponctuation;0;0.0153846;0;0;0;0;0
décoder;0;0.0153846;0;0;0;0;0
chiffre hexadécimaux;0;0.0153846;0;0;0;0;0
poster;0;0.0153846;0;0;0;0;0
query_string;0;0.0588235;0.0588235;0;0;0.0588235;0
split;0;0.030303;0;0;0;0;0.030303
parser;0;0.030303;0;0.030303;0;0;0
figurer;0;0.0153846;0;0;0;0;0
courriel;0;0.0153846;0;0;0;0;0
groupe;0;0.030303;0;0;0;0;0.030303
civilité;0;0.0153846;0;0;0;0;0
anglais;0;0.0588235;0;0;0.0588235;0;0.0588235
art;0;0.0153846;0;0;0;0;0
vérification;0;0.111111;0;0.111111;0.111111;0;0.111111
traduction;0;0.111111;0;0.111111;0;0.111111;0.111111
particulier;0;0.030303;0;0;0;0;0.030303
chevron;0;0.0153846;0;0;0;0;0
action;0;0.111111;0;0.111111;0;0.111111;0.111111
printf;0;0.111111;0.111111;0.111111;0;0.111111;0
statistique;0;0.0153846;0;0;0;0;0
simultanés;0;0.0153846;0;0;0;0;0
transaction;0;0.111111;0;0;0.111111;0.111111;0.111111
application programming interface;0;0.0153846;0;0;0;0;0
ansi;0;0.030303;0;0;0;0;0.030303
schéma de;0;0.030303;0;0.030303;0;0;0
gauche;0;0.030303;0;0.030303;0;0;0
unix;0;0.111111;0.111111;0;0.111111;0.111111;0
windows nt;0;0.030303;0.030303;0;0;0;0
étendre;0;0.0153846;0;0;0;0;0
numérique;0;0.030303;0;0;0.030303;0;0
interroger;0;0.0153846;0;0;0;0;0
marc;0;0.0153846;0;0;0;0;0
paragraphe;0;0.030303;0;0.030303;0;0;0
numéro de ligne;0;0.030303;0;0;0.030303;0;0
avoir besoin de;0;0.111111;0;0;0.111111;0.111111;0.111111
pouvoir;0;0.0153846;0;0;0;0;0
cliquer;0;0.030303;0;0.030303;0;0;0
js;0;0.030303;0;0;0;0.030303;0
second;0;0.030303;0;0;0.030303;0;0
long;0;0.0153846;0;0;0;0;0
époque unix;0;0.030303;0;0;0.030303;0;0
gmt;0;0.030303;0;0;0.030303;0;0
droite;0;0.111111;0.111111;0.111111;0.111111;0;0
heure internet;0;0.030303;0;0;0.030303;0;0
vendredi;0;0.0588235;0;0;0.0588235;0.0588235;0
longue;0;0.0153846;0;0;0;0;0
préfixe;0;0.0153846;0;0;0;0;0
système horaire;0;0.0153846;0;0;0;0;0
booléenne;0;0.0588235;0;0.0588235;0.0588235;0;0
monday;0;0.0588235;0;0;0.0588235;0.0588235;0
année bissextile;0;0.0153846;0;0;0;0;0
dec;0;0.030303;0;0;0.030303;0;0
ordinal;0;0.0153846;0;0;0;0;0
fuseau horaire;0;0.030303;0;0;0.030303;0;0
samedi;0;0.0588235;0;0;0.0588235;0.0588235;0
année 0;0;0.0153846;0;0;0;0;0
août;0;0.0153846;0;0;0;0;0
août 2000;0;0.0153846;0;0;0;0;0
minuscule;0;0.030303;0;0.030303;0;0;0
temporaire;0;0.030303;0;0;0;0.030303;0
host;0;0.111111;0;0.111111;0;0.111111;0.111111
tr;0;0.0588235;0;0.0588235;0;0.0588235;0
pear;0;0.030303;0;0;0;0;0.030303
persistance;0;0.0153846;0;0;0;0;0
durée de vie;0;0.0153846;0;0;0;0;0
chocolat;0;0.0153846;0;0;0;0;0
sortie;0;0.111111;0.111111;0.111111;0.111111;0;0
variable d’environnement;0;0.0153846;0;0;0;0;0
café;0;0.0153846;0;0;0;0;0
annexe;0;0.0153846;0;0;0;0;0
poisson;0;0.030303;0;0;0;0.030303;0
protocole;0;0.0153846;0;0;0;0;0
avoir recours à;0;0.030303;0;0.030303;0;0;0
côté;0;0.0588235;0.0588235;0;0.0588235;0;0
cookie de session;0;0.0588235;0;0.0588235;0.0588235;0;0
void;0;0.0153846;0;0;0;0;0
configurer;0;0.030303;0.030303;0;0;0;0
clé de session;0;0.0153846;0;0;0;0;0
sgbd;0;0.0153846;0;0;0;0;0
valeur;0;0.111111;0.111111;0.111111;0.111111;0;0
arrêté;0;0.0153846;0;0;0;0;0
rafraîchir;0;0.0153846;0;0;0;0;0
transmettre;0;0.0153846;0;0;0;0;0
appel de fonction;0;0.111111;0.111111;0.111111;0.111111;0;0
tableau associatif;0;0.0588235;0;0.0588235;0;0.0588235;0
unset;0;0.0588235;0;0.0588235;0.0588235;0;0
description;0;0.0588235;0;0;0;0.0588235;0.0588235
pointeur;0;0.0588235;0.0588235;0;0.0588235;0;0
fermer;0;0.0588235;0;0.0588235;0.0588235;0;0
spécifique;0;0.0153846;0;0;0;0;0
réussite;0;0.0588235;0;0.0588235;0.0588235;0;0
fread;0;0.0588235;0;0.0588235;0.0588235;0;0
fin;0;0.030303;0;0;0.030303;0;0
gras;0;0.030303;0;0;0.030303;0;0
gestion fichiers;0;0.030303;0;0;0.030303;0;0
fichier en lecture seule;0;0.0153846;0;0;0;0;0
copy;0;0.030303;0;0;0.030303;0;0
rename;0;0.030303;0;0;0.030303;0;0
chdir;0;0.030303;0;0;0.030303;0;0
repertoire;0;0.111111;0.111111;0.111111;0;0;0.111111
avantageux;0;0.0153846;0;0;0;0;0
permission;0;0.111111;0.111111;0;0.111111;0;0.111111
échec;0;0.111111;0.111111;0;0.111111;0.111111;0
basename;0;0.030303;0;0.030303;0;0;0
l’image;0;0.0153846;0;0;0;0;0
psd;0;0.030303;0;0;0.030303;0;0
bmp;0;0.030303;0;0;0.030303;0;0
img;0;0.111111;0;0.111111;0.111111;0;0.111111
librairie gd;0;0.030303;0;0;0.030303;0;0
détruire;0;0.0153846;0;0;0;0;0
débogage;0;0.0153846;0;0;0;0;0
absent;0;0.0153846;0;0;0;0;0
erreur sémantique;0;0.0153846;0;0;0;0;0
sémantique;0;0.0153846;0;0;0;0;0
code parfait;0;0.0153846;0;0;0;0;0
bogue;0;0.0153846;0;0;0;0;0
adapter;0;0.0153846;0;0;0;0;0
notices;0;0.0153846;0;0;0;0;0
harmonieuse;0;0.0153846;0;0;0;0;0
string;0;0.0588235;0;0.0588235;0;0;0.0588235
log;0;0.030303;0;0;0;0.030303;0
modulaire;0;0.0588235;0;0;0.0588235;0.0588235;0
réutilisation;0;0.0153846;0;0;0;0;0
réutilisation de code;0;0.0153846;0;0;0;0;0
interagir;0;0.030303;0;0.030303;0;0;0
effet externe;0;0.0153846;0;0;0;0;0
méthodologie;0;0.030303;0;0;0;0.030303;0
conséquent;0;0.0153846;0;0;0;0;0
sein;0;0.0153846;0;0;0;0;0
polymorphisme;0;0.0588235;0.0588235;0;0.0588235;0;0
hiérarchique;0;0.0153846;0;0;0;0;0
parent;0;0.030303;0;0;0.030303;0;0
code réutilisable;0;0.0153846;0;0;0;0;0
corps de fonction;0;0.030303;0.030303;0;0;0;0
fatal;0;0.0153846;0;0;0;0;0
redéfinir;0;0.030303;0;0;0.030303;0;0
fonction de classe;0;0.0153846;0;0;0;0;0
variables locales;0;0.0588235;0.0588235;0;0.0588235;0;0
classe;0;0.333333;0.333333;0.333333;0.333333;0.333333;0.333333
garder;0;0.0153846;0;0;0;0;0
possibilité;0;0.0588235;0;0.0588235;0;0.0588235;0
véhicule;0;0.0153846;0;0;0;0;0
velo;0;0.0153846;0;0;0;0;0
hériter;0;0.0153846;0;0;0;0;0
cb 500;0;0.0153846;0;0;0;0;0
type primitifs;0;0.0153846;0;0;0;0;0
enfant;0;0.0588235;0;0.0588235;0;0;0.0588235
effectivement;0;0.0153846;0;0;0;0;0
c++;0;0.2;0.2;0;0.2;0.2;0.2
exception;0;0.0588235;0.0588235;0;0.0588235;0;0
clonage;0;0.030303;0;0;0.030303;0;0
reference;0;0.0153846;0;0;0;0;0
mot-clé;0;0.030303;0;0;0.030303;0;0
hériter;0;0.0153846;0;0;0;0;0
mot clé;0;0.030303;0.030303;0;0;0;0
résolution;0;0.0153846;0;0;0;0;0
self;0;0.0588235;0;0;0.0588235;0.0588235;0
parente;0;0.030303;0;0;0.030303;0;0
être valable;0;0.030303;0;0;0;0.030303;0
créer;0;0.0588235;0.0588235;0.0588235;0;0;0
définie;0;0.0153846;0;0;0;0;0
abstraire;0;0.0588235;0;0;0.0588235;0.0588235;0
template;0;0.030303;0;0;0.030303;0;0
ordinateur;0;0;0.030303;0;0;0;0.030303
gratuité;0;0;0.0153846;0;0;0;0
disponibilité;0;0;0.0153846;0;0;0;0
licence gnu;0;0;0.0588235;0;0.0588235;0;0.0588235
gnu;0;0;0.030303;0;0;0;0.030303
macos x;0;0;0.030303;0;0;0.030303;0
solaris;0;0;0.0153846;0;0;0;0
contrairement;0;0;0.0153846;0;0;0;0
intermédiaire;0;0;0.0153846;0;0;0;0
adabas;0;0;0.0153846;0;0;0;0
adabas d;0;0;0.0153846;0;0;0;0
écrire à;0;0;0.030303;0.030303;0;0;0
ensemble;0;0;0.0153846;0;0;0;0
spécification;0;0;0.030303;0;0;0.030303;0
type unix;0;0;0.0153846;0;0;0;0
compilateur;0;0;0.030303;0;0;0.030303;0
compilateur c;0;0;0.0153846;0;0;0;0
distribution linux;0;0;0.0588235;0;0.0588235;0.0588235;0
généralement;0;0;0.0153846;0;0;0;0
redémarrer;0;0;0.0153846;0;0;0;0
phrase;0;0;0.030303;0;0;0;0.030303
faire fonctionner;0;0;0.0153846;0;0;0;0
fichier exécutable;0;0;0.0153846;0;0;0;0
informatique;0;0;0.0588235;0;0;0.0588235;0.0588235
oeil;0;0;0.030303;0;0.030303;0;0
installeur;0;0;0.0153846;0;0;0;0
menu démarrer;0;0;0.0153846;0;0;0;0
remédier;0;0;0.030303;0.030303;0;0;0
copier;0;0;0.030303;0;0;0;0.030303
disque dur;0;0;0.0588235;0.0588235;0;0;0.0588235
windows 9x;0;0;0.0153846;0;0;0;0
ms-dos;0;0;0.0153846;0;0;0;0
renommer;0;0;0.0588235;0;0.0588235;0.0588235;0
sous-répertoire;0;0;0.0588235;0.0588235;0;0;0.0588235
faq;0;0;0.030303;0;0;0;0.030303
forum;0;0;0.0588235;0.0588235;0.0588235;0;0
précédemment;0;0;0.0153846;0;0;0;0
réels;0;0;0.030303;0;0.030303;0;0
double précision;0;0;0.0153846;0;0;0;0
caractère de contrôle;0;0;0.0153846;0;0;0;0
variable de type;0;0;0.030303;0.030303;0;0;0
autant;0;0;0.0153846;0;0;0;0
nom de famille;0;0;0.0153846;0;0;0;0
confiner;0;0;0.0153846;0;0;0;0
importe;0;0;0.0153846;0;0;0;0
locale;0;0;0.030303;0;0.030303;0;0
lisibilité;0;0;0.0153846;0;0;0;0
soustraire;0;0;0.030303;0;0.030303;0;0
opérateur de multiplication;0;0;0.0153846;0;0;0;0
reste;0;0;0.0153846;0;0;0;0
exclusif;0;0;0.0153846;0;0;0;0
égale;0;0;0.0588235;0.0588235;0.0588235;0;0
opérateur de différence;0;0;0.0153846;0;0;0;0
binaire;0;0;0.030303;0.030303;0;0;0
insérer;0;0;0.030303;0;0.030303;0;0
conservation;0;0;0.0153846;0;0;0;0
propriete;0;0;0.0153846;0;0;0;0
compliqué;0;0;0.030303;0;0;0;0.030303
exécutée;0;0;0.030303;0;0.030303;0;0
basiquement;0;0;0.0153846;0;0;0;0
boucle infinie;0;0;0.030303;0.030303;0;0;0
infinie;0;0;0.0153846;0;0;0;0
mettre fin à;0;0;0.0153846;0;0;0;0
division par zéro;0;0;0.0153846;0;0;0;0
dénominateur;0;0;0.0153846;0;0;0;0
équation;0;0;0.0153846;0;0;0;0
utile;0;0;0.030303;0;0.030303;0;0
fonction récursive;0;0;0.0153846;0;0;0;0
récursive;0;0;0.030303;0;0;0;0.030303
facultatifs;0;0;0.0153846;0;0;0;0
modifier;0;0;0.030303;0;0.030303;0;0
camion;0;0;0.0153846;0;0;0;0
passage par référence;0;0;0.0153846;0;0;0;0
adresse mémoire;0;0;0.0153846;0;0;0;0
arborescence;0;0;0.0153846;0;0;0;0
essentiel;0;0;0.0153846;0;0;0;0
encapsulation;0;0;0.0153846;0;0;0;0
faire référence;0;0;0.030303;0;0.030303;0;0
limitation;0;0;0.030303;0;0.030303;0;0
limiter point de;0;0;0.0153846;0;0;0;0
page web dynamiques;0;0;0.030303;0;0;0;0.030303
notation binaire;0;0;0.0153846;0;0;0;0
périmètre;0;0;0.0153846;0;0;0;0
cercle;0;0;0.0588235;0;0.0588235;0;0.0588235
adresse;0;0;0.0153846;0;0;0;0
compatible;0;0;0.030303;0;0.030303;0;0
msie;0;0;0.0588235;0.0588235;0;0.0588235;0
tucows;0;0;0.0153846;0;0;0;0
i686;0;0;0.0153846;0;0;0;0
document web;0;0;0.0153846;0;0;0;0
numéro de port;0;0;0.0153846;0;0;0;0
append;0;0;0.0153846;0;0;0;0
écrit;0;0;0.0153846;0;0;0;0
traiter;0;0;0.0153846;0;0;0;0
traiter de;0;0;0.030303;0;0;0;0.030303
fp;0;0;0.0153846;0;0;0;0
éventuellement;0;0;0.0153846;0;0;0;0
intégralité;0;0;0.030303;0;0;0;0.030303
fin de fichier;0;0;0.030303;0;0.030303;0;0
fonction test;0;0;0.0153846;0;0;0;0
lien symbolique;0;0;0.030303;0;0.030303;0;0
symbolique;0;0;0.0153846;0;0;0;0
rappel;0;0;0.2;0.2;0.2;0.2;0.2
wamp;0;0;0;0.0588235;0.0588235;0.0588235;0
objectif;0;0;0;0.0153846;0;0;0
outil de développement;0;0;0;0.030303;0;0;0.030303
wampserver;0;0;0;0.0153846;0;0;0
mamp;0;0;0;0.030303;0;0.030303;0
standard;0;0;0;0.0153846;0;0;0
factorisation;0;0;0;0.0153846;0;0;0
edition;0;0;0;0.0153846;0;0;0
fichier zip;0;0;0;0.0153846;0;0;0
newsletter;0;0;0;0.0153846;0;0;0
faille de sécurité;0;0;0;0.030303;0;0.030303;0
web 2.0;0;0;0;0.0153846;0;0;0
partie;0;0;0;0.030303;0;0.030303;0
back-office;0;0;0;0.0153846;0;0;0
langage serveur;0;0;0;0.0153846;0;0;0
c#;0;0;0;0.0153846;0;0;0
ruby;0;0;0;0.0153846;0;0;0
mariadb;0;0;0;0.0153846;0;0;0
framework;0;0;0;0.030303;0;0.030303;0
symfony;0;0;0;0.030303;0;0.030303;0
laravel;0;0;0;0.030303;0;0.030303;0
jee;0;0;0;0.0153846;0;0;0
rubyonrails;0;0;0;0.0153846;0;0;0
django;0;0;0;0.030303;0;0.030303;0
firefox;0;0;0;0.030303;0;0.030303;0
safari;0;0;0;0.030303;0;0.030303;0
remarque;0;0;0;0.0153846;0;0;0
ajax;0;0;0;0.0153846;0;0;0
visiteur;0;0;0;0.0588235;0.0588235;0;0.0588235
doctype;0;0;0;0.030303;0;0.030303;0
p2;0;0;0;0.0153846;0;0;0
sélecteur;0;0;0;0.0153846;0;0;0
faux texte;0;0;0;0.0153846;0;0;0
google;0;0;0;0.0153846;0;0;0
numéro de téléphone;0;0;0;0.030303;0;0;0.030303
palette;0;0;0;0.0153846;0;0;0
brackets;0;0;0;0.0153846;0;0;0
interface utilisateur;0;0;0;0.0153846;0;0;0
mac;0;0;0;0.0588235;0.0588235;0.0588235;0
xampp;0;0;0;0.0588235;0.0588235;0.0588235;0
chrome;0;0;0;0.030303;0;0.030303;0
sublime text;0;0;0;0.0153846;0;0;0
double clic;0;0;0;0.0153846;0;0;0
zone de notification;0;0;0;0.0153846;0;0;0
rentrer;0;0;0;0.0153846;0;0;0
cliquer;0;0;0;0.0588235;0.0588235;0;0.0588235
accès direct;0;0;0;0.0153846;0;0;0
amp;0;0;0;0.0153846;0;0;0
lancer;0;0;0;0.0153846;0;0;0
charger;0;0;0;0.0153846;0;0;0
explication;0;0;0;0.0153846;0;0;0
fait;0;0;0;0.030303;0;0;0.030303
guillemet;0;0;0;0.0153846;0;0;0
veut;0;0;0;0.0153846;0;0;0
parameter;0;0;0;0.030303;0.030303;0;0
essayer;0;0;0;0.0588235;0;0.0588235;0.0588235
répéter;0;0;0;0.0588235;0.0588235;0.0588235;0
sûr;0;0;0;0.0153846;0;0;0
thématique;0;0;0;0.0153846;0;0;0
carte de crédit;0;0;0;0.0153846;0;0;0
humain;0;0;0;0.0153846;0;0;0
moteurs de recherche;0;0;0;0.030303;0.030303;0;0
traitement texte;0;0;0;0.0153846;0;0;0
service web;0;0;0;0.030303;0;0.030303;0
constantes;0;0;0;0.030303;0.030303;0;0
goto;0;0;0;0.0153846;0;0;0
calcul mathématique;0;0;0;0.0153846;0;0;0
environnement de développement;0;0;0;0.0153846;0;0;0
puce;0;0;0;0.030303;0;0.030303;0
tableau périodique;0;0;0;0.0153846;0;0;0
manipulation;0;0;0;0.030303;0;0;0.030303
doc;0;0;0;0.0588235;0;0.0588235;0.0588235
barack;0;0;0;0.0153846;0;0;0
unaires;0;0;0;0.0153846;0;0;0
sans;0;0;0;0.030303;0.030303;0;0
carrés;0;0;0;0.0153846;0;0;0
fonctionnement;0;0;0;0.0153846;0;0;0
arrondi;0;0;0;0.0153846;0;0;0
sin;0;0;0;0.0153846;0;0;0
length;0;0;0;0.0153846;0;0;0
extraction;0;0;0;0.0153846;0;0;0
trim;0;0;0;0.111111;0.111111;0.111111;0.111111
formater;0;0;0;0.030303;0.030303;0;0
scan;0;0;0;0.0153846;0;0;0
aurélien;0;0;0;0.0153846;0;0;0
revue;0;0;0;0.030303;0;0.030303;0
majuscule;0;0;0;0.0588235;0;0.0588235;0.0588235
strcmp;0;0;0;0.030303;0.030303;0;0
struct;0;0;0;0.0153846;0;0;0
chimie;0;0;0;0.0153846;0;0;0
chimique;0;0;0;0.0153846;0;0;0
hydrogène;0;0;0;0.0153846;0;0;0
helium;0;0;0;0.0153846;0;0;0
tata;0;0;0;0.0153846;0;0;0
manipulation;0;0;0;0.030303;0;0;0.030303
sizeof;0;0;0;0.0153846;0;0;0
inverse;0;0;0;0.0153846;0;0;0
cle;0;0;0;0.030303;0.030303;0;0
mélanger;0;0;0;0.0153846;0;0;0
employe;0;0;0;0.0153846;0;0;0
général;0;0;0;0.0153846;0;0;0
static;0;0;0;0.0153846;0;0;0
affiche;0;0;0;0.0153846;0;0;0
basique;0;0;0;0.0153846;0;0;0
xss;0;0;0;0.0153846;0;0;0
aide en ligne;0;0;0;0.0153846;0;0;0
nouveau;0;0;0;0.0153846;0;0;0
env;0;0;0;0.0588235;0.0588235;0.0588235;0
autoriser;0;0;0;0.0153846;0;0;0
htaccess;0;0;0;0.0153846;0;0;0
personnaliser;0;0;0;0.0153846;0;0;0
information confidentielle;0;0;0;0.0153846;0;0;0
info;0;0;0;0.0153846;0;0;0
teste;0;0;0;0.0153846;0;0;0
apple;0;0;0;0.0153846;0;0;0
laisser passer;0;0;0;0.0153846;0;0;0
euro;0;0;0;0.0153846;0;0;0
bon mot;0;0;0;0.0153846;0;0;0
papier;0;0;0;0.0153846;0;0;0
crypté;0;0;0;0.0153846;0;0;0
gris;0;0;0;0.0153846;0;0;0
organisation;0;0;0;0.0153846;0;0;0
savoir;0;0;0;0.0153846;0;0;0
bouillir;0;0;0;0.0153846;0;0;0
