X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6
C11 ; 1 ; 0.4 ; 0.214286 ; 0.25 ; 0.0769231 ; 0.111111 ; 0.25
C15 ; 0.4 ; 1 ; 0.153846 ; 0.181818 ; 0.2 ; 0.142857 ; 0.181818
C17 ; 0.214286 ; 0.153846 ; 1 ; 0.333333 ; 0.363636 ; 0.1 ; 0.230769
C19 ; 0.25 ; 0.181818 ; 0.333333 ; 1 ; 0.181818 ; 0.125 ; 0.166667
C3 ; 0.0769231 ; 0.2 ; 0.363636 ; 0.181818 ; 1 ; 0.142857 ; 0.181818
C5 ; 0.111111 ; 0.142857 ; 0.1 ; 0.125 ; 0.142857 ; 1 ; 0.125
C6 ; 0.25 ; 0.181818 ; 0.230769 ; 0.166667 ; 0.181818 ; 0.125 ; 1
