Concept ID;Level;Type Obj/Att;Nb Obj;Nb Att;Objects/Attributes;
0;3;Objects;0;7;
0;3;Attributes;0;7;C11;C15;C17;C19;C3;C5;C6;
1;2;Objects;1;2;base de donnees bn:00025333n;
1;2;Attributes;1;2;C11;C6;
2;2;Objects;1;2;post bn:01500184n;
2;2;Attributes;1;2;C19;C6;
3;2;Objects;1;2;nécessaire bn:00107182a;
3;2;Attributes;1;2;C11;C17;
4;1;Objects;2;1;session bn:03751534n;définition bn:00025928n;
4;1;Attributes;2;1;C15;
5;2;Objects;2;2;fois bn:00032768n;langage bn:00049910n;
5;2;Attributes;2;2;C17;C6;
6;1;Objects;6;1;php bn:01753580n;méthode get bn:00045088n;composer bn:14766022n;configuration bn:03088982n;xml bn:02771436n;client bn:00019764n;
6;1;Attributes;6;1;C5;
7;1;Objects;6;1;programmation bn:00021493n;class bn:03598962n;méthode bn:01641329n;timestamp bn:03603649n;file bn:00065682n;exception bn:00032118n;
7;1;Attributes;6;1;C3;
8;1;Objects;8;1;données bn:00025314n;base de donnees bn:00025333n;nombre bn:00058285n;post bn:01500184n;fois bn:00032768n;chaîne bn:00074685n;langage bn:00049910n;postgresql bn:01709156n;
8;1;Attributes;8;1;C6;
9;1;Objects;9;1;mysql bn:01225760n;texte bn:00076732n;base de donnees bn:00025333n;entités bn:00031027n;sélectionner bn:00084931v;nécessaire bn:00107182a;web bn:00080772n;information bn:00046705n;impossible bn:00104687a;
9;1;Attributes;9;1;C11;
10;1;Objects;9;1;fichier bn:00021475n;site bn:00047172n;post bn:01500184n;code bn:00020354n;utilisateur bn:00079373n;afficher bn:00087013v;foreach bn:03463379n;en-tête bn:00043309n;wamp bn:01708928n;
10;1;Attributes;9;1;C19;
11;1;Objects;12;1;types bn:00016413n;langage de script bn:01431715n;nécessaire bn:00107182a;serveur bn:00044916n;fois bn:00032768n;commentaires bn:00020978n;syntaxe bn:00062118n;langage bn:00049910n;mode bn:00033729n;bits bn:00010731n;pouvoir bn:00084450v;easyphp bn:14837849n;
11;1;Attributes;12;1;C17;
12;0;Objects;47;0;php bn:01753580n;mysql bn:01225760n;texte bn:00076732n;fichier bn:00021475n;données bn:00025314n;types bn:00016413n;session bn:03751534n;base de donnees bn:00025333n;entités bn:00031027n;site bn:00047172n;langage de script bn:01431715n;nombre bn:00058285n;sélectionner bn:00084931v;post bn:01500184n;méthode get bn:00045088n;code bn:00020354n;utilisateur bn:00079373n;afficher bn:00087013v;nécessaire bn:00107182a;serveur bn:00044916n;fois bn:00032768n;programmation bn:00021493n;class bn:03598962n;commentaires bn:00020978n;composer bn:14766022n;chaîne bn:00074685n;syntaxe bn:00062118n;définition bn:00025928n;langage bn:00049910n;mode bn:00033729n;configuration bn:03088982n;xml bn:02771436n;postgresql bn:01709156n;web bn:00080772n;méthode bn:01641329n;bits bn:00010731n;foreach bn:03463379n;pouvoir bn:00084450v;information bn:00046705n;timestamp bn:03603649n;easyphp bn:14837849n;impossible bn:00104687a;en-tête bn:00043309n;client bn:00019764n;file bn:00065682n;exception bn:00032118n;wamp bn:01708928n;
12;0;Attributes;47;0;
