X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6
C11 ; 1 ; 0.2 ; 0.181818 ; 0.307692 ; 0.241379 ; 0.25 ; 0.166667
C15 ; 0.2 ; 1 ; 0.0909091 ; 0.142857 ; 0.259259 ; 0.269231 ; 0.130435
C17 ; 0.181818 ; 0.0909091 ; 1 ; 0.166667 ; 0.25 ; 0.115385 ; 0.1
C19 ; 0.307692 ; 0.142857 ; 0.166667 ; 1 ; 0.310345 ; 0.321429 ; 0.25
C3 ; 0.241379 ; 0.259259 ; 0.25 ; 0.310345 ; 1 ; 0.3 ; 0.185185
C5 ; 0.25 ; 0.269231 ; 0.115385 ; 0.321429 ; 0.3 ; 1 ; 0.192308
C6 ; 0.166667 ; 0.130435 ; 0.1 ; 0.25 ; 0.185185 ; 0.192308 ; 1
