X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6
C11 ; 1 ; 0.0909091 ; 0.333333 ; 0.0833333 ; 0.133333 ; 0.133333 ; 0.0833333
C15 ; 0.0909091 ; 1 ; 0.0769231 ; 0.25 ; 0.266667 ; 0.117647 ; 0.25
C17 ; 0.333333 ; 0.0769231 ; 1 ; 0.153846 ; 0.266667 ; 0.1875 ; 0.0714286
C19 ; 0.0833333 ; 0.25 ; 0.153846 ; 1 ; 0.25 ; 0.428571 ; 0.142857
C3 ; 0.133333 ; 0.266667 ; 0.266667 ; 0.25 ; 1 ; 0.333333 ; 0.25
C5 ; 0.133333 ; 0.117647 ; 0.1875 ; 0.428571 ; 0.333333 ; 1 ; 0.25
C6 ; 0.0833333 ; 0.25 ; 0.0714286 ; 0.142857 ; 0.25 ; 0.25 ; 1
