X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6
C11 ; 1 ; 0.444444 ; 0.272727 ; 0.3 ; 0.1 ; 0.111111 ; 0.272727
C15 ; 0.444444 ; 1 ; 0.222222 ; 0.25 ; 0.142857 ; 0.166667 ; 0.222222
C17 ; 0.272727 ; 0.222222 ; 1 ; 0.222222 ; 0.285714 ; 0.142857 ; 0.2
C19 ; 0.3 ; 0.25 ; 0.222222 ; 1 ; 0.142857 ; 0.166667 ; 0.222222
C3 ; 0.1 ; 0.142857 ; 0.285714 ; 0.142857 ; 1 ; 0.25 ; 0.125
C5 ; 0.111111 ; 0.166667 ; 0.142857 ; 0.166667 ; 0.25 ; 1 ; 0.142857
C6 ; 0.272727 ; 0.222222 ; 0.2 ; 0.222222 ; 0.125 ; 0.142857 ; 1
