X;C1.csv;C10.csv;C2.csv;C4.csv;C7.csv;C8.csv;C9.csv
js;0;0.0172414;0;0;0;0;0
css;0;0.0172414;0;0;0;0;0
dns;0;0.0172414;0;0;0;0;0
logique métier;0;0.0172414;0;0;0;0;0
port 443;0;0.0172414;0;0;0;0;0
host;0;0.0655738;0;0;0;0.125;0.097561
uniform resource identifier;0;0.0172414;0;0;0;0;0
ipv4;0;0.0172414;0;0;0;0;0
ipv6;0;0.0172414;0;0;0;0;0
visiter;0;0.0172414;0;0;0;0;0
nom de domaine;0;0.0172414;0;0;0;0;0
domaine;0;0.0172414;0;0;0;0;0
sous-domaines;0;0.0172414;0;0;0;0;0
configuration;0;0.0338983;0;0;0;0;0.0512821
common gateway interface;0;0.0172414;0;0;0;0;0
gateway;0;0.0172414;0;0;0;0;0
lire;0;0.0655738;0;0.102564;0;0;0.097561
langage de programmation;0;0.0655738;0.0833333;0.102564;0;0;0
langage de script;0;0;0;0;0.0263158;0;0
open source;0;0.0338983;0;0;0;0;0.0512821
grand nombre;0;0.0338983;0;0;0;0;0.0512821
facebook;0;0.0338983;0;0;0;0;0.0512821
wikipédia;0;0.0338983;0;0;0;0;0.0512821
installation;0;0.0172414;0;0;0;0;0
wamp;0;0.0338983;0;0;0;0;0.0512821
mamp;0;0.0338983;0;0;0;0;0.0512821
éditeur de texte;0;0.0338983;0;0;0;0;0.0512821
macos;0;0.0172414;0;0;0;0;0
windows;0;0.0172414;0;0;0;0;0
emacs;0;0.0172414;0;0;0;0;0
nano;0;0.0172414;0;0;0;0;0
langage c;0;0.0655738;0;0.102564;0;0;0.097561
attribut;0;0.0338983;0;0;0;0;0.0512821
integer;0;0.0338983;0;0;0;0.0666667;0
type;0;0.0338983;0.0434783;0;0;0;0
concaténation;0;0.0655738;0.0833333;0;0;0;0.097561
opérateur logiques;0;0.0338983;0;0;0;0;0.0512821
multiplication;0;0.0655738;0;0.102564;0;0;0.097561
division;0;0.0338983;0;0;0;0;0.0512821
valeur numérique;0;0.0338983;0;0;0;0;0.0512821
comparaison;0;0.126984;0.115385;0;0;0.166667;0.159091
égal;0;0.0655738;0;0.102564;0;0;0.097561
inférieur;0;0.0338983;0;0;0;0;0.0512821
mathématiques;0;0.0172414;0;0;0;0;0
extraction;0;0.0172414;0;0;0;0;0
procédural;0;0.0172414;0;0;0;0;0
capables;0;0.0338983;0;0.0540541;0;0;0
tableau associatifs;0;0.0338983;0;0;0.0512821;0;0
hash;0;0.0338983;0;0.0540541;0;0;0
sizeof;0;0.0338983;0;0;0;0;0.0512821
foreach;0;0.0338983;0;0;0.0512821;0;0
rappel;0;0.125;0;0.162791;0.155556;0;0.155556
unix;0;0.0172414;0;0;0;0;0
page;0;0.0172414;0;0;0;0;0
communication;0;0.0172414;0;0;0;0;0
possibilité;0;0.0655738;0;0.102564;0;0;0.097561
linux;0;0.0338983;0;0;0;0;0.0512821
line;0;0.0172414;0;0;0;0;0
rows;0;0.0655738;0.0833333;0;0;0;0.097561
query string;0;0.0172414;0;0;0;0;0
clique;0;0.0172414;0;0;0;0;0
analyser;0;0.0172414;0;0;0;0;0
variables;0;0.0172414;0;0;0;0;0
femme;0;0.0655738;0;0;0;0.125;0.097561
ok;0;0.0172414;0;0;0;0;0
droit;0;0.0338983;0;0.0540541;0;0;0
générique;0;0.0172414;0;0;0;0;0
échouer;0;0.0172414;0;0;0;0;0
contacter;0;0.0172414;0;0;0;0;0
pouvoir;0;0.0172414;0;0;0;0;0
standard;0;0.0172414;0;0;0;0;0
conditionnelles;0;0.0338983;0;0;0;0;0.0512821
diagramme;0;0.0338983;0;0;0;0.0666667;0
switch;0;0.410959;0.343284;0.327869;0.31746;0.275862;0.360656
bloc;0;0.0172414;0;0;0;0;0
prix unitaire;0;0.0338983;0;0;0;0.0666667;0
boucle for;0;0.0655738;0;0;0;0.125;0.097561
répéter;0;0.0338983;0;0;0;0;0.0512821
initialisation;0;0.0172414;0;0;0;0;0
incrémentation;0;0.0172414;0;0;0;0;0
mettre à jour;0;0.0172414;0;0;0;0;0
col;0;0.0172414;0;0;0;0;0
evaluation;0;0.0172414;0;0;0;0;0
binôme;0;0.0172414;0;0;0;0;0
constantes;0;0.0338983;0;0;0;0;0.0512821
créer;0;0.0338983;0.0434783;0;0;0;0
env;0;0.0655738;0;0;0.097561;0;0.097561
temps;0;0.225352;0.254237;0.27451;0.264151;0;0.264151
adresse ip;0;0.0338983;0;0;0;0;0.0512821
ip;0;0.0338983;0;0;0;0;0.0512821
réutilisation;0;0.0338983;0;0;0;0;0.0512821
entité;0;0.0338983;0;0;0;0;0.0512821
entité html;0;0.0338983;0;0;0;0;0.0512821
comportement;0;0.0655738;0;0.102564;0;0;0.097561
trim;0;0.0655738;0.0833333;0;0;0;0.097561
séquence;0;0.0655738;0;0;0;0.125;0.097561
bcd;0;0.0172414;0;0;0;0;0
unset;0;0.0655738;0;0.102564;0;0;0.097561
vrai;0;0.0172414;0;0;0;0;0
disponible;0;0.0338983;0;0;0;0.0666667;0
vides;0;0.0172414;0;0;0;0;0
possibles;0;0.0172414;0;0;0;0;0
id;0;0.0338983;0;0;0;0.0666667;0
essayer;0;0.0172414;0;0;0;0;0
impossible;0;0.0172414;0;0;0;0;0
mp4;0;0.0172414;0;0;0;0;0
stream;0;0.0172414;0;0;0;0;0
développement;0;0.0172414;0;0;0;0;0
système de gestion;0;0.0172414;0;0;0;0;0
dbms;0;0.0338983;0;0.0540541;0;0;0
system;0;0.0338983;0;0;0;0;0.0512821
logiciel système;0;0.0338983;0;0;0;0;0.0512821
complexité;0;0.0338983;0;0;0;0;0.0512821
postgresql;0;0.0338983;0;0;0;0;0.0512821
mariadb;0;0.0338983;0;0;0;0;0.0512821
coder;0;0.0338983;0;0;0;0;0.0512821
handle;0;0.0338983;0;0.0540541;0;0;0
bibliothèque;0;0.0338983;0;0;0;0.0666667;0
connecteur;0;0.0172414;0;0;0;0;0
pilote;0;0.0172414;0;0;0;0;0
odbc;0;0.0172414;0;0;0;0;0
phpmyadmin;0;0.0338983;0;0;0;0;0.0512821
hébergeur;0;0.0338983;0;0;0;0;0.0512821
insert;0;0.0655738;0;0;0;0.125;0.097561
travers;0;0.0338983;0;0;0;0.0666667;0
mdp;0;0.0666667;0.0625;0;0;0.09375;0
delete;0;0.0338983;0;0;0;0.0666667;0
val;0;0.0172414;0;0;0;0;0
debugger;0;0.0172414;0;0;0;0;0
nobody;0;0.0172414;0;0;0;0;0
printf;0;0.0655738;0.0833333;0;0;0;0.097561
dater;0;0.0172414;0;0;0;0;0
sql server;0;0.0338983;0;0;0;0;0.0512821
ecriture;0;0.0655738;0;0.102564;0;0;0.097561
exec;0;0.0172414;0;0;0;0;0
poo;0;0.0338983;0;0;0;0;0.0512821
classe;0;0.0172414;0;0;0;0;0
classe type;0;0.0338983;0;0;0;0;0.0512821
concept;0;0.0338983;0;0;0;0;0.0512821
héritage;0;0.0655738;0;0;0;0.125;0.097561
encapsulation;0;0.0338983;0;0;0;0;0.0512821
caractéristique;0;0.0338983;0;0;0;0;0.0512821
hériter;0;0.0338983;0;0;0;0;0.0512821
polymorphisme;0;0.0338983;0;0;0;0;0.0512821
public;0;0.0338983;0;0;0;0;0.0512821
constructeur;0;0.0655738;0;0;0;0.125;0.097561
importer;0;0.0666667;0;0.0769231;0;0.09375;0
redéfinition;0;0.0338983;0;0;0;0;0.0512821
portée;0;0.0172414;0;0;0;0;0
double;0;0.0172414;0;0;0;0;0
self;0;0.0338983;0;0;0;0;0.0512821
dehors;0;0.0172414;0;0;0;0;0
uml;0;0.0338983;0;0;0;0.0666667;0
web;0;0.0172414;0;0;0;0;0
plugins;0;0.0172414;0;0;0;0;0
erreur;0;0.0172414;0;0;0;0;0
nécessaire;0;0.0338983;0;0.0540541;0;0;0
voir;0;0.0172414;0;0;0;0;0
juste;0;0.0338983;0;0;0;0.0666667;0
réduire;0;0.0172414;0;0;0;0;0
time;0;0.0338983;0;0;0.0512821;0;0
mettre;0;0.0338983;0;0.0540541;0;0;0
transaction;0;0.0172414;0;0;0;0;0
vente en ligne;0;0.0172414;0;0;0;0;0
isoler;0;0.0172414;0;0;0;0;0
bas niveau;0;0.0172414;0;0;0;0;0
process mining;0;0.0172414;0;0;0;0;0
commettre;0;0.0172414;0;0;0;0;0
validation;0;0.0172414;0;0;0;0;0
vouloir;0;0.0338983;0.0434783;0;0;0;0
rollback;0;0.0338983;0;0;0;0;0.0512821
généralement;0;0.0338983;0.0434783;0;0;0;0
mémoire ram;0;0.0338983;0.0434783;0;0;0;0
retrouver;0;0.0172414;0;0;0;0;0
cohérent;0;0.0172414;0;0;0;0;0
isolation;0;0.0338983;0;0;0;0;0.0512821
durabilité;0;0.0338983;0;0;0;0;0.0512821
jointures;0;0.0172414;0;0;0;0;0
correcte;0;0.0338983;0.0434783;0;0;0;0
finale;0;0.0338983;0;0;0;0;0.0512821
système d’exploitation;0;0.0338983;0;0;0;0;0.0512821
étrangères;0;0.0172414;0;0;0;0;0
innodb;0;0.0338983;0;0;0;0;0.0512821
modèle relationnel;0;0.0338983;0;0;0;0;0.0512821
relationnel;0;0.0338983;0;0;0;0;0.0512821
perdre;0;0.0172414;0;0;0;0;0
oublier;0;0.0338983;0;0;0.0512821;0;0
compatible;0;0.0172414;0;0;0;0;0
université de rouen;0;0;0.0222222;0;0;0;0
évolué;0;0;0.0222222;0;0;0;0
manuel;0;0;0.0222222;0;0;0;0
français;0;0;0.0222222;0;0;0;0
attention;0;0;0.0222222;0;0;0;0
faute de frappe;0;0;0.0222222;0;0;0;0
entiers;0;0;0.0833333;0;0.097561;0;0.097561
3.14;0;0;0.0222222;0;0;0;0
expr;0;0;0.0222222;0;0;0;0
spécifique;0;0;0.0222222;0;0;0;0
pointeur;0;0;0.0222222;0;0;0;0
inverse;0;0;0.0222222;0;0;0;0
trie;0;0;0.0222222;0;0;0;0
accès;0;0;0.0222222;0;0;0;0
strcmp;0;0;0.0222222;0;0;0;0
casse;0;0;0.0222222;0;0;0;0
occurence;0;0;0.0222222;0;0;0;0
décompte;0;0;0.0222222;0;0;0;0
valeur de retour;0;0;0.0434783;0;0;0;0.0512821
passage par référence;0;0;0.0434783;0.0540541;0;0;0
traiter;0;0;0.0222222;0;0;0;0
navigation;0;0;0.0434783;0.0540541;0;0;0
rouen;0;0;0.0222222;0;0;0;0
code postal;0;0;0.0222222;0;0;0;0
bouton radio;0;0;0.0222222;0;0;0;0
radio;0;0;0.0833333;0.102564;0;0;0.097561
multiple;0;0;0.0434783;0;0;0;0.0512821
touche ctrl;0;0;0.0222222;0;0;0;0
transfert de fichier;0;0;0.0222222;0;0;0;0
fread;0;0;0.0434783;0.0540541;0;0;0
fin de fichier;0;0;0.0222222;0;0;0;0
existence;0;0;0.0222222;0;0;0;0
carte d’identité;0;0;0.0222222;0;0;0;0
min;0;0;0.0222222;0;0;0;0
exe;0;0;0.0222222;0;0;0;0
xhtml;0;0;0.0222222;0;0;0;0
2.0;0;0;0.0222222;0;0;0;0
université antilles guyane;0;0;0;0.0277778;0;0;0
feuilles de style;0;0;0;0.0277778;0;0;0
pdf;0;0;0;0.0277778;0;0;0
noël;0;0;0;0.0277778;0;0;0
client http;0;0;0;0.0277778;0;0;0
composer;0;0;0;0.0277778;0;0;0
recommandation w3c;0;0;0;0.0277778;0;0;0
information;0;0;0;0.0277778;0;0;0
êtres;0;0;0;0.0277778;0;0;0
structuration;0;0;0;0.0540541;0.0512821;0;0
désormais;0;0;0;0.0277778;0;0;0
liste à puces;0;0;0;0.0277778;0;0;0
inline;0;0;0;0.0277778;0;0;0
uvre;0;0;0;0.0277778;0;0;0
disponibilité;0;0;0;0.0277778;0;0;0
arial;0;0;0;0.0277778;0;0;0
chose;0;0;0;0.0277778;0;0;0
texte gras;0;0;0;0.0277778;0;0;0
rouge;0;0;0;0.0540541;0;0;0.0512821
abuser;0;0;0;0.0277778;0;0;0
css 3;0;0;0;0.0277778;0;0;0
souris;0;0;0;0.0277778;0;0;0
positionnement;0;0;0;0.0277778;0;0;0
anglais;0;0;0;0.0540541;0;0;0.0512821
charset;0;0;0;0.0277778;0;0;0
auto;0;0;0;0.0277778;0;0;0
droite;0;0;0;0.0277778;0;0;0
allonger;0;0;0;0.0277778;0;0;0
chevauchements;0;0;0;0.0277778;0;0;0
em;0;0;0;0.0277778;0;0;0
active server pages;0;0;0;0.0277778;0;0;0
microsoft;0;0;0;0.0540541;0;0;0.0512821
exécutable;0;0;0;0.0277778;0;0;0
connaissance;0;0;0;0.0277778;0;0;0
transtypage;0;0;0;0.0277778;0;0;0
sensibles;0;0;0;0.0277778;0;0;0
nombre à virgule flottante;0;0;0;0.0540541;0;0;0.0512821
c++;0;0;0;0.0277778;0;0;0
dictionnaires;0;0;0;0.0277778;0;0;0
table de hachage;0;0;0;0.0277778;0;0;0
bois;0;0;0;0.0277778;0;0;0
couleur;0;0;0;0.0540541;0;0;0.0512821
key;0;0;0;0.0277778;0;0;0
info;0;0;0;0.0277778;0;0;0
parcours;0;0;0;0.0277778;0;0;0
pouvoir;0;0;0;0.0277778;0;0;0
valeur par défaut;0;0;0;0.0540541;0;0;0.0512821
httpd;0;0;0;0.0277778;0;0;0
statiques;0;0;0;0.0540541;0;0;0.0512821
sport;0;0;0;0.0540541;0;0;0.0512821
selection multiple;0;0;0;0.0277778;0;0;0
bouton;0;0;0;0.0277778;0;0;0
saisir;0;0;0;0.0277778;0;0;0
nom;0;0;0;0.0277778;0;0;0
entrée standard;0;0;0;0.0277778;0;0;0
mode connecté;0;0;0;0.0277778;0;0;0
mozilla;0;0;0;0.0277778;0;0;0
rattacher;0;0;0;0.0277778;0;0;0
durée de vie;0;0;0;0.0540541;0;0;0.0512821
façon;0;0;0;0.0540541;0;0;0.0512821
path;0;0;0;0.0277778;0;0;0
authentification;0;0;0;0.0277778;0;0;0
banque;0;0;0;0.0277778;0;0;0
nobody;0;0;0;0.0277778;0;0;0
basename;0;0;0;0.0277778;0;0;0
dirname;0;0;0;0.0277778;0;0;0
touch;0;0;0;0.0277778;0;0;0
copy;0;0;0;0.0277778;0;0;0
rename;0;0;0;0.0277778;0;0;0
umask;0;0;0;0.0277778;0;0;0
ascii;0;0;0;0.0277778;0;0;0
friends;0;0;0;0.0277778;0;0;0
logiciel libre;0;0;0;0;0.0263158;0;0
conception de site web;0;0;0;0;0.0263158;0;0
formulaire web;0;0;0;0;0.0263158;0;0
envoyé;0;0;0;0;0.0263158;0;0
inutile;0;0;0;0;0.0263158;0;0
numérique;0;0;0;0;0.0512821;0;0.0512821
age;0;0;0;0;0.0263158;0;0
marie;0;0;0;0;0.0263158;0;0
italie;0;0;0;0;0.0263158;0;0
couple;0;0;0;0;0.0263158;0;0
variables locales;0;0;0;0;0.0263158;0;0
locales;0;0;0;0;0.0263158;0;0
stocker;0;0;0;0;0.0263158;0;0
variable globale;0;0;0;0;0.0263158;0;0
autre;0;0;0;0;0.0263158;0;0
généralité;0;0;0;0;0.0263158;0;0
provenance;0;0;0;0;0.0263158;0;0
files;0;0;0;0;0.0263158;0;0
attribution;0;0;0;0;0.0263158;0;0
valeur;0;0;0;0;0.0263158;0;0
visite;0;0;0;0;0.0263158;0;0
màj;0;0;0;0;0.0263158;0;0
site web dynamique;0;0;0;0;0;0.0666667;0.0512821
invisible;0;0;0;0;0;0.0344828;0
final;0;0;0;0;0;0.0666667;0.0512821
type de valeur;0;0;0;0;0;0.0344828;0
message;0;0;0;0;0;0.0344828;0
associa;0;0;0;0;0;0.0344828;0
opéra;0;0;0;0;0;0.0344828;0
manager;0;0;0;0;0;0.0344828;0
champ;0;0;0;0;0;0.0344828;0
limiter;0;0;0;0;0;0.0344828;0
man;0;0;0;0;0;0.0344828;0
set;0;0;0;0;0;0.0666667;0.0512821
être;0;0;0;0;0;0.0344828;0
ar;0;0;0;0;0;0.0344828;0
agit;0;0;0;0;0;0.0344828;0
indépendante;0;0;0;0;0;0.0344828;0
page;0;0;0;0;0;0.0344828;0
ici;0;0;0;0;0;0.0344828;0
nouvelle ligne;0;0;0;0;0;0.0344828;0
tim;0;0;0;0;0;0;0.0263158
tim berners-lee;0;0;0;0;0;0;0.0263158
héberger;0;0;0;0;0;0;0.0263158
messagerie;0;0;0;0;0;0;0.0263158
messagerie instantanée;0;0;0;0;0;0;0.0263158
styler;0;0;0;0;0;0;0.0263158
variable de type;0;0;0;0;0;0;0.0263158
base 10;0;0;0;0;0;0;0.0263158
affiche;0;0;0;0;0;0;0.0263158
globales;0;0;0;0;0;0;0.0263158
accepter;0;0;0;0;0;0;0.0263158
cappuccino;0;0;0;0;0;0;0.0263158
type de retour;0;0;0;0;0;0;0.0263158
récursives;0;0;0;0;0;0;0.0263158
erreur de programmation;0;0;0;0;0;0;0.0263158
contraire;0;0;0;0;0;0;0.0263158
nombre premier;0;0;0;0;0;0;0.0263158
coordonnées;0;0;0;0;0;0;0.0263158
français;0;0;0;0;0;0;0.0263158
confidentiel;0;0;0;0;0;0;0.0263158
réutiliser;0;0;0;0;0;0;0.0263158
endroit;0;0;0;0;0;0;0.0263158
survient;0;0;0;0;0;0;0.0263158
ainsi;0;0;0;0;0;0;0.0263158
démarrer;0;0;0;0;0;0;0.0263158
infinité;0;0;0;0;0;0;0.0263158
moindre;0;0;0;0;0;0;0.0263158
avant;0;0;0;0;0;0;0.0263158
seconde;0;0;0;0;0;0;0.0263158
déconnexion;0;0;0;0;0;0;0.0263158
visible;0;0;0;0;0;0;0.0263158
intrinsèque;0;0;0;0;0;0;0.0263158
sommes;0;0;0;0;0;0;0.0263158
parent;0;0;0;0;0;0;0.0263158
mère;0;0;0;0;0;0;0.0263158
classe abstraite;0;0;0;0;0;0;0.0263158
abstraite;0;0;0;0;0;0;0.0263158
implémentation;0;0;0;0;0;0;0.0263158
abstraire;0;0;0;0;0;0;0.0263158
dérivée;0;0;0;0;0;0;0.0263158
firebird;0;0;0;0;0;0;0.0263158
ingres;0;0;0;0;0;0;0.0263158
hsqldb;0;0;0;0;0;0;0.0263158
oracle database;0;0;0;0;0;0;0.0263158
db2;0;0;0;0;0;0;0.0263158
maxdb;0;0;0;0;0;0;0.0263158
informix;0;0;0;0;0;0;0.0263158
sybase;0;0;0;0;0;0;0.0263158
zodb;0;0;0;0;0;0;0.0263158
db4o;0;0;0;0;0;0;0.0263158
berkeley db;0;0;0;0;0;0;0.0263158
nosql;0;0;0;0;0;0;0.0263158
cassandra;0;0;0;0;0;0;0.0263158
bigtable;0;0;0;0;0;0;0.0263158
couchdb;0;0;0;0;0;0;0.0263158
hbase;0;0;0;0;0;0;0.0263158
leveldb;0;0;0;0;0;0;0.0263158
root;0;0;0;0;0;0;0.0263158
libérer;0;0;0;0;0;0;0.0263158
supprimer;0;0;0;0;0;0;0.0263158
example.com;0;0;0;0;0;0;0.0263158
aller;0;0;0;0;0;0;0.0263158
électricité;0;0;0;0;0;0;0.0263158
système d;0;0;0;0;0;0;0.0263158
verrou;0;0;0;0;0;0;0.0263158
panne;0;0;0;0;0;0;0.0263158
gérer;0;0;0;0;0;0;0.0263158
populaire;0;0;0;0;0;0;0.0263158
ouvrir;0;0;0;0;0;0;0.0263158
supporter;0;0;0;0;0;0;0.0263158
null;0;0;0;0;0;0;0.0263158
specification;0;0;0;0;0;0;0.0263158
cours en ligne;0;0;0;0;0;0;0.0263158
