X;C1.csv;C10.csv;C2.csv;C4.csv;C7.csv;C8.csv;C9.csv
etc;0.0930233;0.0634921;0;0;0;0;0.08
programmation;0.254545;0.219178;0.220588;0.229508;0;0;0.225806
site;0;0.0327869;0;0;0;0;0.0416667
détruire;0.148936;0.121212;0;0;0.132075;0;0.12963
second;0.0487805;0;0;0;0;0;0.0416667
ordinateur;0.0930233;0.0634921;0;0;0;0;0.08
développement web;0;0.0327869;0;0.0425532;0;0;0
organisation;0;0.0166667;0;0;0;0;0
premier;0;0.0166667;0;0;0;0;0
devoir sur table;0;0.0166667;0;0;0;0;0
semaine;0;0.0166667;0;0;0;0;0
devoir maison;0;0.0166667;0;0;0;0;0
interrogation;0;0.0166667;0;0;0;0;0
générale;0;0.0166667;0;0;0;0;0
explication;0;0.0166667;0;0;0;0;0
front office;0;0.0166667;0;0;0;0;0
front;0;0.0166667;0;0;0;0;0
xamp;0;0.0327869;0;0;0;0;0.0416667
internet;0;0.0327869;0;0;0;0;0.0416667
faille de sécurité;0;0.0166667;0;0;0;0;0
sql;0;0.0634921;0;0;0;0.0869565;0.08
concret;0;0.0166667;0;0;0;0;0
chaîne;0;0;0;0;0;0;0.0212766
head;0;0.0327869;0;0.0425532;0;0;0
informatique;0;0.0166667;0;0;0;0;0
doctype;0;0.119403;0;0.150943;0;0.16;0.148148
w3c;0;0.0634921;0;0.0816327;0;0;0.08
dtd;0;0.0634921;0;0.0816327;0;0;0.08
firefox;0;0.0166667;0;0;0;0;0
internet explorer;0;0.0166667;0;0;0;0;0
internet explorer 9;0;0.0166667;0;0;0;0;0
recherche;0;0.0166667;0;0;0;0;0
descriptions;0;0.0166667;0;0;0;0;0
précision;0;0.0166667;0;0;0;0;0
paragraphe;0;0.0327869;0;0.0425532;0;0;0
h2;0;0.0327869;0;0.0425532;0;0;0
terme technique;0;0.0166667;0;0;0;0;0
tr;0;0.0166667;0;0;0;0;0
insertion;0;0.0327869;0;0.0425532;0;0;0
img;0;0.0166667;0;0;0;0;0
infobulle;0;0.0166667;0;0;0;0;0
balise html;0;0.0327869;0;0;0;0;0.0416667
js;0;0.0166667;0;0;0;0;0
css;0;0.0166667;0;0;0;0;0
dns;0;0.0166667;0;0;0;0;0
logique métier;0;0.0166667;0;0;0;0;0
port 443;0;0.0166667;0;0;0;0;0
host;0;0.0634921;0;0;0;0.0869565;0.08
uniform resource identifier;0;0.0166667;0;0;0;0;0
ipv4;0;0.0166667;0;0;0;0;0
ipv6;0;0.0166667;0;0;0;0;0
visiter;0;0.0166667;0;0;0;0;0
nom de domaine;0;0.0166667;0;0;0;0;0
domaine;0;0.0166667;0;0;0;0;0
sous-domaines;0;0.0166667;0;0;0;0;0
configuration;0;0.0327869;0;0;0;0;0.0416667
common gateway interface;0;0.0166667;0;0;0;0;0
gateway;0;0.0166667;0;0;0;0;0
lire;0;0.0634921;0;0.0816327;0;0;0.08
langage de programmation;0;0.0634921;0.0701754;0.0816327;0;0;0
langage de script;0;0;0;0;0.0217391;0;0
open source;0;0.0327869;0;0;0;0;0.0416667
grand nombre;0;0.0327869;0;0;0;0;0.0416667
facebook;0;0.0327869;0;0;0;0;0.0416667
wikipédia;0;0.0327869;0;0;0;0;0.0416667
installation;0;0.0166667;0;0;0;0;0
wamp;0;0.0327869;0;0;0;0;0.0416667
mamp;0;0.0327869;0;0;0;0;0.0416667
éditeur de texte;0;0.0327869;0;0;0;0;0.0416667
macos;0;0.0166667;0;0;0;0;0
windows;0;0.0166667;0;0;0;0;0
emacs;0;0.0166667;0;0;0;0;0
nano;0;0.0166667;0;0;0;0;0
langage c;0;0.0634921;0;0.0816327;0;0;0.08
attribut;0;0.0327869;0;0;0;0;0.0416667
integer;0;0.0327869;0;0;0;0.0454545;0
type;0;0.0327869;0.0363636;0;0;0;0
concaténation;0;0.0634921;0.0701754;0;0;0;0.08
opérateur logiques;0;0.0327869;0;0;0;0;0.0416667
multiplication;0;0.0634921;0;0.0816327;0;0;0.08
division;0;0.0327869;0;0;0;0;0.0416667
valeur numérique;0;0.0327869;0;0;0;0;0.0416667
comparaison;0;0.119403;0.131148;0;0;0.16;0.148148
égal;0;0.0634921;0;0.0816327;0;0;0.08
inférieur;0;0.0327869;0;0;0;0;0.0416667
mathématiques;0;0.0166667;0;0;0;0;0
extraction;0;0.0166667;0;0;0;0;0
procédural;0;0.0166667;0;0;0;0;0
capables;0;0.0327869;0;0.0425532;0;0;0
tableau associatifs;0;0.0327869;0;0;0.0425532;0;0
hash;0;0.0327869;0;0.0425532;0;0;0
sizeof;0;0.0327869;0;0;0;0;0.0416667
foreach;0;0.0327869;0;0;0.0425532;0;0
cle;0;0.119403;0.131148;0.150943;0;0;0.148148
rappel;0;0.119403;0;0.150943;0.150943;0;0.148148
serveur;0;0.119403;0;0.150943;0;0.16;0.148148
unix;0;0.0166667;0;0;0;0;0
page;0;0.0166667;0;0;0;0;0
communication;0;0.0166667;0;0;0;0;0
possibilité;0;0.0634921;0;0.0816327;0;0;0.08
linux;0;0.0327869;0;0;0;0;0.0416667
line;0;0.0166667;0;0;0;0;0
rows;0;0.0634921;0.0701754;0;0;0;0.08
query string;0;0.0166667;0;0;0;0;0
clique;0;0.0166667;0;0;0;0;0
analyser;0;0.0166667;0;0;0;0;0
variables;0;0.0166667;0;0;0;0;0
femme;0;0.0634921;0;0;0;0.0869565;0.08
ok;0;0.0166667;0;0;0;0;0
droit;0;0.0327869;0;0.0425532;0;0;0
générique;0;0.0166667;0;0;0;0;0
échouer;0;0.0166667;0;0;0;0;0
contacter;0;0.0166667;0;0;0;0;0
pouvoir;0;0.0166667;0;0;0;0;0
standard;0;0.0166667;0;0;0;0;0
conditionnelles;0;0.0327869;0;0;0;0;0.0416667
diagramme;0;0.0327869;0;0;0;0.0454545;0
switch;0;0.337079;0.395062;0.363636;0.363636;0.378378;0.394737
bloc;0;0.0166667;0;0;0;0;0
prix unitaire;0;0.0327869;0;0;0;0.0454545;0
boucle for;0;0.0634921;0;0;0;0.0869565;0.08
répéter;0;0.0327869;0;0;0;0;0.0416667
initialisation;0;0.0166667;0;0;0;0;0
incrémentation;0;0.0166667;0;0;0;0;0
mettre à jour;0;0.0166667;0;0;0;0;0
col;0;0.0166667;0;0;0;0;0
evaluation;0;0.0166667;0;0;0;0;0
binôme;0;0.0166667;0;0;0;0;0
constantes;0;0.0327869;0;0;0;0;0.0416667
créer;0;0.0327869;0.0363636;0;0;0;0
méthode;0;0;0.238806;0.229508;0.229508;0.241379;0.245902
env;0;0.0634921;0;0;0.0816327;0;0.08
session;0;0.0327869;0.0363636;0;0;0;0
temps;0;0.213333;0.231884;0.262295;0.262295;0;0.258065
adresse ip;0;0.0327869;0;0;0;0;0.0416667
ip;0;0.0327869;0;0;0;0;0.0416667
réutilisation;0;0.0327869;0;0;0;0;0.0416667
entité;0;0.0327869;0;0;0;0;0.0416667
entité html;0;0.0327869;0;0;0;0;0.0416667
comportement;0;0.0634921;0;0.0816327;0;0;0.08
trim;0;0.0634921;0.0701754;0;0;0;0.08
séquence;0;0.0634921;0;0;0;0.0869565;0.08
bcd;0;0.0166667;0;0;0;0;0
unset;0;0.0634921;0;0.0816327;0;0;0.08
vrai;0;0.0166667;0;0;0;0;0
disponible;0;0.0327869;0;0;0;0.0454545;0
vides;0;0.0166667;0;0;0;0;0
possibles;0;0.0166667;0;0;0;0;0
id;0;0.0327869;0;0;0;0.0454545;0
essayer;0;0.0166667;0;0;0;0;0
impossible;0;0.0166667;0;0;0;0;0
mp4;0;0.0166667;0;0;0;0;0
stream;0;0.0166667;0;0;0;0;0
développement;0;0.0166667;0;0;0;0;0
système de gestion;0;0.0166667;0;0;0;0;0
dbms;0;0.0327869;0;0.0425532;0;0;0
system;0;0.0327869;0;0;0;0;0.0416667
logiciel système;0;0.0327869;0;0;0;0;0.0416667
complexité;0;0.0327869;0;0;0;0;0.0416667
postgresql;0;0.0327869;0;0;0;0;0.0416667
mariadb;0;0.0327869;0;0;0;0;0.0416667
coder;0;0.0327869;0;0;0;0;0.0416667
handle;0;0.0327869;0;0.0425532;0;0;0
bibliothèque;0;0.0327869;0;0;0;0.0454545;0
connecteur;0;0.0166667;0;0;0;0;0
pilote;0;0.0166667;0;0;0;0;0
odbc;0;0.0166667;0;0;0;0;0
phpmyadmin;0;0.0327869;0;0;0;0;0.0416667
hébergeur;0;0.0327869;0;0;0;0;0.0416667
insert;0;0.0634921;0;0;0;0.0869565;0.08
travers;0;0.0327869;0;0;0;0.0454545;0
mdp;0;0.0634921;0.0701754;0;0;0.0869565;0
delete;0;0.0327869;0;0;0;0.0454545;0
val;0;0.0166667;0;0;0;0;0
debugger;0;0.0166667;0;0;0;0;0
nobody;0;0.0166667;0;0;0;0;0
printf;0;0.0634921;0.0701754;0;0;0;0.08
dater;0;0.0166667;0;0;0;0;0
sql server;0;0.0327869;0;0;0;0;0.0416667
ecriture;0;0.0634921;0;0.0816327;0;0;0.08
exec;0;0.0166667;0;0;0;0;0
poo;0;0.0327869;0;0;0;0;0.0416667
classe;0;0.0166667;0;0;0;0;0
classe type;0;0.0327869;0;0;0;0;0.0416667
concept;0;0.0327869;0;0;0;0;0.0416667
héritage;0;0.0634921;0;0;0;0.0869565;0.08
encapsulation;0;0.0327869;0;0;0;0;0.0416667
caractéristique;0;0.0327869;0;0;0;0;0.0416667
hériter;0;0.0327869;0;0;0;0;0.0416667
polymorphisme;0;0.0327869;0;0;0;0;0.0416667
public;0;0.0327869;0;0;0;0;0.0416667
constructeur;0;0.0634921;0;0;0;0.0869565;0.08
importer;0;0.0634921;0;0.0816327;0;0.0869565;0
redéfinition;0;0.0327869;0;0;0;0;0.0416667
portée;0;0.0166667;0;0;0;0;0
double;0;0.0166667;0;0;0;0;0
self;0;0.0327869;0;0;0;0;0.0416667
dehors;0;0.0166667;0;0;0;0;0
uml;0;0.0327869;0;0;0;0.0454545;0
web;0;0.0166667;0;0;0;0;0
plugins;0;0.0166667;0;0;0;0;0
erreur;0;0.0166667;0;0;0;0;0
nécessaire;0;0.0327869;0;0.0425532;0;0;0
voir;0;0.0166667;0;0;0;0;0
juste;0;0.0327869;0;0;0;0.0454545;0
réduire;0;0.0166667;0;0;0;0;0
time;0;0.0327869;0;0;0.0425532;0;0
mettre;0;0.0327869;0;0.0425532;0;0;0
transaction;0;0.0166667;0;0;0;0;0
vente en ligne;0;0.0166667;0;0;0;0;0
isoler;0;0.0166667;0;0;0;0;0
bas niveau;0;0.0166667;0;0;0;0;0
process mining;0;0.0166667;0;0;0;0;0
commettre;0;0.0166667;0;0;0;0;0
validation;0;0.0166667;0;0;0;0;0
vouloir;0;0.0327869;0.0363636;0;0;0;0
rollback;0;0.0327869;0;0;0;0;0.0416667
généralement;0;0.0327869;0.0363636;0;0;0;0
mémoire ram;0;0.0327869;0.0363636;0;0;0;0
retrouver;0;0.0166667;0;0;0;0;0
cohérent;0;0.0166667;0;0;0;0;0
isolation;0;0.0327869;0;0;0;0;0.0416667
durabilité;0;0.0327869;0;0;0;0;0.0416667
jointures;0;0.0166667;0;0;0;0;0
correcte;0;0.0327869;0.0363636;0;0;0;0
finale;0;0.0327869;0;0;0;0;0.0416667
système d’exploitation;0;0.0327869;0;0;0;0;0.0416667
étrangères;0;0.0166667;0;0;0;0;0
innodb;0;0.0327869;0;0;0;0;0.0416667
modèle relationnel;0;0.0327869;0;0;0;0;0.0416667
relationnel;0;0.0327869;0;0;0;0;0.0416667
perdre;0;0.0166667;0;0;0;0;0
oublier;0;0.0327869;0;0;0.0425532;0;0
compatible;0;0.0166667;0;0;0;0;0
université de rouen;0;0;0.0185185;0;0;0;0
évolué;0;0;0.0185185;0;0;0;0
manuel;0;0;0.0185185;0;0;0;0
français;0;0;0.0185185;0;0;0;0
attention;0;0;0.0185185;0;0;0;0
faute de frappe;0;0;0.0185185;0;0;0;0
entiers;0;0;0.0701754;0;0.0816327;0;0.08
3.14;0;0;0.0185185;0;0;0;0
expr;0;0;0.0185185;0;0;0;0
spécifique;0;0;0.0185185;0;0;0;0
pointeur;0;0;0.0185185;0;0;0;0
inverse;0;0;0.0185185;0;0;0;0
trie;0;0;0.0185185;0;0;0;0
accès;0;0;0.0185185;0;0;0;0
strcmp;0;0;0.0185185;0;0;0;0
casse;0;0;0.0185185;0;0;0;0
occurence;0;0;0.0185185;0;0;0;0
décompte;0;0;0.0185185;0;0;0;0
valeur de retour;0;0;0.0363636;0;0;0;0.0416667
passage par référence;0;0;0.0363636;0.0425532;0;0;0
traiter;0;0;0.0185185;0;0;0;0
navigation;0;0;0.0363636;0.0425532;0;0;0
rouen;0;0;0.0185185;0;0;0;0
code postal;0;0;0.0185185;0;0;0;0
bouton radio;0;0;0.0185185;0;0;0;0
radio;0;0;0.0701754;0.0816327;0;0;0.08
multiple;0;0;0.0363636;0;0;0;0.0416667
touche ctrl;0;0;0.0185185;0;0;0;0
transfert de fichier;0;0;0.0185185;0;0;0;0
fread;0;0;0.0363636;0.0425532;0;0;0
fin de fichier;0;0;0.0185185;0;0;0;0
existence;0;0;0.0185185;0;0;0;0
carte d’identité;0;0;0.0185185;0;0;0;0
min;0;0;0.0185185;0;0;0;0
exe;0;0;0.0185185;0;0;0;0
xhtml;0;0;0.0185185;0;0;0;0
2.0;0;0;0.0185185;0;0;0;0
université antilles guyane;0;0;0;0.0217391;0;0;0
feuilles de style;0;0;0;0.0217391;0;0;0
pdf;0;0;0;0.0217391;0;0;0
noël;0;0;0;0.0217391;0;0;0
client http;0;0;0;0.0217391;0;0;0
composer;0;0;0;0.0217391;0;0;0
recommandation w3c;0;0;0;0.0217391;0;0;0
information;0;0;0;0.0217391;0;0;0
êtres;0;0;0;0.0217391;0;0;0
structuration;0;0;0;0.0425532;0.0425532;0;0
désormais;0;0;0;0.0217391;0;0;0
liste à puces;0;0;0;0.0217391;0;0;0
inline;0;0;0;0.0217391;0;0;0
uvre;0;0;0;0.0217391;0;0;0
disponibilité;0;0;0;0.0217391;0;0;0
arial;0;0;0;0.0217391;0;0;0
chose;0;0;0;0.0217391;0;0;0
texte gras;0;0;0;0.0217391;0;0;0
rouge;0;0;0;0.0425532;0;0;0.0416667
abuser;0;0;0;0.0217391;0;0;0
css 3;0;0;0;0.0217391;0;0;0
souris;0;0;0;0.0217391;0;0;0
positionnement;0;0;0;0.0217391;0;0;0
anglais;0;0;0;0.0425532;0;0;0.0416667
charset;0;0;0;0.0217391;0;0;0
auto;0;0;0;0.0217391;0;0;0
droite;0;0;0;0.0217391;0;0;0
allonger;0;0;0;0.0217391;0;0;0
chevauchements;0;0;0;0.0217391;0;0;0
em;0;0;0;0.0217391;0;0;0
active server pages;0;0;0;0.0217391;0;0;0
microsoft;0;0;0;0.0425532;0;0;0.0416667
exécutable;0;0;0;0.0217391;0;0;0
connaissance;0;0;0;0.0217391;0;0;0
transtypage;0;0;0;0.0217391;0;0;0
sensibles;0;0;0;0.0217391;0;0;0
nombre à virgule flottante;0;0;0;0.0425532;0;0;0.0416667
c++;0;0;0;0.0217391;0;0;0
dictionnaires;0;0;0;0.0217391;0;0;0
table de hachage;0;0;0;0.0217391;0;0;0
bois;0;0;0;0.0217391;0;0;0
couleur;0;0;0;0.0425532;0;0;0.0416667
key;0;0;0;0.0217391;0;0;0
info;0;0;0;0.0217391;0;0;0
parcours;0;0;0;0.0217391;0;0;0
pouvoir;0;0;0;0.0217391;0;0;0
valeur par défaut;0;0;0;0.0425532;0;0;0.0416667
httpd;0;0;0;0.0217391;0;0;0
statiques;0;0;0;0.0425532;0;0;0.0416667
sport;0;0;0;0.0425532;0;0;0.0416667
selection multiple;0;0;0;0.0217391;0;0;0
bouton;0;0;0;0.0217391;0;0;0
saisir;0;0;0;0.0217391;0;0;0
nom;0;0;0;0.0217391;0;0;0
entrée standard;0;0;0;0.0217391;0;0;0
mode connecté;0;0;0;0.0217391;0;0;0
mozilla;0;0;0;0.0217391;0;0;0
rattacher;0;0;0;0.0217391;0;0;0
durée de vie;0;0;0;0.0425532;0;0;0.0416667
façon;0;0;0;0.0425532;0;0;0.0416667
path;0;0;0;0.0217391;0;0;0
authentification;0;0;0;0.0217391;0;0;0
banque;0;0;0;0.0217391;0;0;0
nobody;0;0;0;0.0217391;0;0;0
basename;0;0;0;0.0217391;0;0;0
dirname;0;0;0;0.0217391;0;0;0
touch;0;0;0;0.0217391;0;0;0
copy;0;0;0;0.0217391;0;0;0
rename;0;0;0;0.0217391;0;0;0
umask;0;0;0;0.0217391;0;0;0
ascii;0;0;0;0.0217391;0;0;0
friends;0;0;0;0.0217391;0;0;0
logiciel libre;0;0;0;0;0.0217391;0;0
conception de site web;0;0;0;0;0.0217391;0;0
formulaire web;0;0;0;0;0.0217391;0;0
envoyé;0;0;0;0;0.0217391;0;0
inutile;0;0;0;0;0.0217391;0;0
numérique;0;0;0;0;0.0425532;0;0.0416667
age;0;0;0;0;0.0217391;0;0
marie;0;0;0;0;0.0217391;0;0
italie;0;0;0;0;0.0217391;0;0
couple;0;0;0;0;0.0217391;0;0
variables locales;0;0;0;0;0.0217391;0;0
locales;0;0;0;0;0.0217391;0;0
stocker;0;0;0;0;0.0217391;0;0
variable globale;0;0;0;0;0.0217391;0;0
autre;0;0;0;0;0.0217391;0;0
généralité;0;0;0;0;0.0217391;0;0
provenance;0;0;0;0;0.0217391;0;0
files;0;0;0;0;0.0217391;0;0
attribution;0;0;0;0;0.0217391;0;0
valeur;0;0;0;0;0.0217391;0;0
visite;0;0;0;0;0.0217391;0;0
màj;0;0;0;0;0.0217391;0;0
site web dynamique;0;0;0;0;0;0.0454545;0.0416667
invisible;0;0;0;0;0;0.0232558;0
final;0;0;0;0;0;0.0454545;0.0416667
type de valeur;0;0;0;0;0;0.0232558;0
message;0;0;0;0;0;0.0232558;0
associa;0;0;0;0;0;0.0232558;0
opéra;0;0;0;0;0;0.0232558;0
manager;0;0;0;0;0;0.0232558;0
champ;0;0;0;0;0;0.0232558;0
limiter;0;0;0;0;0;0.0232558;0
man;0;0;0;0;0;0.0232558;0
set;0;0;0;0;0;0.0454545;0.0416667
être;0;0;0;0;0;0.0232558;0
ar;0;0;0;0;0;0.0232558;0
agit;0;0;0;0;0;0.0232558;0
indépendante;0;0;0;0;0;0.0232558;0
page;0;0;0;0;0;0.0232558;0
ici;0;0;0;0;0;0.0232558;0
nouvelle ligne;0;0;0;0;0;0.0232558;0
tim;0;0;0;0;0;0;0.0212766
tim berners-lee;0;0;0;0;0;0;0.0212766
héberger;0;0;0;0;0;0;0.0212766
messagerie;0;0;0;0;0;0;0.0212766
messagerie instantanée;0;0;0;0;0;0;0.0212766
styler;0;0;0;0;0;0;0.0212766
variable de type;0;0;0;0;0;0;0.0212766
base 10;0;0;0;0;0;0;0.0212766
affiche;0;0;0;0;0;0;0.0212766
globales;0;0;0;0;0;0;0.0212766
accepter;0;0;0;0;0;0;0.0212766
cappuccino;0;0;0;0;0;0;0.0212766
type de retour;0;0;0;0;0;0;0.0212766
récursives;0;0;0;0;0;0;0.0212766
erreur de programmation;0;0;0;0;0;0;0.0212766
contraire;0;0;0;0;0;0;0.0212766
nombre premier;0;0;0;0;0;0;0.0212766
coordonnées;0;0;0;0;0;0;0.0212766
français;0;0;0;0;0;0;0.0212766
confidentiel;0;0;0;0;0;0;0.0212766
réutiliser;0;0;0;0;0;0;0.0212766
endroit;0;0;0;0;0;0;0.0212766
survient;0;0;0;0;0;0;0.0212766
ainsi;0;0;0;0;0;0;0.0212766
démarrer;0;0;0;0;0;0;0.0212766
infinité;0;0;0;0;0;0;0.0212766
moindre;0;0;0;0;0;0;0.0212766
avant;0;0;0;0;0;0;0.0212766
seconde;0;0;0;0;0;0;0.0212766
déconnexion;0;0;0;0;0;0;0.0212766
visible;0;0;0;0;0;0;0.0212766
intrinsèque;0;0;0;0;0;0;0.0212766
sommes;0;0;0;0;0;0;0.0212766
parent;0;0;0;0;0;0;0.0212766
mère;0;0;0;0;0;0;0.0212766
classe abstraite;0;0;0;0;0;0;0.0212766
abstraite;0;0;0;0;0;0;0.0212766
implémentation;0;0;0;0;0;0;0.0212766
abstraire;0;0;0;0;0;0;0.0212766
dérivée;0;0;0;0;0;0;0.0212766
firebird;0;0;0;0;0;0;0.0212766
ingres;0;0;0;0;0;0;0.0212766
hsqldb;0;0;0;0;0;0;0.0212766
oracle database;0;0;0;0;0;0;0.0212766
db2;0;0;0;0;0;0;0.0212766
maxdb;0;0;0;0;0;0;0.0212766
informix;0;0;0;0;0;0;0.0212766
sybase;0;0;0;0;0;0;0.0212766
zodb;0;0;0;0;0;0;0.0212766
db4o;0;0;0;0;0;0;0.0212766
berkeley db;0;0;0;0;0;0;0.0212766
nosql;0;0;0;0;0;0;0.0212766
cassandra;0;0;0;0;0;0;0.0212766
bigtable;0;0;0;0;0;0;0.0212766
couchdb;0;0;0;0;0;0;0.0212766
hbase;0;0;0;0;0;0;0.0212766
leveldb;0;0;0;0;0;0;0.0212766
root;0;0;0;0;0;0;0.0212766
libérer;0;0;0;0;0;0;0.0212766
supprimer;0;0;0;0;0;0;0.0212766
example.com;0;0;0;0;0;0;0.0212766
aller;0;0;0;0;0;0;0.0212766
électricité;0;0;0;0;0;0;0.0212766
système d;0;0;0;0;0;0;0.0212766
verrou;0;0;0;0;0;0;0.0212766
panne;0;0;0;0;0;0;0.0212766
gérer;0;0;0;0;0;0;0.0212766
populaire;0;0;0;0;0;0;0.0212766
ouvrir;0;0;0;0;0;0;0.0212766
supporter;0;0;0;0;0;0;0.0212766
null;0;0;0;0;0;0;0.0212766
specification;0;0;0;0;0;0;0.0212766
cours en ligne;0;0;0;0;0;0;0.0212766
