X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6 ; CJA
C11 ; 1 ; 0.263158 ; 0.208696 ; 0.220339 ; 0.274194 ; 0.282051 ; 0.312 ; 0.215517
C15 ; 0.263158 ; 1 ; 0.211864 ; 0.243697 ; 0.275591 ; 0.283333 ; 0.3125 ; 0.228814
C17 ; 0.208696 ; 0.211864 ; 1 ; 0.265487 ; 0.276423 ; 0.221311 ; 0.347107 ; 0.22807
C19 ; 0.220339 ; 0.243697 ; 0.265487 ; 1 ; 0.317073 ; 0.272727 ; 0.292308 ; 0.208333
C3 ; 0.274194 ; 0.275591 ; 0.276423 ; 0.317073 ; 1 ; 0.344 ; 0.348148 ; 0.336134
C5 ; 0.282051 ; 0.283333 ; 0.221311 ; 0.272727 ; 0.344 ; 1 ; 0.359375 ; 0.279661
C6 ; 0.312 ; 0.3125 ; 0.347107 ; 0.292308 ; 0.348148 ; 0.359375 ; 1 ; 0.341463
CJA ; 0.215517 ; 0.228814 ; 0.22807 ; 0.208333 ; 0.336134 ; 0.279661 ; 0.341463 ; 1
