Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;6;0;8;;C11,C15,C17,C19,C3,C5,C6,CJA,;
1;4;1;4;texte bn:00076732n,;C17,C5,C6,CJA,;
2;4;1;4;fichier bn:00021475n,;C11,C5,C6,CJA,;
3;5;1;5;base de donnees bn:00025333n,;C17,C19,C3,C5,CJA,;
4;4;1;4;client web bn:00013447n,;C3,C5,C6,CJA,;
5;4;1;5;afficher bn:00087013v,;C11,C17,C3,C6,CJA,;
6;4;1;4;nécessaire bn:00107182a,;C15,C3,C6,CJA,;
7;5;1;5;commentaires bn:00020978n,;C11,C15,C19,C3,C5,;
8;5;1;5;langage bn:00049910n,;C15,C19,C3,C5,CJA,;
9;4;1;4;méthode bn:01641329n,;C11,C19,C5,C6,;
10;3;1;3;echo bn:03626250n,;C15,C19,C6,;
11;2;1;2;exception bn:00032118n,;C15,C17,;
12;3;2;3;php bn:01753580n,afficher bn:00087013v,;C11,C17,C6,;
13;3;2;3;texte bn:00076732n,base de donnees bn:00025333n,;C17,C5,CJA,;
14;3;2;3;texte bn:00076732n,afficher bn:00087013v,;C17,C6,CJA,;
15;3;2;3;fichier bn:00021475n,afficher bn:00087013v,;C11,C6,CJA,;
16;3;2;3;fichier bn:00021475n,méthode bn:01641329n,;C11,C5,C6,;
17;3;2;3;base de donnees bn:00025333n,afficher bn:00087013v,;C17,C3,CJA,;
18;3;2;3;langage de script bn:01431715n,méthode bn:01641329n,;C19,C5,C6,;
19;3;2;3;sélectionner bn:00084931v,nécessaire bn:00107182a,;C15,C6,CJA,;
20;3;2;3;nécessaire bn:00107182a,langage bn:00049910n,;C15,C3,CJA,;
21;4;2;4;class bn:03598962n,commentaires bn:00020978n,;C11,C15,C19,C5,;
22;3;2;3;commentaires bn:00020978n,personne bn:00046516n,;C11,C3,C5,;
23;4;2;4;commentaires bn:00020978n,langage bn:00049910n,;C15,C19,C3,C5,;
24;3;3;3;texte bn:00076732n,fichier bn:00021475n,client web bn:00013447n,;C5,C6,CJA,;
25;2;3;2;texte bn:00076732n,base de donnees bn:00025333n,afficher bn:00087013v,;C17,CJA,;
26;4;3;4;données bn:00025314n,base de donnees bn:00025333n,langage bn:00049910n,;C19,C3,C5,CJA,;
27;3;3;3;client web bn:00013447n,afficher bn:00087013v,nécessaire bn:00107182a,;C3,C6,CJA,;
28;2;3;2;langage de script bn:01431715n,méthode bn:01641329n,echo bn:03626250n,;C19,C6,;
29;2;3;2;sélectionner bn:00084931v,nécessaire bn:00107182a,langage bn:00049910n,;C15,CJA,;
30;2;3;2;sélectionner bn:00084931v,nécessaire bn:00107182a,echo bn:03626250n,;C15,C6,;
31;2;3;2;afficher bn:00087013v,commentaires bn:00020978n,personne bn:00046516n,;C11,C3,;
32;2;3;2;nécessaire bn:00107182a,commentaires bn:00020978n,langage bn:00049910n,;C15,C3,;
33;3;3;3;class bn:03598962n,commentaires bn:00020978n,langage bn:00049910n,;C15,C19,C5,;
34;3;3;3;class bn:03598962n,commentaires bn:00020978n,méthode bn:01641329n,;C11,C19,C5,;
35;2;3;2;class bn:03598962n,commentaires bn:00020978n,pouvoir bn:00084450v,;C11,C15,;
36;2;4;2;php bn:01753580n,texte bn:00076732n,afficher bn:00087013v,rue bn:00074595n,;C17,C6,;
37;2;4;2;php bn:01753580n,fichier bn:00021475n,afficher bn:00087013v,méthode bn:01641329n,;C11,C6,;
38;3;4;3;données bn:00025314n,base de donnees bn:00025333n,commentaires bn:00020978n,langage bn:00049910n,;C19,C3,C5,;
39;2;4;2;class bn:03598962n,commentaires bn:00020978n,langage bn:00049910n,echo bn:03626250n,;C15,C19,;
