X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6 ; CJA
C11 ; 1 ; 0.166667 ; 0.125 ; 0.0909091 ; 0.142857 ; 0.0625 ; 0.166667 ; 0.0714286
C15 ; 0.166667 ; 1 ; 0.25 ; 0.181818 ; 0.125 ; 0.0588235 ; 0.153846 ; 0.0666667
C17 ; 0.125 ; 0.25 ; 1 ; 0.153846 ; 0.222222 ; 0.25 ; 0.133333 ; 0.285714
C19 ; 0.0909091 ; 0.181818 ; 0.153846 ; 1 ; 0.272727 ; 0.352941 ; 0.25 ; 0.235294
C3 ; 0.142857 ; 0.125 ; 0.222222 ; 0.272727 ; 1 ; 0.357143 ; 0.142857 ; 0.416667
C5 ; 0.0625 ; 0.0588235 ; 0.25 ; 0.352941 ; 0.357143 ; 1 ; 0.315789 ; 0.625
C6 ; 0.166667 ; 0.153846 ; 0.133333 ; 0.25 ; 0.142857 ; 0.315789 ; 1 ; 0.277778
CJA ; 0.0714286 ; 0.0666667 ; 0.285714 ; 0.235294 ; 0.416667 ; 0.625 ; 0.277778 ; 1
