X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6 ; CJA
C11 ; 1 ; 0.315217 ; 0.326087 ; 0.347826 ; 0.315217 ; 0.304348 ; 0.315217 ; 0.304348
C15 ; 0.315217 ; 1 ; 0.32973 ; 0.344086 ; 0.326087 ; 0.315217 ; 0.326087 ; 0.315217
C17 ; 0.326087 ; 0.32973 ; 1 ; 0.340426 ; 0.32973 ; 0.326087 ; 0.32973 ; 0.326087
C19 ; 0.347826 ; 0.344086 ; 0.340426 ; 1 ; 0.344086 ; 0.347826 ; 0.344086 ; 0.347826
C3 ; 0.315217 ; 0.326087 ; 0.32973 ; 0.344086 ; 1 ; 0.315217 ; 0.326087 ; 0.315217
C5 ; 0.304348 ; 0.315217 ; 0.326087 ; 0.347826 ; 0.315217 ; 1 ; 0.315217 ; 0.304348
C6 ; 0.315217 ; 0.326087 ; 0.32973 ; 0.344086 ; 0.326087 ; 0.315217 ; 1 ; 0.315217
CJA ; 0.304348 ; 0.315217 ; 0.326087 ; 0.347826 ; 0.315217 ; 0.304348 ; 0.315217 ; 1
