X ; C1 ; C11 ; C12 ; C13 ; C14 ; C15 ; C16 ; C17 ; C18 ; C19 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8 ; C9
commentaire bn:00020978n ; 0.129278 ; 0.145145 ; 0.149107 ; 0 ; 0 ; 0.126464 ; 0.159212 ; 0 ; 0 ; 0.147912 ; 0 ; 0.149606 ; 0.148322 ; 0.135638 ; 0 ; 0 ; 0.174497 ; 0.143965
délimiter bn:00086464v ; 0 ; 0.0521077 ; 0.0617193 ; 0 ; 0 ; 0.0546985 ; 0 ; 0.0636277 ; 0 ; 0 ; 0 ; 0.0424671 ; 0.0823893 ; 0 ; 0.0466149 ; 0 ; 0.0990338 ; 0
gras bn:00011848n ; 0.0211726 ; 0 ; 0 ; 0.0363636 ; 0 ; 0.0118782 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00681342 ; 0.0144928 ; 0 ; 0 ; 0 ; 0 ; 0
fois bn:00032768n ; 0.182853 ; 0.216275 ; 0.201672 ; 0 ; 0 ; 0.208696 ; 0.224288 ; 0 ; 0.234322 ; 0.244282 ; 0.184649 ; 0.252558 ; 0 ; 0.246526 ; 0.251736 ; 0.0581583 ; 0 ; 0.227484
lien hypertextes bn:00045513n ; 0.175238 ; 0.173755 ; 0 ; 0.116471 ; 0 ; 0.155425 ; 0 ; 0 ; 0.171449 ; 0.142132 ; 0.144041 ; 0 ; 0.14318 ; 0.154493 ; 0.169567 ; 0 ; 0.109639 ; 0.159802
url bn:00079080n ; 0.173341 ; 0.278539 ; 0.262963 ; 0 ; 0.231082 ; 0.259946 ; 0.208081 ; 0.235476 ; 0.205116 ; 0.261989 ; 0 ; 0.336396 ; 0.217527 ; 0.29784 ; 0 ; 0 ; 0 ; 0.25439
case à cocher bn:03157691n ; 0.137394 ; 0.0663562 ; 0 ; 0 ; 0.0818767 ; 0.0643154 ; 0 ; 0 ; 0.0848375 ; 0 ; 0 ; 0 ; 0.0795229 ; 0 ; 0.0543359 ; 0 ; 0 ; 0.0639241
post bn:01500184n ; 0 ; 0.102151 ; 0.118577 ; 0.189015 ; 0.123288 ; 0.109918 ; 0 ; 0 ; 0 ; 0 ; 0.126422 ; 0.0966367 ; 0 ; 0.0956084 ; 0.104285 ; 0 ; 0 ; 0.107289
nombre bn:00058285n ; 0 ; 0 ; 0.0273556 ; 0 ; 0.0325123 ; 0 ; 0 ; 0 ; 0 ; 0.0273301 ; 0 ; 0 ; 0.0301075 ; 0.0209268 ; 0 ; 0.100503 ; 0.0903614 ; 0
text bn:14981519n ; 0.178824 ; 0.20514 ; 0.184139 ; 0 ; 0 ; 0.186539 ; 0.177522 ; 0 ; 0.185786 ; 0.199164 ; 0.156698 ; 0.211872 ; 0.18829 ; 0.213924 ; 0.192448 ; 0 ; 0 ; 0
sélectionner bn:00084931v ; 0.0066335 ; 0 ; 0 ; 0 ; 0 ; 0.0029873 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00232423 ; 0 ; 0 ; 0
langage bn:00049910n ; 0.0518732 ; 0 ; 0 ; 0 ; 0 ; 0.0367751 ; 0.0541339 ; 0 ; 0 ; 0.0424949 ; 0 ; 0.0342361 ; 0 ; 0.0313725 ; 0 ; 0 ; 0.112 ; 0.0394312
zones bn:00005513n ; 0 ; 0.00973236 ; 0 ; 0.0484848 ; 0.0161943 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00838135 ; 0 ; 0 ; 0.00923254 ; 0 ; 0 ; 0
utilisateur bn:00079373n ; 0 ; 0.222062 ; 0.211197 ; 0 ; 0.206543 ; 0.204509 ; 0 ; 0.222076 ; 0.197112 ; 0 ; 0 ; 0.211414 ; 0.202013 ; 0.212963 ; 0.19147 ; 0 ; 0 ; 0.179436
affectation bn:02806034n ; 0.0718157 ; 0 ; 0 ; 0 ; 0.0718232 ; 0.0611536 ; 0.0811843 ; 0.0722326 ; 0 ; 0 ; 0.0961857 ; 0.0551619 ; 0 ; 0 ; 0.0564471 ; 0.131757 ; 0 ; 0
syntaxe bn:00062118n ; 0.197664 ; 0.176881 ; 0 ; 0 ; 0.173315 ; 0.166291 ; 0.170629 ; 0 ; 0 ; 0.16129 ; 0 ; 0.174341 ; 0.173566 ; 0.161304 ; 0.151245 ; 0 ; 0 ; 0.155776
case bn:04777941n ; 0.123883 ; 0.0760992 ; 0.071576 ; 0 ; 0 ; 0.0904184 ; 0 ; 0.1 ; 0 ; 0 ; 0.136364 ; 0.0714638 ; 0 ; 0 ; 0.0747714 ; 0 ; 0 ; 0.0778663
associer bn:00082868v ; 0 ; 0.167319 ; 0.187391 ; 0.12605 ; 0 ; 0.191235 ; 0.167813 ; 0.190941 ; 0 ; 0.17121 ; 0 ; 0.193606 ; 0 ; 0.168592 ; 0.152771 ; 0 ; 0 ; 0.19073
personne bn:00046516n ; 0 ; 0.0290801 ; 0.0406627 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0246028 ; 0.0466102 ; 0.0266667 ; 0 ; 0 ; 0.129683 ; 0.0326158
structure de contrôle bn:00047734n ; 0.16269 ; 0 ; 0 ; 0.10342 ; 0.201334 ; 0.215768 ; 0.19132 ; 0.196581 ; 0.191098 ; 0.200701 ; 0.150195 ; 0.213211 ; 0 ; 0.19759 ; 0.233484 ; 0 ; 0 ; 0.202709
définition bn:00025928n ; 0.173633 ; 0.295894 ; 0.262996 ; 0 ; 0.231619 ; 0 ; 0.251112 ; 0.22447 ; 0.259241 ; 0.244676 ; 0 ; 0.313725 ; 0.221838 ; 0.328364 ; 0.275251 ; 0 ; 0 ; 0.293423
méthode post bn:00045088n ; 0 ; 0.093633 ; 0 ; 0 ; 0 ; 0 ; 0.126246 ; 0.11683 ; 0.113386 ; 0.114815 ; 0.138996 ; 0.101622 ; 0 ; 0 ; 0.120862 ; 0.118 ; 0.103774 ; 0.110264
fermeture bn:16858148n ; 0.12297 ; 0 ; 0.102547 ; 0 ; 0 ; 0 ; 0.136285 ; 0 ; 0.108678 ; 0 ; 0 ; 0.081262 ; 0.112 ; 0.101599 ; 0.0932914 ; 0 ; 0.14711 ; 0.108043
passwd bn:14874750n ; 0.00332779 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00101266 ; 0 ; 0 ; 0 ; 0
machine bn:00054050n ; 0 ; 0.0976541 ; 0.103723 ; 0 ; 0.134728 ; 0.107603 ; 0 ; 0 ; 0.137449 ; 0.110833 ; 0 ; 0.106414 ; 0 ; 0.0932282 ; 0.0937012 ; 0 ; 0 ; 0
mysql bn:01225760n ; 0 ; 0 ; 0.115588 ; 0.101515 ; 0.133388 ; 0.122672 ; 0 ; 0.13289 ; 0 ; 0.103427 ; 0 ; 0.112397 ; 0.131004 ; 0.0955005 ; 0.0906298 ; 0 ; 0 ; 0
salaire bn:15928884n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00149589 ; 0 ; 0 ; 0 ; 0.00143678 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
jour bn:00000086n ; 0.133148 ; 0.0609195 ; 0 ; 0 ; 0.0877514 ; 0.0725138 ; 0 ; 0 ; 0.0915619 ; 0.0705726 ; 0 ; 0.056028 ; 0 ; 0 ; 0.0591133 ; 0 ; 0 ; 0
programmation bn:00021493n ; 0.185908 ; 0.210579 ; 0 ; 0.116466 ; 0 ; 0.202368 ; 0 ; 0.1699 ; 0.205369 ; 0.176344 ; 0.154968 ; 0 ; 0.169916 ; 0.18927 ; 0.204502 ; 0 ; 0 ; 0.18737
site bn:00047172n ; 0.123457 ; 0.110471 ; 0.128189 ; 0 ; 0.133901 ; 0.133995 ; 0.125687 ; 0.14331 ; 0 ; 0 ; 0.109573 ; 0.13403 ; 0.135425 ; 0.102369 ; 0 ; 0 ; 0 ; 0
types bn:00016413n ; 0 ; 0.0372309 ; 0 ; 0 ; 0.0642115 ; 0.0463483 ; 0 ; 0 ; 0 ; 0.0517359 ; 0 ; 0.0406504 ; 0 ; 0.0355231 ; 0.0458101 ; 0.13308 ; 0 ; 0
session bn:03751534n ; 0 ; 0.0180723 ; 0.0229358 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.021097 ; 0 ; 0.0161123 ; 0 ; 0.015976 ; 0.0171527 ; 0 ; 0 ; 0
entités bn:00031027n ; 0 ; 0 ; 0.0592486 ; 0 ; 0 ; 0.0582929 ; 0.07109 ; 0.0794702 ; 0 ; 0 ; 0 ; 0.0589731 ; 0 ; 0.044423 ; 0.0472268 ; 0 ; 0 ; 0.0564005
côté serveur bn:03816678n ; 0 ; 0.216922 ; 0.226277 ; 0 ; 0.247259 ; 0.235777 ; 0 ; 0.247385 ; 0.25393 ; 0.234234 ; 0 ; 0.272065 ; 0 ; 0.255766 ; 0.210663 ; 0 ; 0 ; 0.216873
langage de script bn:01431715n ; 0 ; 0 ; 0 ; 0.0625 ; 0.0324803 ; 0 ; 0.034588 ; 0 ; 0 ; 0.0230126 ; 0.0540541 ; 0 ; 0 ; 0.0204082 ; 0.0245574 ; 0 ; 0 ; 0
internet bn:00024712n ; 0 ; 0.157948 ; 0.171875 ; 0 ; 0.192754 ; 0.167345 ; 0 ; 0 ; 0.201149 ; 0.167421 ; 0 ; 0.176983 ; 0 ; 0.167108 ; 0.145115 ; 0 ; 0 ; 0.15583
avoir accès bn:00082209v ; 0 ; 0.00488998 ; 0 ; 0 ; 0 ; 0.00595681 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00463768 ; 0 ; 0 ; 0.00538721
système bn:15125301n ; 0 ; 0.147342 ; 0.169927 ; 0 ; 0 ; 0.161955 ; 0.170623 ; 0.192943 ; 0 ; 0.158857 ; 0 ; 0.186036 ; 0 ; 0.144172 ; 0.130038 ; 0 ; 0 ; 0.167219
valeur par défaut bn:03854990n ; 0 ; 0.15288 ; 0.162791 ; 0 ; 0 ; 0.138342 ; 0.146101 ; 0.179428 ; 0 ; 0 ; 0 ; 0.160941 ; 0.172303 ; 0.126991 ; 0.1308 ; 0 ; 0 ; 0.127543
menu bn:00021485n ; 0 ; 0.0192771 ; 0 ; 0 ; 0.0318725 ; 0 ; 0 ; 0 ; 0.031068 ; 0.0225035 ; 0 ; 0 ; 0 ; 0.0159601 ; 0.0182962 ; 0 ; 0 ; 0
afficher bn:00087013v ; 0 ; 0.0332937 ; 0.0382022 ; 0 ; 0 ; 0 ; 0.0458167 ; 0.049456 ; 0 ; 0 ; 0 ; 0.0303498 ; 0.0530786 ; 0 ; 0.0304569 ; 0 ; 0 ; 0
nécessaire bn:00107182a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00595681 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00420831 ; 0.00898876 ; 0 ; 0.00463768 ; 0 ; 0 ; 0
serveur bn:00044916n ; 0 ; 0.189886 ; 0.192778 ; 0 ; 0 ; 0.148229 ; 0.179876 ; 0 ; 0 ; 0.172451 ; 0 ; 0.192927 ; 0.179743 ; 0.180138 ; 0.147005 ; 0 ; 0.206385 ; 0.172576
class bn:03598962n ; 0 ; 0.0332937 ; 0.0389805 ; 0.121693 ; 0 ; 0.0433213 ; 0 ; 0 ; 0 ; 0.0330579 ; 0 ; 0 ; 0 ; 0.0271203 ; 0 ; 0 ; 0 ; 0.0338762
composer bn:14766022n ; 0 ; 0.0192771 ; 0.0244648 ; 0 ; 0 ; 0.0234089 ; 0 ; 0.0325534 ; 0 ; 0 ; 0 ; 0 ; 0.0350109 ; 0 ; 0.0182962 ; 0 ; 0 ; 0
chaîne bn:00074685n ; 0 ; 0 ; 0 ; 0 ; 0.00816327 ; 0 ; 0 ; 0 ; 0 ; 0.00572246 ; 0 ; 0 ; 0 ; 0.00403836 ; 0 ; 0 ; 0.0272109 ; 0
helvetica bn:00043646n ; 0 ; 0 ; 0 ; 0 ; 0.00102775 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
côté client bn:03163702n ; 0 ; 0.141045 ; 0.14761 ; 0 ; 0.181751 ; 0.16152 ; 0 ; 0.177528 ; 0.180029 ; 0.157743 ; 0 ; 0.169846 ; 0 ; 0.150333 ; 0.138267 ; 0 ; 0 ; 0
list bn:04720346n ; 0 ; 0.0292014 ; 0.0299625 ; 0 ; 0 ; 0.030913 ; 0 ; 0 ; 0.0427757 ; 0 ; 0.0757576 ; 0.0252187 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0320891
mode bn:00033729n ; 0 ; 0.234012 ; 0.227124 ; 0 ; 0.22271 ; 0.213648 ; 0 ; 0 ; 0.224427 ; 0.207037 ; 0 ; 0.238136 ; 0.19473 ; 0.249471 ; 0.194678 ; 0 ; 0 ; 0.195324
configuration bn:03088982n ; 0 ; 0.0502309 ; 0.0630435 ; 0 ; 0 ; 0.0597222 ; 0.073055 ; 0.0763431 ; 0 ; 0.0589417 ; 0 ; 0.0600203 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0583756
xml bn:02771436n ; 0 ; 0.0314167 ; 0.0389222 ; 0 ; 0.0503876 ; 0 ; 0.052 ; 0.0493583 ; 0 ; 0 ; 0 ; 0.0297894 ; 0 ; 0 ; 0.0310034 ; 0 ; 0 ; 0
web bn:00080772n ; 0 ; 0 ; 0.0214067 ; 0 ; 0 ; 0.0204828 ; 0 ; 0 ; 0.0271845 ; 0.0211268 ; 0 ; 0.016658 ; 0 ; 0 ; 0.0171723 ; 0 ; 0 ; 0
méthode bn:01641329n ; 0 ; 0.111952 ; 0.115914 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.118431 ; 0.106512 ; 0.151476 ; 0 ; 0.120616 ; 0.11312 ; 0.11777 ; 0.0773585 ; 0.166667 ; 0.110787
bits bn:00010731n ; 0 ; 0.016898 ; 0.0214559 ; 0 ; 0 ; 0.0182882 ; 0.0257202 ; 0 ; 0 ; 0 ; 0 ; 0.016684 ; 0 ; 0.013986 ; 0 ; 0 ; 0 ; 0
conditionnelle bn:00100214a ; 0 ; 0.017491 ; 0.0214231 ; 0 ; 0 ; 0.0212454 ; 0 ; 0.0274669 ; 0 ; 0 ; 0 ; 0.0161374 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0178926
foreach bn:03463379n ; 0 ; 0.138429 ; 0.133206 ; 0 ; 0 ; 0.123547 ; 0 ; 0 ; 0.148545 ; 0 ; 0.172705 ; 0.108796 ; 0.140033 ; 0.120924 ; 0.126968 ; 0 ; 0 ; 0.124432
pouvoir bn:00084450v ; 0 ; 0.00488998 ; 0.00623053 ; 0 ; 0 ; 0.00595681 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00898876 ; 0 ; 0 ; 0 ; 0 ; 0
mot bn:00081546n ; 0 ; 0.174588 ; 0.202468 ; 0.115094 ; 0.185567 ; 0.215784 ; 0 ; 0.203042 ; 0 ; 0.166322 ; 0.115096 ; 0.205677 ; 0.199452 ; 0.192695 ; 0.180905 ; 0 ; 0 ; 0
information bn:00046705n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.030581 ; 0 ; 0.0196906 ; 0 ; 0.0156006 ; 0.0306346 ; 0.015992 ; 0.0160091 ; 0 ; 0 ; 0
varchar bn:01838409n ; 0 ; 0.0168675 ; 0.0229709 ; 0 ; 0 ; 0 ; 0.0288066 ; 0 ; 0 ; 0.0196906 ; 0 ; 0.016658 ; 0 ; 0.0149775 ; 0 ; 0 ; 0 ; 0
timestamp bn:03603649n ; 0 ; 0.0175015 ; 0 ; 0 ; 0 ; 0.0205128 ; 0 ; 0 ; 0.0252427 ; 0 ; 0.0518962 ; 0 ; 0 ; 0.013979 ; 0.017192 ; 0 ; 0 ; 0
easyphp bn:14837849n ; 0 ; 0.00488998 ; 0 ; 0 ; 0 ; 0.00595681 ; 0 ; 0 ; 0 ; 0.00572246 ; 0 ; 0.00420831 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
casse bn:03225002n ; 0 ; 0.0168675 ; 0.0237548 ; 0 ; 0.0278884 ; 0.0212299 ; 0 ; 0.0284842 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0149775 ; 0 ; 0 ; 0 ; 0
sauvegarder bn:00093281v ; 0 ; 0.0343195 ; 0.041791 ; 0 ; 0 ; 0.0415175 ; 0 ; 0 ; 0 ; 0.0399449 ; 0 ; 0.0317786 ; 0 ; 0.029513 ; 0.031443 ; 0 ; 0 ; 0
insert bn:03795444n ; 0 ; 0.063745 ; 0.0797153 ; 0.158664 ; 0.0811052 ; 0.0728387 ; 0 ; 0 ; 0 ; 0.0660131 ; 0 ; 0.0601093 ; 0 ; 0 ; 0 ; 0 ; 0.138229 ; 0.0664184
pouvoir bn:00084451v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000748503 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
impossible bn:00104687a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0103627 ; 0.0146444 ; 0 ; 0 ; 0 ; 0 ; 0.00839014 ; 0 ; 0.00703871 ; 0.00866051 ; 0 ; 0 ; 0
fonctionnalité bn:00036836n ; 0 ; 0.00488998 ; 0 ; 0 ; 0 ; 0.00595681 ; 0 ; 0 ; 0.00795229 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00463768 ; 0 ; 0 ; 0
couleurs bn:00020726n ; 0 ; 0.104247 ; 0.114112 ; 0 ; 0 ; 0.106865 ; 0 ; 0 ; 0 ; 0.100437 ; 0 ; 0.0946403 ; 0.129496 ; 0.0992974 ; 0.0867983 ; 0 ; 0 ; 0.0939716
bienvenue bn:00080852n ; 0 ; 0.00245098 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00418848 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00232423 ; 0 ; 0 ; 0
id bn:03885719n ; 0 ; 0.0471753 ; 0 ; 0 ; 0 ; 0.0473208 ; 0.0611855 ; 0 ; 0 ; 0.0540541 ; 0 ; 0.0456158 ; 0 ; 0.0382752 ; 0.0425414 ; 0 ; 0.15443 ; 0
paris bn:00015540n ; 0 ; 0 ; 0.003125 ; 0 ; 0 ; 0.0029873 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00270088
france bn:00036202n ; 0 ; 0 ; 0.003125 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00286944 ; 0.00845666 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
programmation web bn:03446093n ; 0 ; 0 ; 0.00623053 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00898876 ; 0.00403836 ; 0.00463768 ; 0 ; 0 ; 0
interpréter bn:00089840v ; 0 ; 0 ; 0.003125 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00202327 ; 0 ; 0 ; 0.0137931 ; 0
opérateurs bn:16281811n ; 0 ; 0 ; 0.003125 ; 0 ; 0 ; 0 ; 0.00423729 ; 0 ; 0 ; 0 ; 0 ; 0.00210859 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
pointeur bn:03222272n ; 0 ; 0 ; 0.0100619 ; 0 ; 0 ; 0.0103704 ; 0 ; 0.0144928 ; 0.0128205 ; 0 ; 0 ; 0.00839454 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cle bn:04756252n ; 0 ; 0 ; 0.0369811 ; 0 ; 0 ; 0 ; 0.0411234 ; 0 ; 0 ; 0.0333333 ; 0.0718336 ; 0.0268179 ; 0.0447761 ; 0 ; 0 ; 0 ; 0 ; 0.030085
classes bn:03608262n ; 0 ; 0 ; 0.0636169 ; 0 ; 0 ; 0.0698479 ; 0 ; 0.0889513 ; 0 ; 0.0644518 ; 0 ; 0.0599194 ; 0 ; 0.053012 ; 0.0523732 ; 0 ; 0 ; 0.0622642
header bn:00043309n ; 0 ; 0 ; 0.0206422 ; 0 ; 0 ; 0.0212454 ; 0 ; 0.0285132 ; 0 ; 0 ; 0 ; 0.0166667 ; 0 ; 0 ; 0.0165999 ; 0 ; 0 ; 0.0178926
visiteur bn:03106425n ; 0 ; 0 ; 0.0230415 ; 0 ; 0.0239044 ; 0 ; 0 ; 0 ; 0 ; 0.0190275 ; 0 ; 0.0145757 ; 0 ; 0 ; 0.0148827 ; 0 ; 0.0788644 ; 0
null bn:15898583n ; 0 ; 0 ; 0.0123839 ; 0 ; 0 ; 0 ; 0.0167364 ; 0 ; 0 ; 0.0113798 ; 0 ; 0 ; 0 ; 0.00804424 ; 0 ; 0 ; 0 ; 0.0107167
echo bn:03626250n ; 0 ; 0 ; 0.00623053 ; 0 ; 0 ; 0.00595681 ; 0 ; 0 ; 0 ; 0.00572246 ; 0 ; 0 ; 0 ; 0 ; 0.00463768 ; 0 ; 0 ; 0
positionnement bn:00030615n ; 0 ; 0 ; 0.000783085 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
exe bn:14503132n ; 0 ; 0 ; 0 ; 0.0125786 ; 0 ; 0.0029873 ; 0 ; 0.00418848 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rue bn:00074595n ; 0 ; 0 ; 0 ; 0.0125786 ; 0 ; 0 ; 0 ; 0.00418848 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00232423 ; 0 ; 0 ; 0
thomas bn:00005240n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000582072 ; 0 ; 0 ; 0
doctype bn:15839327n ; 0 ; 0 ; 0 ; 0 ; 0.0219561 ; 0 ; 0.0237358 ; 0 ; 0 ; 0.0183616 ; 0 ; 0 ; 0.025247 ; 0 ; 0 ; 0 ; 0.0662461 ; 0.0186542
file bn:00065682n ; 0 ; 0 ; 0 ; 0 ; 0.0389864 ; 0.0302812 ; 0.0455005 ; 0.043956 ; 0 ; 0.0319889 ; 0 ; 0 ; 0 ; 0 ; 0.0295623 ; 0.144928 ; 0 ; 0
mysqli bn:01438356n ; 0 ; 0 ; 0 ; 0 ; 0.00409836 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00202327 ; 0 ; 0 ; 0 ; 0.00270088
attribut bn:00007068n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00595681 ; 0 ; 0 ; 0 ; 0.00572246 ; 0 ; 0 ; 0 ; 0.00403836 ; 0 ; 0 ; 0 ; 0.00538721
moteur bn:00030850n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0197513 ; 0.0277778 ; 0 ; 0 ; 0.0204225 ; 0 ; 0.0161374 ; 0 ; 0.0139721 ; 0.0165999 ; 0 ; 0 ; 0
transaction bn:01403911n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0029873 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00210859 ; 0 ; 0.00202327 ; 0 ; 0 ; 0 ; 0
valeur bn:00079508n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0118431 ; 0.0167364 ; 0.016546 ; 0 ; 0.0113798 ; 0 ; 0.00838135 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
exception bn:00032118n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00149589 ; 0 ; 0.00209864 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
head bn:02338897n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00451467 ; 0.00202327 ; 0.00232423 ; 0 ; 0 ; 0
wamp bn:01708928n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00210859 ; 0 ; 0.00202327 ; 0 ; 0 ; 0 ; 0.00270088
