Attributes;Weight
C1;0.0727273
C11;0.0727273
C12;0.327273
C13;0.109091
C14;0.345455
C15;0.109091
C16;0.327273
C17;0.0727273
C18;0.0363636
C19;0.490909
C2;0.127273
C3;0.327273
C4;0.236364
C5;0.454545
C6;0.218182
C7;0.181818
C8;0.0545455
C9;0.0727273
