X ; C1 ; C11 ; C12 ; C13 ; C14 ; C15 ; C16 ; C17 ; C18 ; C19 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8 ; C9
texte bn:00076732n ; 0 ; 0 ; 0.163414 ; 0 ; 0.207931 ; 0.181414 ; 0.169643 ; 0.209355 ; 0.182224 ; 0.201189 ; 0 ; 0.227987 ; 0 ; 0.189162 ; 0.181255 ; 0.0858896 ; 0 ; 0.186875
concerner bn:00083240v ; 0 ; 0.0993294 ; 0 ; 0 ; 0 ; 0.0986842 ; 0 ; 0.157736 ; 0.123279 ; 0.112262 ; 0 ; 0.0890895 ; 0.115972 ; 0.0944018 ; 0.10083 ; 0.104907 ; 0 ; 0
commentaire bn:00020978n ; 0.126497 ; 0.139169 ; 0.145713 ; 0 ; 0 ; 0.115064 ; 0.154142 ; 0 ; 0 ; 0.134041 ; 0 ; 0.122595 ; 0.148666 ; 0.128314 ; 0 ; 0 ; 0.144828 ; 0.133011
délimiter bn:00086464v ; 0 ; 0.0398389 ; 0.0527307 ; 0 ; 0 ; 0.038736 ; 0 ; 0.0574122 ; 0 ; 0 ; 0 ; 0.034699 ; 0.0651997 ; 0 ; 0.0370207 ; 0 ; 0.0855263 ; 0
gras bn:00011848n ; 0.0187573 ; 0 ; 0 ; 0.0338266 ; 0 ; 0.00847907 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00688468 ; 0.0138408 ; 0 ; 0 ; 0 ; 0 ; 0
fois bn:00032768n ; 0.189744 ; 0.233559 ; 0.205397 ; 0 ; 0 ; 0.241762 ; 0.25279 ; 0 ; 0.244356 ; 0.22476 ; 0.205562 ; 0.225275 ; 0 ; 0.255326 ; 0.258662 ; 0.0650925 ; 0 ; 0.22821
lien hypertextes bn:00045513n ; 0.179173 ; 0.15143 ; 0 ; 0.122943 ; 0 ; 0.137428 ; 0 ; 0 ; 0.150708 ; 0.130025 ; 0.136616 ; 0 ; 0.134154 ; 0.146766 ; 0.152833 ; 0 ; 0.0991471 ; 0.139373
url bn:00079080n ; 0.174966 ; 0.284582 ; 0.244726 ; 0 ; 0.227425 ; 0.264819 ; 0.225744 ; 0.217202 ; 0.218377 ; 0.246328 ; 0 ; 0.321674 ; 0.221844 ; 0.285154 ; 0 ; 0 ; 0 ; 0.258365
case à cocher bn:03157691n ; 0.106992 ; 0.0525378 ; 0 ; 0 ; 0.0706687 ; 0.0489405 ; 0 ; 0 ; 0.0666667 ; 0 ; 0 ; 0 ; 0.0630915 ; 0 ; 0.0440471 ; 0 ; 0 ; 0.0520833
post bn:01500184n ; 0 ; 0.0947064 ; 0.112903 ; 0.185 ; 0.117569 ; 0.106842 ; 0 ; 0 ; 0 ; 0 ; 0.119376 ; 0.0937866 ; 0 ; 0.0888407 ; 0.103918 ; 0 ; 0 ; 0.0997255
nombre bn:00058285n ; 0 ; 0 ; 0.0238556 ; 0 ; 0.0264848 ; 0 ; 0 ; 0 ; 0 ; 0.0241785 ; 0 ; 0 ; 0.0252525 ; 0.0172009 ; 0 ; 0.0909091 ; 0.0797872 ; 0
text bn:14981519n ; 0.193393 ; 0.215441 ; 0.200903 ; 0 ; 0 ; 0.200238 ; 0.206157 ; 0 ; 0.18963 ; 0.181779 ; 0.170823 ; 0.189542 ; 0.193952 ; 0.221004 ; 0.192706 ; 0 ; 0 ; 0
sélectionner bn:00084931v ; 0.00475624 ; 0 ; 0 ; 0 ; 0 ; 0.00213333 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00182648 ; 0 ; 0 ; 0
langage bn:00049910n ; 0.19774 ; 0.237208 ; 0 ; 0 ; 0.207885 ; 0.24115 ; 0.240372 ; 0 ; 0.233829 ; 0.236005 ; 0.155405 ; 0.224404 ; 0 ; 0.233579 ; 0.26148 ; 0 ; 0.101511 ; 0.247895
zones bn:00005513n ; 0 ; 0.00736648 ; 0 ; 0.0338266 ; 0.0131471 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00688468 ; 0 ; 0 ; 0.00726612 ; 0 ; 0 ; 0
utilisateur bn:00079373n ; 0 ; 0.215123 ; 0.192201 ; 0 ; 0.207376 ; 0.201395 ; 0 ; 0.223374 ; 0.203835 ; 0 ; 0 ; 0.219565 ; 0.198473 ; 0.18062 ; 0.184374 ; 0 ; 0 ; 0.178968
affectation bn:02806034n ; 0.0722279 ; 0 ; 0 ; 0 ; 0.0613772 ; 0.0497738 ; 0.0685197 ; 0.0691091 ; 0 ; 0 ; 0.0924855 ; 0.0503328 ; 0 ; 0 ; 0.0475153 ; 0.128852 ; 0 ; 0
syntaxe bn:00062118n ; 0.177539 ; 0.183044 ; 0 ; 0 ; 0.184874 ; 0.17362 ; 0.185073 ; 0 ; 0 ; 0.164249 ; 0 ; 0.161081 ; 0.171038 ; 0.163452 ; 0.153703 ; 0 ; 0 ; 0.170116
case bn:04777941n ; 0.109284 ; 0.066609 ; 0.0705882 ; 0 ; 0 ; 0.0765054 ; 0 ; 0.0937252 ; 0 ; 0 ; 0.12095 ; 0.0646604 ; 0 ; 0 ; 0.0639386 ; 0 ; 0 ; 0.0661871
associer bn:00082868v ; 0 ; 0.148571 ; 0.175682 ; 0.140381 ; 0 ; 0.178756 ; 0.154427 ; 0.17296 ; 0 ; 0.166906 ; 0 ; 0.172529 ; 0 ; 0.151464 ; 0.143018 ; 0 ; 0 ; 0.170114
personne bn:00046516n ; 0 ; 0.0230456 ; 0.0345269 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0211327 ; 0.0374065 ; 0.0213426 ; 0 ; 0 ; 0.117949 ; 0.0264093
structure de contrôle bn:00047734n ; 0.16338 ; 0 ; 0 ; 0.122585 ; 0.199506 ; 0.216726 ; 0.200541 ; 0.187888 ; 0.177338 ; 0.193356 ; 0.166369 ; 0.21262 ; 0 ; 0.197192 ; 0.225413 ; 0 ; 0 ; 0.200688
définition bn:00025928n ; 0.173447 ; 0.280104 ; 0.244998 ; 0 ; 0.220997 ; 0 ; 0.244788 ; 0.200084 ; 0.254934 ; 0.238306 ; 0 ; 0.3124 ; 0.232323 ; 0.305085 ; 0.255212 ; 0 ; 0 ; 0.278411
méthode post bn:00045088n ; 0 ; 0.0804979 ; 0 ; 0 ; 0 ; 0 ; 0.103691 ; 0.103423 ; 0.0990099 ; 0.108553 ; 0.123209 ; 0.0888977 ; 0 ; 0 ; 0.106723 ; 0.128114 ; 0.0991501 ; 0.0935618
fermeture bn:16858148n ; 0.10727 ; 0 ; 0.0989137 ; 0 ; 0 ; 0 ; 0.116616 ; 0 ; 0.0964083 ; 0 ; 0 ; 0.0721324 ; 0.118156 ; 0.0910442 ; 0.0843072 ; 0 ; 0.136713 ; 0.0956645
passwd bn:14874750n ; 0.00238379 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000791766 ; 0 ; 0 ; 0 ; 0
machine bn:00054050n ; 0 ; 0.0882229 ; 0.101482 ; 0 ; 0.122407 ; 0.0919048 ; 0 ; 0 ; 0.123235 ; 0.108889 ; 0 ; 0.0941884 ; 0 ; 0.0811009 ; 0.0848586 ; 0 ; 0 ; 0
mysql bn:01225760n ; 0 ; 0 ; 0.10553 ; 0.114391 ; 0.115619 ; 0.100569 ; 0 ; 0.127976 ; 0 ; 0.0982628 ; 0 ; 0.101478 ; 0.116655 ; 0.0830601 ; 0.0785919 ; 0 ; 0 ; 0
salaire bn:15928884n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00106781 ; 0 ; 0 ; 0 ; 0.00126904 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
jour bn:00000086n ; 0.0998959 ; 0.047619 ; 0 ; 0 ; 0.0740741 ; 0.0539315 ; 0 ; 0 ; 0.0705394 ; 0.0640569 ; 0 ; 0.0463576 ; 0 ; 0 ; 0.0474532 ; 0 ; 0 ; 0
programmation bn:00021493n ; 0.188874 ; 0.179428 ; 0 ; 0.126772 ; 0 ; 0.184154 ; 0 ; 0.16935 ; 0.180659 ; 0.162506 ; 0.149539 ; 0 ; 0.163616 ; 0.176592 ; 0.180529 ; 0 ; 0 ; 0.162319
site bn:00047172n ; 0.136792 ; 0.106 ; 0.130736 ; 0 ; 0.122133 ; 0.126761 ; 0.131084 ; 0.141689 ; 0 ; 0 ; 0.131134 ; 0.13062 ; 0.134241 ; 0.104725 ; 0 ; 0 ; 0 ; 0
types bn:00016413n ; 0 ; 0.0319858 ; 0 ; 0 ; 0.0588235 ; 0.038736 ; 0 ; 0 ; 0 ; 0.0494274 ; 0 ; 0.0334029 ; 0 ; 0.0314297 ; 0.0402299 ; 0.124204 ; 0 ; 0
session bn:03751534n ; 0 ; 0.0774439 ; 0.100174 ; 0 ; 0.116491 ; 0.0880654 ; 0 ; 0 ; 0 ; 0.0929327 ; 0 ; 0.0892208 ; 0.116788 ; 0.0788597 ; 0.0742285 ; 0 ; 0 ; 0
entités bn:00031027n ; 0 ; 0 ; 0.0560345 ; 0 ; 0 ; 0.0511392 ; 0.0559846 ; 0.0698066 ; 0 ; 0 ; 0 ; 0.0492693 ; 0 ; 0.0388276 ; 0.0413763 ; 0 ; 0 ; 0.0485149
côté serveur bn:03816678n ; 0 ; 0.204162 ; 0.207665 ; 0 ; 0.246625 ; 0.218167 ; 0 ; 0.234077 ; 0.24532 ; 0.223104 ; 0 ; 0.255997 ; 0 ; 0.222186 ; 0.196044 ; 0 ; 0 ; 0.20379
langage de script bn:01431715n ; 0 ; 0 ; 0 ; 0.0601942 ; 0.0295291 ; 0 ; 0.028321 ; 0 ; 0 ; 0.0233846 ; 0.0474359 ; 0 ; 0 ; 0.0203046 ; 0.0215537 ; 0 ; 0 ; 0
internet bn:00024712n ; 0 ; 0.15061 ; 0.16208 ; 0 ; 0.193099 ; 0.153275 ; 0 ; 0 ; 0.193402 ; 0.166169 ; 0 ; 0.163705 ; 0 ; 0.152151 ; 0.137798 ; 0 ; 0 ; 0.149036
avoir accès bn:00082209v ; 0 ; 0.00369686 ; 0 ; 0 ; 0 ; 0.00425758 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00364631 ; 0 ; 0 ; 0.0041645
système bn:15125301n ; 0 ; 0.129901 ; 0.156709 ; 0 ; 0 ; 0.146429 ; 0.149865 ; 0.170537 ; 0 ; 0.153377 ; 0 ; 0.157104 ; 0 ; 0.126618 ; 0.117875 ; 0 ; 0 ; 0.147757
valeur par défaut bn:03854990n ; 0 ; 0.144652 ; 0.159659 ; 0 ; 0 ; 0.135957 ; 0.14278 ; 0.161204 ; 0 ; 0 ; 0 ; 0.14412 ; 0.178502 ; 0.117997 ; 0.124016 ; 0 ; 0 ; 0.125545
menu bn:00021485n ; 0 ; 0.0146252 ; 0 ; 0 ; 0.025953 ; 0 ; 0 ; 0 ; 0.0235294 ; 0.0199253 ; 0 ; 0 ; 0 ; 0.0125196 ; 0.0144274 ; 0 ; 0 ; 0
afficher bn:00087013v ; 0 ; 0.0253165 ; 0.0350989 ; 0 ; 0 ; 0 ; 0.032 ; 0.0424403 ; 0 ; 0 ; 0 ; 0.0262935 ; 0.0450751 ; 0 ; 0.0245207 ; 0 ; 0 ; 0
nécessaire bn:00107182a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00425758 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00345423 ; 0.00696864 ; 0 ; 0.00364631 ; 0 ; 0 ; 0
serveur bn:00044916n ; 0 ; 0.184047 ; 0.18546 ; 0 ; 0 ; 0.141084 ; 0.183996 ; 0 ; 0 ; 0.162494 ; 0 ; 0.161396 ; 0.175754 ; 0.168151 ; 0.144507 ; 0 ; 0.180758 ; 0.166181
class bn:03598962n ; 0 ; 0.0253165 ; 0.0344388 ; 0.0921305 ; 0 ; 0.0312012 ; 0 ; 0 ; 0 ; 0.0305623 ; 0 ; 0 ; 0 ; 0.0217054 ; 0 ; 0 ; 0 ; 0.0263558
composer bn:14766022n ; 0 ; 0.0146252 ; 0.0207523 ; 0 ; 0 ; 0.0168156 ; 0 ; 0.0291174 ; 0 ; 0 ; 0 ; 0 ; 0.0273038 ; 0 ; 0.0144274 ; 0 ; 0 ; 0
chaîne bn:00074685n ; 0 ; 0.0667823 ; 0 ; 0 ; 0.0858586 ; 0.0583942 ; 0.081417 ; 0 ; 0 ; 0.079931 ; 0 ; 0 ; 0 ; 0.0568012 ; 0.0595745 ; 0 ; 0.149091 ; 0.0710145
helvetica bn:00043646n ; 0 ; 0 ; 0 ; 0 ; 0.000831947 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
côté client bn:03163702n ; 0 ; 0.126643 ; 0.138758 ; 0 ; 0.167601 ; 0.139275 ; 0 ; 0.16857 ; 0.164049 ; 0.149949 ; 0 ; 0.153191 ; 0 ; 0.126498 ; 0.123821 ; 0 ; 0 ; 0
list bn:04720346n ; 0 ; 0.0271739 ; 0.0304956 ; 0 ; 0 ; 0.0290607 ; 0 ; 0 ; 0.038961 ; 0 ; 0.0606061 ; 0.0228233 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0284408
mode bn:00033729n ; 0 ; 0.22243 ; 0.212009 ; 0 ; 0.222927 ; 0.197833 ; 0 ; 0 ; 0.221 ; 0.197861 ; 0 ; 0.225645 ; 0.180105 ; 0.219578 ; 0.185345 ; 0 ; 0 ; 0.189391
configuration bn:03088982n ; 0 ; 0.0424216 ; 0.0561036 ; 0 ; 0 ; 0.0501266 ; 0.0567376 ; 0.0681245 ; 0 ; 0.0552257 ; 0 ; 0.0506276 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0490828
xml bn:02771436n ; 0 ; 0.0234763 ; 0.0331421 ; 0 ; 0.0420969 ; 0 ; 0.0334001 ; 0.0434012 ; 0 ; 0 ; 0 ; 0.0263046 ; 0 ; 0 ; 0.0240749 ; 0 ; 0 ; 0
web bn:00080772n ; 0 ; 0.0275023 ; 0.0374841 ; 0 ; 0 ; 0.030491 ; 0 ; 0 ; 0.0431344 ; 0.0360195 ; 0 ; 0.0270384 ; 0 ; 0 ; 0.0271352 ; 0 ; 0 ; 0
méthode bn:01641329n ; 0 ; 0.0931599 ; 0.104907 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.102357 ; 0.0976668 ; 0.116698 ; 0 ; 0.101178 ; 0.0942216 ; 0.101589 ; 0.0967185 ; 0.154532 ; 0.0909931
bits bn:00010731n ; 0 ; 0.0146252 ; 0.0207523 ; 0 ; 0 ; 0.0168156 ; 0.0217984 ; 0 ; 0 ; 0 ; 0 ; 0.0136752 ; 0 ; 0.0125196 ; 0 ; 0 ; 0 ; 0
conditionnelle bn:00100214a ; 0 ; 0.0137237 ; 0.0181582 ; 0 ; 0 ; 0.0157812 ; 0 ; 0.0254777 ; 0 ; 0 ; 0 ; 0.0136986 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0143959
foreach bn:03463379n ; 0 ; 0.134464 ; 0.14037 ; 0 ; 0 ; 0.123971 ; 0 ; 0 ; 0.146108 ; 0 ; 0.148601 ; 0.103738 ; 0.132546 ; 0.109921 ; 0.120906 ; 0 ; 0 ; 0.117621
pouvoir bn:00084450v ; 0 ; 0.00369686 ; 0.00527009 ; 0 ; 0 ; 0.00425758 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00696864 ; 0 ; 0 ; 0 ; 0 ; 0
mot bn:00081546n ; 0 ; 0.153279 ; 0.189086 ; 0.135714 ; 0.173139 ; 0.192372 ; 0 ; 0.19777 ; 0 ; 0.16082 ; 0.118265 ; 0.193455 ; 0.182327 ; 0.175008 ; 0.163904 ; 0 ; 0 ; 0
information bn:00046705n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0273473 ; 0 ; 0.0174346 ; 0 ; 0.0128315 ; 0.0238908 ; 0.0125392 ; 0.012624 ; 0 ; 0 ; 0
varchar bn:01838409n ; 0 ; 0.0137112 ; 0.0194553 ; 0 ; 0 ; 0 ; 0.020436 ; 0 ; 0 ; 0.01868 ; 0 ; 0.0136869 ; 0 ; 0.0121331 ; 0 ; 0 ; 0 ; 0
timestamp bn:03603649n ; 0 ; 0.0132723 ; 0 ; 0 ; 0 ; 0.0147291 ; 0 ; 0 ; 0.0191176 ; 0 ; 0.0342105 ; 0 ; 0 ; 0.0109632 ; 0.0135501 ; 0 ; 0 ; 0
easyphp bn:14837849n ; 0 ; 0.00369686 ; 0 ; 0 ; 0 ; 0.00425758 ; 0 ; 0 ; 0 ; 0.00505689 ; 0 ; 0.00345423 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
casse bn:03225002n ; 0 ; 0.0132541 ; 0.0201299 ; 0 ; 0.0235199 ; 0.0157729 ; 0 ; 0.0263876 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0117417 ; 0 ; 0 ; 0 ; 0
sauvegarder bn:00093281v ; 0 ; 0.0279405 ; 0.0387548 ; 0 ; 0 ; 0.0315245 ; 0 ; 0 ; 0 ; 0.0372405 ; 0 ; 0.0270156 ; 0 ; 0.023966 ; 0.0271111 ; 0 ; 0 ; 0
insert bn:03795444n ; 0 ; 0.0551422 ; 0.0690491 ; 0.131955 ; 0.0785185 ; 0.0561351 ; 0 ; 0 ; 0 ; 0.0633721 ; 0 ; 0.0529992 ; 0 ; 0 ; 0 ; 0 ; 0.129845 ; 0.0555015
pouvoir bn:00084451v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000534188 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
impossible bn:00104687a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847907 ; 0.0110193 ; 0 ; 0 ; 0 ; 0 ; 0.00688468 ; 0 ; 0.00629921 ; 0.00726612 ; 0 ; 0 ; 0
fonctionnalité bn:00036836n ; 0 ; 0.00369686 ; 0 ; 0 ; 0 ; 0.00425758 ; 0 ; 0 ; 0.00598802 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00364631 ; 0 ; 0 ; 0
couleurs bn:00020726n ; 0 ; 0.0864934 ; 0.106977 ; 0 ; 0 ; 0.0863309 ; 0 ; 0 ; 0 ; 0.0909091 ; 0 ; 0.0812325 ; 0.1124 ; 0.0823442 ; 0.0758966 ; 0 ; 0 ; 0.0795508
bienvenue bn:00080852n ; 0 ; 0.00185185 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00373483 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00182648 ; 0 ; 0 ; 0
id bn:03885719n ; 0 ; 0.0432842 ; 0 ; 0 ; 0 ; 0.0379171 ; 0.0533854 ; 0 ; 0 ; 0.052127 ; 0 ; 0.0357737 ; 0 ; 0.0336134 ; 0.0381412 ; 0 ; 0.125828 ; 0
paris bn:00015540n ; 0 ; 0 ; 0.00264201 ; 0 ; 0 ; 0.00213333 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00208659
france bn:00036202n ; 0 ; 0 ; 0.00264201 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00253485 ; 0.00546448 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
programmation web bn:03446093n ; 0 ; 0 ; 0.00527009 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00696864 ; 0.00315956 ; 0.00364631 ; 0 ; 0 ; 0
interpréter bn:00089840v ; 0 ; 0 ; 0.00264201 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00158228 ; 0 ; 0 ; 0.0120482 ; 0
opérateurs bn:16281811n ; 0 ; 0 ; 0.00264201 ; 0 ; 0 ; 0 ; 0.00277778 ; 0 ; 0 ; 0 ; 0 ; 0.0017301 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
pointeur bn:03222272n ; 0 ; 0 ; 0.00917431 ; 0 ; 0 ; 0.00795334 ; 0 ; 0.0129271 ; 0.0104167 ; 0 ; 0 ; 0.00689061 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cle bn:04756252n ; 0 ; 0 ; 0.0352564 ; 0 ; 0 ; 0 ; 0.03215 ; 0 ; 0 ; 0.0294298 ; 0.0544304 ; 0.0220246 ; 0.0383653 ; 0 ; 0 ; 0 ; 0 ; 0.0254065
classes bn:03608262n ; 0 ; 0 ; 0.056338 ; 0 ; 0 ; 0.0524723 ; 0 ; 0.0800337 ; 0 ; 0.0573286 ; 0 ; 0.0495008 ; 0 ; 0.0426342 ; 0.0430061 ; 0 ; 0 ; 0.0498273
header bn:00043309n ; 0 ; 0 ; 0.0181582 ; 0 ; 0 ; 0.0157812 ; 0 ; 0.0254777 ; 0 ; 0 ; 0 ; 0.0136986 ; 0 ; 0 ; 0.0135379 ; 0 ; 0 ; 0.0143959
visiteur bn:03106425n ; 0 ; 0 ; 0.0194553 ; 0 ; 0.0243309 ; 0 ; 0 ; 0 ; 0 ; 0.01868 ; 0 ; 0.0136869 ; 0 ; 0 ; 0.0135257 ; 0 ; 0.086351 ; 0
null bn:15898583n ; 0 ; 0 ; 0.0104849 ; 0 ; 0 ; 0 ; 0.0110193 ; 0 ; 0 ; 0.0100629 ; 0 ; 0 ; 0 ; 0.00629921 ; 0 ; 0 ; 0 ; 0.00829445
echo bn:03626250n ; 0 ; 0 ; 0.00527009 ; 0 ; 0 ; 0.00425758 ; 0 ; 0 ; 0 ; 0.00505689 ; 0 ; 0 ; 0 ; 0 ; 0.00364631 ; 0 ; 0 ; 0
positionnement bn:00030615n ; 0 ; 0 ; 0.000661813 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
exe bn:14503132n ; 0 ; 0 ; 0 ; 0.00867679 ; 0 ; 0.00213333 ; 0 ; 0.00373483 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rue bn:00074595n ; 0 ; 0 ; 0 ; 0.00867679 ; 0 ; 0 ; 0 ; 0.00373483 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00182648 ; 0 ; 0 ; 0
thomas bn:00005240n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000457247 ; 0 ; 0 ; 0
doctype bn:15839327n ; 0 ; 0 ; 0 ; 0 ; 0.018684 ; 0 ; 0.0163823 ; 0 ; 0 ; 0.016875 ; 0 ; 0 ; 0.0196581 ; 0 ; 0 ; 0 ; 0.0612813 ; 0.0149716
file bn:00065682n ; 0 ; 0 ; 0 ; 0 ; 0.0318725 ; 0.0218409 ; 0.030303 ; 0.0393912 ; 0 ; 0.02836 ; 0 ; 0 ; 0 ; 0 ; 0.0233393 ; 0.12 ; 0 ; 0
mysqli bn:01438356n ; 0 ; 0 ; 0 ; 0 ; 0.0033195 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00158228 ; 0 ; 0 ; 0 ; 0.00208659
attribut bn:00007068n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00425758 ; 0 ; 0 ; 0 ; 0.00505689 ; 0 ; 0 ; 0 ; 0.00315956 ; 0 ; 0 ; 0 ; 0.0041645
moteur bn:00030850n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0162901 ; 0.0211172 ; 0 ; 0 ; 0.0193026 ; 0 ; 0.0132479 ; 0 ; 0.0125245 ; 0.0139766 ; 0 ; 0 ; 0
transaction bn:01403911n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00213333 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0017301 ; 0 ; 0.00158228 ; 0 ; 0 ; 0 ; 0
valeur bn:00079508n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847907 ; 0.0110193 ; 0.0147738 ; 0 ; 0.0100629 ; 0 ; 0.00688468 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
exception bn:00032118n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00106781 ; 0 ; 0.00187091 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
head bn:02338897n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0034965 ; 0.00158228 ; 0.00182648 ; 0 ; 0 ; 0
