Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;4;0;12;;C12,C13,C14,C15,C16,C19,C4,C5,C6,C7,C8,C9,;
1;2;1;3;fichier bn:00021475n,;C14,C16,C9,;
2;2;1;2;php bn:01753580n,;C13,C14,;
3;3;1;7;nombre bn:00058285n,;C12,C14,C19,C4,C5,C7,C8,;
4;2;1;2;serveur bn:00044916n,;C16,C6,;
5;1;1;1;pouvoir bn:00084451v,;C15,;
6;1;2;1;fichier bn:00021475n,serveur bn:00044916n,;C16,;
7;2;2;4;nombre bn:00058285n,chaîne bn:00074685n,;C14,C19,C5,C8,;
8;1;4;1;fichier bn:00021475n,php bn:01753580n,nombre bn:00058285n,chaîne bn:00074685n,;C14,;
9;0;6;0;fichier bn:00021475n,php bn:01753580n,nombre bn:00058285n,serveur bn:00044916n,chaîne bn:00074685n,pouvoir bn:00084451v,;;
