Objects;Weight
navigateur bn:00013447n;0.29386
fichier bn:00021475n;0.0570175
client bn:00019764n;0.125
base de donnée bn:00025333n;0.177632
donnée bn:00025314n;0.184211
php bn:01753580n;0.0635965
code bn:00020354n;0.0350877
texte bn:00076732n;0.0855263
commentaire bn:00020978n;0.339912
post bn:01500184n;0.287281
nombre bn:00058285n;0.0986842
text bn:14981519n;0.458333
sélectionner bn:00084931v;0.0175439
langage bn:00049910n;0.129386
zones bn:00005513n;0.0438596
utilisateur bn:00079373n;0.368421
personne bn:00046516n;0.0986842
méthode post bn:00045088n;0.243421
passwd bn:14874750n;0.00877193
mysql bn:01225760n;0.333333
salaire bn:15928884n;0.00877193
site bn:00047172n;0.0767544
types bn:00016413n;0.177632
session bn:03751534n;0.107456
langage de script bn:01431715n;0.0942982
afficher bn:00087013v;0.133772
nécessaire bn:00107182a;0.0307018
serveur bn:00044916n;0.00877193
chaîne bn:00074685n;0.0307018
helvetica bn:00043646n;0.00438596
web bn:00080772n;0.0833333
foreach bn:03463379n;0.309211
timestamp bn:03603649n;0.0570175
pouvoir bn:00084451v;0.00438596
bienvenue bn:00080852n;0.0153509
paris bn:00015540n;0.0175439
france bn:00036202n;0.0175439
programmation web bn:03446093n;0.0350877
interpréter bn:00089840v;0.0153509
opérateurs bn:16281811n;0.0175439
cle bn:04756252n;0.133772
classes bn:03608262n;0.243421
header bn:00043309n;0.0899123
null bn:15898583n;0.0701754
echo bn:03626250n;0.0350877
positionnement bn:00030615n;0.00438596
exe bn:14503132n;0.0175439
rue bn:00074595n;0.0175439
thomas bn:00005240n;0.00438596
mysqli bn:01438356n;0.0175439
transaction bn:01403911n;0.0175439
exception bn:00032118n;0.00877193
head bn:02338897n;0.0175439
wamp bn:01708928n;0.0175439
symfony bn:02798620n;0.00438596
inverse bn:00056301n;0.00438596
info bn:00046698n;0.00438596
realisateur bn:00027369n;0.00438596
généralité bn:00041249n;0.00438596
autre bn:00108013a;0.00438596
