Attributes;Weight
C1;0.164787
C11;0.447868
C12;0.351032
C13;0.0863824
C14;0.2674
C15;0.367263
C16;0.258597
C17;0.261623
C18;0.274553
C19;0.382393
C2;0.129023
C3;0.52077
C4;0.242641
C5;0.542779
C6;0.472352
C7;0.0393398
C8;0.0786795
C9;0.406327
