44;2;Objects;2;2;nombre bn:00058285n;personne bn:00046516n;
44;2;Attributes;2;2;C1;C6;
45;2;Objects;2;2;nombre bn:00058285n;méthode post bn:00045088n;
45;2;Attributes;2;2;C1;C15;
46;4;Objects;2;4;nombre bn:00058285n;mysql bn:01225760n;
46;4;Attributes;2;4;C1;C11;C18;C9;
47;4;Objects;2;4;nombre bn:00058285n;site bn:00047172n;
47;4;Attributes;2;4;C13;C18;C6;C9;
48;3;Objects;2;4;nombre bn:00058285n;types bn:00016413n;
48;3;Attributes;2;4;C17;C18;C2;C9;
49;3;Objects;2;3;nombre bn:00058285n;langage de script bn:01431715n;
49;3;Attributes;2;3;C11;C17;C9;
50;4;Objects;2;4;nombre bn:00058285n;serveur bn:00044916n;
50;4;Attributes;2;4;C13;C17;C18;C2;
51;3;Objects;2;3;nombre bn:00058285n;chaîne bn:00074685n;
51;3;Attributes;2;3;C17;C18;C3;
52;3;Objects;2;3;text bn:14981519n;site bn:00047172n;
52;3;Attributes;2;3;C13;C8;C9;
53;2;Objects;2;2;text bn:14981519n;serveur bn:00044916n;
53;2;Attributes;2;2;C13;C14;
54;2;Objects;2;2;utilisateur bn:00079373n;mysql bn:01225760n;
54;2;Attributes;2;2;C1;C16;
55;2;Objects;2;2;utilisateur bn:00079373n;foreach bn:03463379n;
55;2;Attributes;2;2;C16;C19;
56;2;Objects;2;2;méthode post bn:00045088n;langage de script bn:01431715n;
56;2;Attributes;2;2;C12;C4;
57;3;Objects;2;3;mysql bn:01225760n;types bn:00016413n;
57;3;Attributes;2;3;C16;C18;C9;
58;2;Objects;2;2;programmation bn:00021493n;types bn:00016413n;
58;2;Attributes;2;2;C12;C16;
59;3;Objects;2;3;site bn:00047172n;pouvoir bn:00084451v;
59;3;Attributes;2;3;C19;C6;C9;
60;3;Objects;2;3;site bn:00047172n;header bn:00043309n;
60;3;Attributes;2;3;C18;C19;C7;
61;3;Objects;2;3;types bn:00016413n;langage de script bn:01431715n;
61;3;Attributes;2;3;C12;C17;C9;
62;3;Objects;2;3;types bn:00016413n;chaîne bn:00074685n;
62;3;Attributes;2;3;C12;C17;C18;
63;2;Objects;2;2;chaîne bn:00074685n;timestamp bn:03603649n;
63;2;Attributes;2;2;C3;C7;
64;2;Objects;3;2;navigateur bn:00013447n;nombre bn:00058285n;mysql bn:01225760n;
64;2;Attributes;3;2;C1;C18;
65;2;Objects;3;2;fichier bn:00021475n;nombre bn:00058285n;méthode bn:01641329n;
65;2;Attributes;3;2;C15;C3;
66;2;Objects;3;2;client bn:00019764n;php bn:01753580n;session bn:03751534n;
66;2;Attributes;3;2;C2;C7;
67;2;Objects;3;2;client bn:00019764n;url bn:00079080n;site bn:00047172n;
67;2;Attributes;3;2;C13;C7;
68;2;Objects;3;2;client bn:00019764n;case à cocher bn:03157691n;types bn:00016413n;
68;2;Attributes;3;2;C16;C2;
69;3;Objects;3;3;client bn:00019764n;nombre bn:00058285n;serveur bn:00044916n;
69;3;Attributes;3;3;C13;C18;C2;
70;2;Objects;3;2;client bn:00019764n;text bn:14981519n;site bn:00047172n;
70;2;Attributes;3;2;C13;C8;
71;2;Objects;3;2;client bn:00019764n;mysql bn:01225760n;types bn:00016413n;
71;2;Attributes;3;2;C16;C18;
72;2;Objects;3;2;client bn:00019764n;foreach bn:03463379n;classes bn:03608262n;
72;2;Attributes;3;2;C16;C8;
73;3;Objects;3;4;base de donnée bn:00025333n;donnée bn:00025314n;nombre bn:00058285n;
73;3;Attributes;3;4;C11;C15;C18;C6;
74;3;Objects;3;3;donnée bn:00025314n;nombre bn:00058285n;mysql bn:01225760n;
74;3;Attributes;3;3;C11;C18;C9;
75;3;Objects;3;3;donnée bn:00025314n;nombre bn:00058285n;site bn:00047172n;
75;3;Attributes;3;3;C18;C6;C9;
76;2;Objects;3;2;donnée bn:00025314n;nombre bn:00058285n;afficher bn:00087013v;
76;2;Attributes;3;2;C15;C9;
77;3;Objects;3;3;donnée bn:00025314n;nombre bn:00058285n;pouvoir bn:00084451v;
77;3;Attributes;3;3;C11;C6;C9;
78;2;Objects;3;2;donnée bn:00025314n;text bn:14981519n;site bn:00047172n;
78;2;Attributes;3;2;C8;C9;
79;2;Objects;3;2;php bn:01753580n;langage bn:00049910n;chaîne bn:00074685n;
79;2;Attributes;3;2;C12;C7;
80;2;Objects;3;2;code bn:00020354n;commentaire bn:00020978n;serveur bn:00044916n;
80;2;Attributes;3;2;C14;C17;
81;2;Objects;3;2;code bn:00020354n;text bn:14981519n;classes bn:03608262n;
81;2;Attributes;3;2;C14;C8;
82;3;Objects;3;3;post bn:01500184n;site bn:00047172n;foreach bn:03463379n;
82;3;Attributes;3;3;C19;C7;C8;
83;2;Objects;3;2;nombre bn:00058285n;text bn:14981519n;site bn:00047172n;
83;2;Attributes;3;2;C13;C9;
84;2;Objects;3;2;nombre bn:00058285n;zones bn:00005513n;mysql bn:01225760n;
84;2;Attributes;3;2;C1;C9;
85;2;Objects;3;2;nombre bn:00058285n;types bn:00016413n;langage de script bn:01431715n;
85;2;Attributes;3;2;C17;C9;
86;3;Objects;3;3;nombre bn:00058285n;types bn:00016413n;serveur bn:00044916n;
86;3;Attributes;3;3;C17;C18;C2;
87;2;Objects;3;2;nombre bn:00058285n;langage de script bn:01431715n;nécessaire bn:00107182a;
87;2;Attributes;3;2;C11;C17;
88;2;Objects;3;2;site bn:00047172n;afficher bn:00087013v;pouvoir bn:00084451v;
88;2;Attributes;3;2;C19;C9;
89;2;Objects;3;2;web bn:00080772n;programmation web bn:03446093n;classes bn:03608262n;
89;2;Attributes;3;2;C14;C16;
90;2;Objects;4;2;client bn:00019764n;donnée bn:00025314n;site bn:00047172n;cle bn:04756252n;
90;2;Attributes;4;2;C18;C8;
91;2;Objects;4;2;client bn:00019764n;nombre bn:00058285n;site bn:00047172n;serveur bn:00044916n;
91;2;Attributes;4;2;C13;C18;
92;2;Objects;4;2;client bn:00019764n;nombre bn:00058285n;types bn:00016413n;serveur bn:00044916n;
92;2;Attributes;4;2;C18;C2;
93;2;Objects;4;2;base de donnée bn:00025333n;donnée bn:00025314n;nombre bn:00058285n;mysql bn:01225760n;
93;2;Attributes;4;2;C11;C18;
94;2;Objects;4;2;base de donnée bn:00025333n;donnée bn:00025314n;nombre bn:00058285n;pouvoir bn:00084451v;
94;2;Attributes;4;2;C11;C6;
95;2;Objects;4;2;donnée bn:00025314n;nombre bn:00058285n;site bn:00047172n;pouvoir bn:00084451v;
95;2;Attributes;4;2;C6;C9;
96;2;Objects;4;2;code bn:00020354n;post bn:01500184n;site bn:00047172n;foreach bn:03463379n;
96;2;Attributes;4;2;C19;C8;
97;2;Objects;4;2;post bn:01500184n;site bn:00047172n;foreach bn:03463379n;header bn:00043309n;
97;2;Attributes;4;2;C19;C7;
98;2;Objects;4;2;nombre bn:00058285n;types bn:00016413n;serveur bn:00044916n;chaîne bn:00074685n;
98;2;Attributes;4;2;C17;C18;
99;2;Objects;4;2;syntaxe bn:00062118n;types bn:00016413n;langage de script bn:01431715n;chaîne bn:00074685n;
99;2;Attributes;4;2;C12;C17;
100;2;Objects;5;2;fichier bn:00021475n;code bn:00020354n;nombre bn:00058285n;chaîne bn:00074685n;echo bn:03626250n;
100;2;Attributes;5;2;C17;C3;
101;2;Objects;5;2;fichier bn:00021475n;commentaire bn:00020978n;nombre bn:00058285n;types bn:00016413n;serveur bn:00044916n;
101;2;Attributes;5;2;C17;C2;
102;2;Objects;5;2;client bn:00019764n;php bn:01753580n;post bn:01500184n;site bn:00047172n;foreach bn:03463379n;
102;2;Attributes;5;2;C7;C8;
103;2;Objects;5;2;client bn:00019764n;case bn:04777941n;site bn:00047172n;chaîne bn:00074685n;header bn:00043309n;
103;2;Attributes;5;2;C18;C7;
104;2;Objects;5;2;base de donnée bn:00025333n;donnée bn:00025314n;nombre bn:00058285n;site bn:00047172n;null bn:15898583n;
104;2;Attributes;5;2;C18;C6;
105;2;Objects;5;2;donnée bn:00025314n;nombre bn:00058285n;mysql bn:01225760n;site bn:00047172n;types bn:00016413n;
105;2;Attributes;5;2;C18;C9;
106;2;Objects;5;2;donnée bn:00025314n;nombre bn:00058285n;mysql bn:01225760n;langage de script bn:01431715n;pouvoir bn:00084451v;
106;2;Attributes;5;2;C11;C9;
107;1;Objects;7;1;fichier bn:00021475n;post bn:01500184n;méthode post bn:00045088n;langage de script bn:01431715n;list bn:04720346n;positionnement bn:00030615n;info bn:00046698n;
107;1;Attributes;7;1;C4;
108;1;Objects;8;1;client bn:00019764n;php bn:01753580n;méthode post bn:00045088n;composer bn:14766022n;configuration bn:03088982n;xml bn:02771436n;doctype bn:15839327n;symfony bn:02798620n;
108;1;Attributes;8;1;C5;
109;1;Objects;9;1;fichier bn:00021475n;base de donnée bn:00025333n;donnée bn:00025314n;nombre bn:00058285n;définition bn:00025928n;méthode post bn:00045088n;afficher bn:00087013v;méthode bn:01641329n;rue bn:00074595n;
109;1;Attributes;9;1;C15;
110;1;Objects;9;1;base de donnée bn:00025333n;donnée bn:00025314n;nombre bn:00058285n;personne bn:00046516n;site bn:00047172n;varchar bn:01838409n;insert bn:03795444n;pouvoir bn:00084451v;null bn:15898583n;
110;1;Attributes;9;1;C6;
111;1;Objects;10;1;fichier bn:00021475n;code bn:00020354n;nombre bn:00058285n;class bn:03598962n;chaîne bn:00074685n;méthode bn:01641329n;timestamp bn:03603649n;echo bn:03626250n;file bn:00065682n;exception bn:00032118n;
111;1;Attributes;10;1;C3;
112;1;Objects;10;1;php bn:01753580n;langage bn:00049910n;syntaxe bn:00062118n;structure de contrôle bn:00047734n;méthode post bn:00045088n;programmation bn:00021493n;types bn:00016413n;langage de script bn:01431715n;chaîne bn:00074685n;fonctionnalité bn:00036836n;
112;1;Attributes;10;1;C12;
113;1;Objects;11;1;fichier bn:00021475n;code bn:00020354n;post bn:01500184n;utilisateur bn:00079373n;site bn:00047172n;afficher bn:00087013v;foreach bn:03463379n;pouvoir bn:00084451v;header bn:00043309n;wamp bn:01708928n;realisateur bn:00027369n;
113;1;Attributes;11;1;C19;
114;1;Objects;11;1;code bn:00020354n;commentaire bn:00020978n;gras bn:00011848n;lien hypertextes bn:00045513n;text bn:14981519n;méthode post bn:00045088n;serveur bn:00044916n;web bn:00080772n;programmation web bn:03446093n;classes bn:03608262n;thomas bn:00005240n;
114;1;Attributes;11;1;C14;
115;1;Objects;12;1;base de donnée bn:00025333n;donnée bn:00025314n;nombre bn:00058285n;sélectionner bn:00084931v;mysql bn:01225760n;entités bn:00031027n;langage de script bn:01431715n;nécessaire bn:00107182a;helvetica bn:00043646n;information bn:00046705n;pouvoir bn:00084451v;impossible bn:00104687a;
115;1;Attributes;12;1;C11;
116;1;Objects;13;1;client bn:00019764n;texte bn:00076732n;url bn:00079080n;nombre bn:00058285n;text bn:14981519n;site bn:00047172n;internet bn:00024712n;système bn:15125301n;menu bn:00021485n;serveur bn:00044916n;sauvegarder bn:00093281v;couleurs bn:00020726n;id bn:03885719n;
116;1;Attributes;13;1;C13;
117;1;Objects;14;1;client bn:00019764n;case à cocher bn:03157691n;utilisateur bn:00079373n;passwd bn:14874750n;mysql bn:01225760n;programmation bn:00021493n;types bn:00016413n;web bn:00080772n;méthode bn:01641329n;foreach bn:03463379n;programmation web bn:03446093n;classes bn:03608262n;attribut bn:00007068n;head bn:02338897n;
117;1;Attributes;14;1;C16;
118;1;Objects;14;1;donnée bn:00025314n;nombre bn:00058285n;text bn:14981519n;zones bn:00005513n;mysql bn:01225760n;site bn:00047172n;types bn:00016413n;langage de script bn:01431715n;afficher bn:00087013v;mot bn:00081546n;pouvoir bn:00084451v;visiteur bn:03106425n;moteur bn:00030850n;transaction bn:01403911n;
118;1;Attributes;14;1;C9;
119;1;Objects;16;1;page web bn:00080778n;navigateur bn:00013447n;serveur web bn:02705179n;texte bn:00076732n;concerner bn:00083240v;délimiter bn:00086464v;post bn:01500184n;nombre bn:00058285n;zones bn:00005513n;utilisateur bn:00079373n;associer bn:00082868v;personne bn:00046516n;méthode post bn:00045088n;machine bn:00054050n;mysql bn:01225760n;salaire bn:15928884n;
119;1;Attributes;16;1;C1;
120;1;Objects;16;1;fichier bn:00021475n;code bn:00020354n;commentaire bn:00020978n;fois bn:00032768n;nombre bn:00058285n;syntaxe bn:00062118n;types bn:00016413n;langage de script bn:01431715n;nécessaire bn:00107182a;serveur bn:00044916n;chaîne bn:00074685n;mode bn:00033729n;bits bn:00010731n;pouvoir bn:00084450v;easyphp bn:14837849n;echo bn:03626250n;
120;1;Attributes;16;1;C17;
121;1;Objects;17;1;fichier bn:00021475n;client bn:00019764n;php bn:01753580n;commentaire bn:00020978n;délimiter bn:00086464v;case à cocher bn:03157691n;nombre bn:00058285n;types bn:00016413n;session bn:03751534n;côté serveur bn:03816678n;serveur bn:00044916n;côté client bn:03163702n;casse bn:03225002n;interpréter bn:00089840v;pointeur bn:03222272n;exe bn:14503132n;inverse bn:00056301n;
121;1;Attributes;17;1;C2;
122;1;Objects;18;1;navigateur bn:00013447n;client bn:00019764n;base de donnée bn:00025333n;donnée bn:00025314n;javascript bn:00055423n;nombre bn:00058285n;affectation bn:02806034n;case bn:04777941n;mysql bn:01225760n;site bn:00047172n;types bn:00016413n;valeur par défaut bn:03854990n;serveur bn:00044916n;chaîne bn:00074685n;conditionnelle bn:00100214a;cle bn:04756252n;header bn:00043309n;null bn:15898583n;
122;1;Attributes;18;1;C18;
123;1;Objects;18;1;client bn:00019764n;donnée bn:00025314n;php bn:01753580n;code bn:00020354n;fois bn:00032768n;post bn:01500184n;text bn:14981519n;salaire bn:15928884n;jour bn:00000086n;site bn:00047172n;class bn:03598962n;foreach bn:03463379n;bienvenue bn:00080852n;paris bn:00015540n;opérateurs bn:16281811n;cle bn:04756252n;classes bn:03608262n;mysqli bn:01438356n;
123;1;Attributes;18;1;C8;
124;1;Objects;18;1;client bn:00019764n;php bn:01753580n;url bn:00079080n;post bn:01500184n;langage bn:00049910n;case bn:04777941n;fermeture bn:16858148n;site bn:00047172n;session bn:03751534n;avoir accès bn:00082209v;chaîne bn:00074685n;foreach bn:03463379n;timestamp bn:03603649n;france bn:00036202n;header bn:00043309n;valeur bn:00079508n;généralité bn:00041249n;autre bn:00108013a;
124;1;Attributes;18;1;C7;
125;0;Objects;116;0;page web bn:00080778n;navigateur bn:00013447n;serveur web bn:02705179n;fichier bn:00021475n;client bn:00019764n;base de donnée bn:00025333n;donnée bn:00025314n;php bn:01753580n;javascript bn:00055423n;code bn:00020354n;texte bn:00076732n;concerner bn:00083240v;commentaire bn:00020978n;délimiter bn:00086464v;gras bn:00011848n;fois bn:00032768n;lien hypertextes bn:00045513n;url bn:00079080n;case à cocher bn:03157691n;post bn:01500184n;nombre bn:00058285n;text bn:14981519n;sélectionner bn:00084931v;langage bn:00049910n;zones bn:00005513n;utilisateur bn:00079373n;affectation bn:02806034n;syntaxe bn:00062118n;case bn:04777941n;associer bn:00082868v;personne bn:00046516n;structure de contrôle bn:00047734n;définition bn:00025928n;méthode post bn:00045088n;fermeture bn:16858148n;passwd bn:14874750n;machine bn:00054050n;mysql bn:01225760n;salaire bn:15928884n;jour bn:00000086n;programmation bn:00021493n;site bn:00047172n;types bn:00016413n;session bn:03751534n;entités bn:00031027n;côté serveur bn:03816678n;langage de script bn:01431715n;internet bn:00024712n;avoir accès bn:00082209v;système bn:15125301n;valeur par défaut bn:03854990n;menu bn:00021485n;afficher bn:00087013v;nécessaire bn:00107182a;serveur bn:00044916n;class bn:03598962n;composer bn:14766022n;chaîne bn:00074685n;helvetica bn:00043646n;côté client bn:03163702n;list bn:04720346n;mode bn:00033729n;configuration bn:03088982n;xml bn:02771436n;web bn:00080772n;méthode bn:01641329n;bits bn:00010731n;conditionnelle bn:00100214a;foreach bn:03463379n;pouvoir bn:00084450v;mot bn:00081546n;information bn:00046705n;varchar bn:01838409n;timestamp bn:03603649n;easyphp bn:14837849n;casse bn:03225002n;sauvegarder bn:00093281v;insert bn:03795444n;pouvoir bn:00084451v;impossible bn:00104687a;fonctionnalité bn:00036836n;couleurs bn:00020726n;bienvenue bn:00080852n;id bn:03885719n;paris bn:00015540n;france bn:00036202n;programmation web bn:03446093n;interpréter bn:00089840v;opérateurs bn:16281811n;pointeur bn:03222272n;cle bn:04756252n;classes bn:03608262n;header bn:00043309n;visiteur bn:03106425n;null bn:15898583n;echo bn:03626250n;positionnement bn:00030615n;exe bn:14503132n;rue bn:00074595n;thomas bn:00005240n;doctype bn:15839327n;file bn:00065682n;mysqli bn:01438356n;attribut bn:00007068n;moteur bn:00030850n;transaction bn:01403911n;valeur bn:00079508n;exception bn:00032118n;head bn:02338897n;wamp bn:01708928n;symfony bn:02798620n;inverse bn:00056301n;info bn:00046698n;realisateur bn:00027369n;généralité bn:00041249n;autre bn:00108013a;
125;0;Attributes;116;0;
