Attributes;Weight
C1;0.142857
C11;0.134921
C12;0.119048
C13;0.142857
C14;0.0952381
C15;0.126984
C16;0.150794
C17;0.222222
C18;0.293651
C19;0.166667
C2;0.174603
C3;0.111111
C4;0.0873016
C5;0.0555556
C6;0.134921
C7;0.15873
C8;0.214286
C9;0.261905
