X ; C1 ; C11 ; C12 ; C13 ; C14 ; C15 ; C16 ; C17 ; C18 ; C19 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8 ; C9
mysql bn:01225760n ; 0 ; 0 ; 0.290441 ; 0.0892857 ; 0.198925 ; 0.258537 ; 0 ; 0.197802 ; 0 ; 0.224138 ; 0 ; 0.256881 ; 0.19797 ; 0.219858 ; 0.248201 ; 0 ; 0 ; 0
salaire bn:15928884n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0185185 ; 0 ; 0 ; 0 ; 0.0149254 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
site bn:00047172n ; 0.156863 ; 0 ; 0.0733945 ; 0 ; 0 ; 0 ; 0.125926 ; 0 ; 0 ; 0 ; 0.133333 ; 0.0690909 ; 0 ; 0.0758294 ; 0 ; 0 ; 0 ; 0
types bn:00016413n ; 0 ; 0.155405 ; 0 ; 0 ; 0.160305 ; 0.161491 ; 0 ; 0 ; 0 ; 0.176796 ; 0 ; 0.152542 ; 0 ; 0.186957 ; 0.169492 ; 0.146789 ; 0 ; 0
session bn:03751534n ; 0 ; 0.14876 ; 0.092511 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.13125 ; 0 ; 0.107914 ; 0 ; 0.115741 ; 0.109091 ; 0 ; 0 ; 0
langage de script bn:01431715n ; 0 ; 0 ; 0 ; 0.138462 ; 0.14 ; 0 ; 0.118881 ; 0 ; 0 ; 0.100629 ; 0.170213 ; 0 ; 0 ; 0.103286 ; 0.106977 ; 0 ; 0 ; 0
afficher bn:00087013v ; 0 ; 0.152672 ; 0.130435 ; 0 ; 0 ; 0 ; 0.155844 ; 0.209524 ; 0 ; 0 ; 0 ; 0.122807 ; 0.141732 ; 0 ; 0.142857 ; 0 ; 0 ; 0
nécessaire bn:00107182a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0526316 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0301887 ; 0.0652174 ; 0 ; 0.0346535 ; 0 ; 0 ; 0
serveur bn:00044916n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0101523 ; 0 ; 0 ; 0
chaîne bn:00074685n ; 0 ; 0 ; 0 ; 0 ; 0.0759494 ; 0 ; 0 ; 0 ; 0 ; 0.0503597 ; 0 ; 0 ; 0 ; 0.040404 ; 0 ; 0 ; 0.162162 ; 0
helvetica bn:00043646n ; 0 ; 0 ; 0 ; 0 ; 0.0138889 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
web bn:00080772n ; 0 ; 0 ; 0.0821918 ; 0 ; 0 ; 0.152 ; 0 ; 0 ; 0.1 ; 0.118421 ; 0 ; 0.0722022 ; 0 ; 0 ; 0.104265 ; 0 ; 0 ; 0
foreach bn:03463379n ; 0 ; 0.255435 ; 0.245421 ; 0 ; 0 ; 0.241206 ; 0 ; 0 ; 0.126667 ; 0 ; 0.162011 ; 0.286174 ; 0.184211 ; 0.233333 ; 0.272727 ; 0 ; 0 ; 0.207921
timestamp bn:03603649n ; 0 ; 0.115385 ; 0 ; 0 ; 0 ; 0.0819672 ; 0 ; 0 ; 0.125 ; 0 ; 0.0941176 ; 0 ; 0 ; 0.0634146 ; 0.0833333 ; 0 ; 0 ; 0
pouvoir bn:00084451v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00934579 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bienvenue bn:00080852n ; 0 ; 0.0319149 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0428571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.020202 ; 0 ; 0 ; 0
paris bn:00015540n ; 0 ; 0 ; 0.0197044 ; 0 ; 0 ; 0.0363636 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0373832
france bn:00036202n ; 0 ; 0 ; 0.0197044 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0294118 ; 0.056338 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
programmation web bn:03446093n ; 0 ; 0 ; 0.0386473 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0869565 ; 0.04 ; 0.0394089 ; 0 ; 0 ; 0
interpréter bn:00089840v ; 0 ; 0 ; 0.0147783 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0205128 ; 0 ; 0 ; 0.0909091 ; 0
opérateurs bn:16281811n ; 0 ; 0 ; 0.0197044 ; 0 ; 0 ; 0 ; 0.0330579 ; 0 ; 0 ; 0 ; 0 ; 0.0152091 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cle bn:04756252n ; 0 ; 0 ; 0.140351 ; 0 ; 0 ; 0 ; 0.178808 ; 0 ; 0 ; 0.14881 ; 0.185185 ; 0.122807 ; 0.115385 ; 0 ; 0 ; 0 ; 0 ; 0.179856
classes bn:03608262n ; 0 ; 0 ; 0.23506 ; 0 ; 0 ; 0.261628 ; 0 ; 0.172185 ; 0 ; 0.215 ; 0 ; 0.225166 ; 0 ; 0.174419 ; 0.186047 ; 0 ; 0 ; 0.18232
header bn:00043309n ; 0 ; 0 ; 0.0958904 ; 0 ; 0 ; 0.130769 ; 0 ; 0.138298 ; 0 ; 0 ; 0 ; 0.0830325 ; 0 ; 0 ; 0.0875576 ; 0 ; 0 ; 0.107692
null bn:15898583n ; 0 ; 0 ; 0.0744186 ; 0 ; 0 ; 0 ; 0.120301 ; 0 ; 0 ; 0.108108 ; 0 ; 0 ; 0 ; 0.0769231 ; 0 ; 0 ; 0 ; 0.134454
echo bn:03626250n ; 0 ; 0 ; 0.0386473 ; 0 ; 0 ; 0.0701754 ; 0 ; 0 ; 0 ; 0.0571429 ; 0 ; 0 ; 0 ; 0 ; 0.0394089 ; 0 ; 0 ; 0
positionnement bn:00030615n ; 0 ; 0 ; 0.005 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
exe bn:14503132n ; 0 ; 0 ; 0 ; 0.114286 ; 0 ; 0.0363636 ; 0 ; 0.0571429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rue bn:00074595n ; 0 ; 0 ; 0 ; 0.114286 ; 0 ; 0 ; 0 ; 0.0571429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0201005 ; 0 ; 0 ; 0
thomas bn:00005240n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00510204 ; 0 ; 0 ; 0
mysqli bn:01438356n ; 0 ; 0 ; 0 ; 0 ; 0.0533333 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0204082 ; 0 ; 0 ; 0 ; 0.0373832
transaction bn:01403911n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0363636 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0152091 ; 0 ; 0.0204082 ; 0 ; 0 ; 0 ; 0
exception bn:00032118n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0185185 ; 0 ; 0.0294118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
head bn:02338897n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0454545 ; 0.0204082 ; 0.0201005 ; 0 ; 0 ; 0
wamp bn:01708928n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0152091 ; 0 ; 0.0204082 ; 0 ; 0 ; 0 ; 0.0373832
symfony bn:02798620n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0075188 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
inverse bn:00056301n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0075188 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
info bn:00046698n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0075188 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
realisateur bn:00027369n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00518135 ; 0 ; 0 ; 0 ; 0
généralité bn:00041249n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00510204 ; 0 ; 0 ; 0
autre bn:00108013a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00510204 ; 0 ; 0 ; 0
