Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;5;0;18;;C1,C11,C12,C13,C14,C15,C16,C17,C18,C19,C2,C3,C4,C5,C6,C7,C8,C9,;
1;4;1;4;fichier bn:00021475n,;C15,C17,C19,C2,;
2;4;1;7;client bn:00019764n,;C13,C16,C18,C2,C5,C7,C8,;
3;3;1;6;donnée bn:00025314n,;C11,C15,C18,C6,C8,C9,;
4;4;1;5;php bn:01753580n,;C12,C2,C5,C7,C8,;
5;3;1;5;code bn:00020354n,;C14,C17,C19,C3,C8,;
6;3;1;3;commentaire bn:00020978n,;C14,C17,C2,;
7;4;1;5;post bn:01500184n,;C1,C19,C4,C7,C8,;
8;5;1;10;nombre bn:00058285n,;C1,C11,C13,C15,C17,C18,C2,C3,C6,C9,;
9;3;1;4;text bn:14981519n,;C13,C14,C8,C9,;
10;3;1;3;utilisateur bn:00079373n,;C1,C16,C19,;
11;3;1;4;méthode post bn:00045088n,;C12,C14,C4,C5,;
12;5;1;5;mysql bn:01225760n,;C1,C11,C16,C18,C9,;
13;4;1;4;site bn:00047172n,;C13,C19,C7,C8,;
14;4;1;6;types bn:00016413n,;C12,C16,C17,C18,C2,C9,;
15;4;1;5;langage de script bn:01431715n,;C11,C12,C17,C4,C9,;
16;3;1;3;afficher bn:00087013v,;C15,C19,C9,;
17;3;1;5;chaîne bn:00074685n,;C12,C17,C18,C3,C7,;
18;2;1;3;méthode bn:01641329n,;C15,C16,C3,;
19;4;1;4;foreach bn:03463379n,;C16,C19,C7,C8,;
20;3;1;3;header bn:00043309n,;C18,C19,C7,;
21;2;2;2;fichier bn:00021475n,code bn:00020354n,;C17,C19,;
22;3;2;3;fichier bn:00021475n,nombre bn:00058285n,;C15,C17,C2,;
23;2;2;2;fichier bn:00021475n,afficher bn:00087013v,;C15,C19,;
24;3;2;4;client bn:00019764n,php bn:01753580n,;C2,C5,C7,C8,;
25;3;2;3;client bn:00019764n,site bn:00047172n,;C13,C7,C8,;
26;3;2;3;client bn:00019764n,types bn:00016413n,;C16,C18,C2,;
27;3;2;3;client bn:00019764n,foreach bn:03463379n,;C16,C7,C8,;
28;4;2;5;donnée bn:00025314n,nombre bn:00058285n,;C11,C15,C18,C6,C9,;
29;2;2;2;donnée bn:00025314n,text bn:14981519n,;C8,C9,;
