X ; C1 ; C11 ; C12 ; C13 ; C14 ; C15 ; C16 ; C17 ; C18 ; C19 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8 ; C9
jour bn:00000086n ; 0.0264099 ; 0.0291609 ; 0 ; 0 ; 0.0264099 ; 0.0288858 ; 0 ; 0 ; 0.0280605 ; 0.0291609 ; 0 ; 0.0308116 ; 0 ; 0 ; 0.0297111 ; 0 ; 0 ; 0
programmation bn:00021493n ; 0.0602476 ; 0.116094 ; 0 ; 0.031912 ; 0 ; 0.098762 ; 0 ; 0.0698762 ; 0.0841816 ; 0.0902338 ; 0.0467675 ; 0 ; 0.0671252 ; 0.12132 ; 0.117469 ; 0 ; 0 ; 0.098762
site bn:00047172n ; 0.0330124 ; 0.0580468 ; 0.0552957 ; 0 ; 0.0475928 ; 0.0594223 ; 0.0440165 ; 0.0497937 ; 0 ; 0 ; 0.0261348 ; 0.0775791 ; 0.0451169 ; 0.0629986 ; 0 ; 0 ; 0 ; 0
types bn:00016413n ; 0 ; 0.0176066 ; 0 ; 0 ; 0.018707 ; 0.0181568 ; 0 ; 0 ; 0 ; 0.0209078 ; 0 ; 0.0220083 ; 0 ; 0.0200825 ; 0.0225585 ; 0.00962861 ; 0 ; 0
session bn:03751534n ; 0 ; 0.00825309 ; 0.00825309 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00825309 ; 0 ; 0.0085282 ; 0 ; 0.0088033 ; 0.00825309 ; 0 ; 0 ; 0
entités bn:00031027n ; 0 ; 0 ; 0.0225585 ; 0 ; 0 ; 0.0231087 ; 0.0206327 ; 0.0231087 ; 0 ; 0 ; 0 ; 0.031912 ; 0 ; 0.0253095 ; 0.0236589 ; 0 ; 0 ; 0.0244842
côté serveur bn:03816678n ; 0 ; 0.1326 ; 0.119395 ; 0 ; 0.111692 ; 0.126547 ; 0 ; 0.110591 ; 0.115543 ; 0.128748 ; 0 ; 0.174691 ; 0 ; 0.170839 ; 0.1337 ; 0 ; 0 ; 0.125172
langage de script bn:01431715n ; 0 ; 0 ; 0 ; 0.00632737 ; 0.0090784 ; 0 ; 0.00935351 ; 0 ; 0 ; 0.0090784 ; 0.00770289 ; 0 ; 0 ; 0.0112792 ; 0.0118294 ; 0 ; 0 ; 0
internet bn:00024712n ; 0 ; 0.0863824 ; 0.0786795 ; 0 ; 0.0731774 ; 0.0792297 ; 0 ; 0 ; 0.0770289 ; 0.0814305 ; 0 ; 0.10619 ; 0 ; 0.104264 ; 0.0833563 ; 0 ; 0 ; 0.0797799
avoir accès bn:00082209v ; 0 ; 0.00220083 ; 0 ; 0 ; 0 ; 0.00220083 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00220083 ; 0 ; 0 ; 0.00220083
système bn:15125301n ; 0 ; 0.080055 ; 0.0764787 ; 0 ; 0 ; 0.0756534 ; 0.0632737 ; 0.0707015 ; 0 ; 0.0764787 ; 0 ; 0.109216 ; 0 ; 0.0905089 ; 0.074553 ; 0 ; 0 ; 0.0833563
valeur par défaut bn:03854990n ; 0 ; 0.0803301 ; 0.0712517 ; 0 ; 0 ; 0.0638239 ; 0.0530949 ; 0.0638239 ; 0 ; 0 ; 0 ; 0.0940853 ; 0.0588721 ; 0.0789546 ; 0.0729023 ; 0 ; 0 ; 0.0638239
menu bn:00021485n ; 0 ; 0.0088033 ; 0 ; 0 ; 0.0088033 ; 0 ; 0 ; 0 ; 0.0088033 ; 0.0088033 ; 0 ; 0 ; 0 ; 0.0088033 ; 0.0088033 ; 0 ; 0 ; 0
afficher bn:00087013v ; 0 ; 0.0154058 ; 0.0140303 ; 0 ; 0 ; 0 ; 0.0126547 ; 0.0137552 ; 0 ; 0 ; 0 ; 0.0162311 ; 0.0137552 ; 0 ; 0.0148556 ; 0 ; 0 ; 0
nécessaire bn:00107182a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00220083 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00220083 ; 0.00220083 ; 0 ; 0.00220083 ; 0 ; 0 ; 0
serveur bn:00044916n ; 0 ; 0.105365 ; 0.0910591 ; 0 ; 0 ; 0.0748281 ; 0.0718019 ; 0 ; 0 ; 0.0874828 ; 0 ; 0.118569 ; 0.069326 ; 0.115268 ; 0.0877579 ; 0 ; 0.0497937 ; 0.0910591
class bn:03598962n ; 0 ; 0.0154058 ; 0.0143054 ; 0.0126547 ; 0 ; 0.0165062 ; 0 ; 0 ; 0 ; 0.013205 ; 0 ; 0 ; 0 ; 0.0151307 ; 0 ; 0 ; 0 ; 0.0143054
composer bn:14766022n ; 0 ; 0.0088033 ; 0.0088033 ; 0 ; 0 ; 0.0088033 ; 0 ; 0.0088033 ; 0 ; 0 ; 0 ; 0 ; 0.0088033 ; 0 ; 0.0088033 ; 0 ; 0 ; 0
chaîne bn:00074685n ; 0 ; 0 ; 0 ; 0 ; 0.00220083 ; 0 ; 0 ; 0 ; 0 ; 0.00220083 ; 0 ; 0 ; 0 ; 0.00220083 ; 0 ; 0 ; 0.00220083 ; 0
helvetica bn:00043646n ; 0 ; 0 ; 0 ; 0 ; 0.000275103 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
côté client bn:03163702n ; 0 ; 0.0764787 ; 0.0671252 ; 0 ; 0.0674003 ; 0.0748281 ; 0 ; 0.0651994 ; 0.0679505 ; 0.0753783 ; 0 ; 0.100413 ; 0 ; 0.09326 ; 0.0781293 ; 0 ; 0 ; 0
list bn:04720346n ; 0 ; 0.0134801 ; 0.0110041 ; 0 ; 0 ; 0.0118294 ; 0 ; 0 ; 0.0123796 ; 0 ; 0.0110041 ; 0.0134801 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0134801
mode bn:00033729n ; 0 ; 0.135901 ; 0.114718 ; 0 ; 0.0976616 ; 0.111967 ; 0 ; 0 ; 0.0995873 ; 0.111692 ; 0 ; 0.151857 ; 0.0833563 ; 0.162036 ; 0.12077 ; 0 ; 0 ; 0.110316
configuration bn:03088982n ; 0 ; 0.023934 ; 0.023934 ; 0 ; 0 ; 0.0236589 ; 0.0211829 ; 0.0222834 ; 0 ; 0.0242091 ; 0 ; 0.0324622 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0253095
xml bn:02771436n ; 0 ; 0.0145805 ; 0.0143054 ; 0 ; 0.0143054 ; 0 ; 0.0143054 ; 0.0137552 ; 0 ; 0 ; 0 ; 0.015956 ; 0 ; 0 ; 0.0151307 ; 0 ; 0 ; 0
web bn:00080772n ; 0 ; 0 ; 0.00770289 ; 0 ; 0 ; 0.00770289 ; 0 ; 0 ; 0.00770289 ; 0.00825309 ; 0 ; 0.0088033 ; 0 ; 0 ; 0.00825309 ; 0 ; 0 ; 0
méthode bn:01641329n ; 0 ; 0.0569464 ; 0.0486933 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0415406 ; 0.0481431 ; 0.0324622 ; 0 ; 0.0387895 ; 0.0671252 ; 0.0621733 ; 0.0112792 ; 0.0280605 ; 0.0522696
bits bn:00010731n ; 0 ; 0.00770289 ; 0.00770289 ; 0 ; 0 ; 0.00687758 ; 0.00687758 ; 0 ; 0 ; 0 ; 0 ; 0.0088033 ; 0 ; 0.00770289 ; 0 ; 0 ; 0 ; 0
conditionnelle bn:00100214a ; 0 ; 0.00797799 ; 0.00770289 ; 0 ; 0 ; 0.00797799 ; 0 ; 0.00742779 ; 0 ; 0 ; 0 ; 0.0085282 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00742779
foreach bn:03463379n ; 0 ; 0.0712517 ; 0.0574966 ; 0 ; 0 ; 0.0555708 ; 0 ; 0 ; 0.05337 ; 0 ; 0.0393398 ; 0.0646492 ; 0.0467675 ; 0.0734525 ; 0.0687758 ; 0 ; 0 ; 0.0602476
pouvoir bn:00084450v ; 0 ; 0.00220083 ; 0.00220083 ; 0 ; 0 ; 0.00220083 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00220083 ; 0 ; 0 ; 0 ; 0 ; 0
mot bn:00081546n ; 0 ; 0.102063 ; 0.0993122 ; 0.0335626 ; 0.0792297 ; 0.107565 ; 0 ; 0.0844567 ; 0 ; 0.0885832 ; 0.0379642 ; 0.129574 ; 0.080055 ; 0.126272 ; 0.108941 ; 0 ; 0 ; 0
information bn:00046705n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00825309 ; 0 ; 0.00770289 ; 0 ; 0.00825309 ; 0.00770289 ; 0.0088033 ; 0.00770289 ; 0 ; 0 ; 0
varchar bn:01838409n ; 0 ; 0.00770289 ; 0.00825309 ; 0 ; 0 ; 0 ; 0.00770289 ; 0 ; 0 ; 0.00770289 ; 0 ; 0.0088033 ; 0 ; 0.00825309 ; 0 ; 0 ; 0 ; 0
timestamp bn:03603649n ; 0 ; 0.00797799 ; 0 ; 0 ; 0 ; 0.00770289 ; 0 ; 0 ; 0.00715268 ; 0 ; 0.00715268 ; 0 ; 0 ; 0.00770289 ; 0.00825309 ; 0 ; 0 ; 0
easyphp bn:14837849n ; 0 ; 0.00220083 ; 0 ; 0 ; 0 ; 0.00220083 ; 0 ; 0 ; 0 ; 0.00220083 ; 0 ; 0.00220083 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
casse bn:03225002n ; 0 ; 0.00770289 ; 0.0085282 ; 0 ; 0.00770289 ; 0.00797799 ; 0 ; 0.00770289 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00825309 ; 0 ; 0 ; 0 ; 0
sauvegarder bn:00093281v ; 0 ; 0.015956 ; 0.0154058 ; 0 ; 0 ; 0.015956 ; 0 ; 0 ; 0 ; 0.015956 ; 0 ; 0.0170564 ; 0 ; 0.0165062 ; 0.0154058 ; 0 ; 0 ; 0
insert bn:03795444n ; 0 ; 0.0308116 ; 0.0308116 ; 0.0209078 ; 0.0250344 ; 0.029436 ; 0 ; 0 ; 0 ; 0.0277854 ; 0 ; 0.0332875 ; 0 ; 0 ; 0 ; 0 ; 0.0176066 ; 0.029436
pouvoir bn:00084451v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000275103 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
impossible bn:00104687a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00385144 ; 0.00385144 ; 0 ; 0 ; 0 ; 0 ; 0.00440165 ; 0 ; 0.00385144 ; 0.00412655 ; 0 ; 0 ; 0
fonctionnalité bn:00036836n ; 0 ; 0.00220083 ; 0 ; 0 ; 0 ; 0.00220083 ; 0 ; 0 ; 0.00220083 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00220083 ; 0 ; 0 ; 0
couleurs bn:00020726n ; 0 ; 0.0519945 ; 0.0464924 ; 0 ; 0 ; 0.045392 ; 0 ; 0 ; 0 ; 0.0442916 ; 0 ; 0.0539202 ; 0.0396149 ; 0.0583219 ; 0.0459422 ; 0 ; 0 ; 0.0437414
bienvenue bn:00080852n ; 0 ; 0.00110041 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00110041 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00110041 ; 0 ; 0 ; 0
id bn:03885719n ; 0 ; 0.0222834 ; 0 ; 0 ; 0 ; 0.018707 ; 0.0176066 ; 0 ; 0 ; 0.0220083 ; 0 ; 0.0247593 ; 0 ; 0.0217331 ; 0.0211829 ; 0 ; 0.0167813 ; 0
paris bn:00015540n ; 0 ; 0 ; 0.00110041 ; 0 ; 0 ; 0.00110041 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00110041
france bn:00036202n ; 0 ; 0 ; 0.00110041 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00110041 ; 0.00110041 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
programmation web bn:03446093n ; 0 ; 0 ; 0.00220083 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00220083 ; 0.00220083 ; 0.00220083 ; 0 ; 0 ; 0
interpréter bn:00089840v ; 0 ; 0 ; 0.00110041 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00110041 ; 0 ; 0 ; 0.00110041 ; 0
opérateurs bn:16281811n ; 0 ; 0 ; 0.00110041 ; 0 ; 0 ; 0 ; 0.00110041 ; 0 ; 0 ; 0 ; 0 ; 0.00110041 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
pointeur bn:03222272n ; 0 ; 0 ; 0.00357634 ; 0 ; 0 ; 0.00385144 ; 0 ; 0.00385144 ; 0.00357634 ; 0 ; 0 ; 0.00440165 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cle bn:04756252n ; 0 ; 0 ; 0.0134801 ; 0 ; 0 ; 0 ; 0.0112792 ; 0 ; 0 ; 0.013205 ; 0.0104539 ; 0.0143054 ; 0.0115543 ; 0 ; 0 ; 0 ; 0 ; 0.0126547
classes bn:03608262n ; 0 ; 0 ; 0.0244842 ; 0 ; 0 ; 0.0277854 ; 0 ; 0.0261348 ; 0 ; 0.026685 ; 0 ; 0.0327373 ; 0 ; 0.0302613 ; 0.0264099 ; 0 ; 0 ; 0.0272352
header bn:00043309n ; 0 ; 0 ; 0.00742779 ; 0 ; 0 ; 0.00797799 ; 0 ; 0.00770289 ; 0 ; 0 ; 0 ; 0.0088033 ; 0 ; 0 ; 0.00797799 ; 0 ; 0 ; 0.00742779
visiteur bn:03106425n ; 0 ; 0 ; 0.00825309 ; 0 ; 0.00660248 ; 0 ; 0 ; 0 ; 0 ; 0.00742779 ; 0 ; 0.00770289 ; 0 ; 0 ; 0.00715268 ; 0 ; 0.00687758 ; 0
null bn:15898583n ; 0 ; 0 ; 0.00440165 ; 0 ; 0 ; 0 ; 0.00440165 ; 0 ; 0 ; 0.00440165 ; 0 ; 0 ; 0 ; 0.00440165 ; 0 ; 0 ; 0 ; 0.00440165
echo bn:03626250n ; 0 ; 0 ; 0.00220083 ; 0 ; 0 ; 0.00220083 ; 0 ; 0 ; 0 ; 0.00220083 ; 0 ; 0 ; 0 ; 0 ; 0.00220083 ; 0 ; 0 ; 0
positionnement bn:00030615n ; 0 ; 0 ; 0.000275103 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
exe bn:14503132n ; 0 ; 0 ; 0 ; 0.00110041 ; 0 ; 0.00110041 ; 0 ; 0.00110041 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rue bn:00074595n ; 0 ; 0 ; 0 ; 0.00110041 ; 0 ; 0 ; 0 ; 0.00110041 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00110041 ; 0 ; 0 ; 0
thomas bn:00005240n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000275103 ; 0 ; 0 ; 0
doctype bn:15839327n ; 0 ; 0 ; 0 ; 0 ; 0.00605227 ; 0 ; 0.00632737 ; 0 ; 0 ; 0.00715268 ; 0 ; 0 ; 0.00632737 ; 0 ; 0 ; 0 ; 0.00577717 ; 0.00770289
file bn:00065682n ; 0 ; 0 ; 0 ; 0 ; 0.0110041 ; 0.0115543 ; 0.0123796 ; 0.0121045 ; 0 ; 0.0126547 ; 0 ; 0 ; 0 ; 0 ; 0.0143054 ; 0.00825309 ; 0 ; 0
mysqli bn:01438356n ; 0 ; 0 ; 0 ; 0 ; 0.00110041 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00110041 ; 0 ; 0 ; 0 ; 0.00110041
attribut bn:00007068n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00220083 ; 0 ; 0 ; 0 ; 0.00220083 ; 0 ; 0 ; 0 ; 0.00220083 ; 0 ; 0 ; 0 ; 0.00220083
moteur bn:00030850n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00742779 ; 0.00742779 ; 0 ; 0 ; 0.00797799 ; 0 ; 0.0085282 ; 0 ; 0.00770289 ; 0.00797799 ; 0 ; 0 ; 0
transaction bn:01403911n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00110041 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00110041 ; 0 ; 0.00110041 ; 0 ; 0 ; 0 ; 0
valeur bn:00079508n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00440165 ; 0.00440165 ; 0.00440165 ; 0 ; 0.00440165 ; 0 ; 0.00440165 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
exception bn:00032118n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.000550206 ; 0 ; 0.000550206 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
