Attributes;Weight
C1;0.0526316
C11;0.197368
C12;0.436404
C13;0.0679825
C14;0.155702
C15;0.232456
C16;0.256579
C17;0.144737
C18;0.0614035
C19;0.289474
C2;0.14693
C3;0.567982
C4;0.184211
C5;0.421053
C6;0.427632
C7;0.0964912
C8;0.0635965
C9;0.225877
