Attributes;Weight
C1;0.111974
C11;0.400119
C12;0.392655
C13;0.105703
C14;0.214094
C15;0.599881
C16;0.199761
C17;0.346073
C18;0.22335
C19;0.491789
C2;0.154374
C3;0.391759
C4;0.193192
C5;0.326067
C6;0.377128
C7;0.0788295
C8;0.0719618
C9;0.318603
