Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;10;0;18;;C1,C11,C12,C13,C14,C15,C16,C17,C18,C19,C2,C3,C4,C5,C6,C7,C8,C9,;
1;8;1;11;navigateur bn:00013447n,;C12,C13,C14,C16,C2,C3,C5,C6,C7,C8,C9,;
2;6;1;6;fichier bn:00021475n,;C1,C13,C14,C16,C6,C9,;
3;7;1;8;client bn:00019764n,;C1,C12,C14,C15,C17,C19,C3,C4,;
4;8;1;8;base de donnée bn:00025333n,;C12,C16,C17,C19,C3,C4,C5,C7,;
5;8;1;8;donnée bn:00025314n,;C12,C16,C19,C2,C3,C4,C5,C7,;
6;5;1;6;php bn:01753580n,;C11,C13,C14,C16,C17,C6,;
7;5;1;5;code bn:00020354n,;C13,C18,C4,C6,C9,;
8;5;1;6;texte bn:00076732n,;C12,C16,C17,C5,C6,C7,;
9;8;1;11;commentaire bn:00020978n,;C1,C11,C12,C15,C16,C19,C3,C4,C5,C8,C9,;
10;9;1;10;post bn:01500184n,;C11,C12,C13,C14,C15,C2,C3,C5,C6,C9,;
11;6;1;7;nombre bn:00058285n,;C12,C14,C19,C4,C5,C7,C8,;
12;9;1;12;text bn:14981519n,;C1,C11,C12,C15,C16,C18,C19,C2,C3,C4,C5,C6,;
13;9;1;11;utilisateur bn:00079373n,;C11,C12,C14,C15,C17,C18,C3,C4,C5,C6,C9,;
14;6;1;11;méthode post bn:00045088n,;C11,C16,C17,C18,C19,C2,C3,C6,C7,C8,C9,;
15;8;1;10;mysql bn:01225760n,;C12,C13,C14,C15,C17,C19,C3,C4,C5,C6,;
16;7;1;8;types bn:00016413n,;C11,C14,C15,C19,C3,C5,C6,C7,;
17;6;1;7;langage de script bn:01431715n,;C13,C14,C16,C19,C2,C5,C6,;
18;7;1;7;afficher bn:00087013v,;C11,C12,C16,C17,C3,C4,C6,;
19;9;1;10;foreach bn:03463379n,;C11,C12,C15,C18,C2,C3,C4,C5,C6,C9,;
20;7;1;7;cle bn:04756252n,;C12,C16,C19,C2,C3,C4,C9,;
21;8;1;8;classes bn:03608262n,;C12,C15,C17,C19,C3,C5,C6,C9,;
22;5;2;5;navigateur bn:00013447n,fichier bn:00021475n,;C13,C14,C16,C6,C9,;
23;6;2;6;navigateur bn:00013447n,donnée bn:00025314n,;C12,C16,C2,C3,C5,C7,;
24;5;2;5;navigateur bn:00013447n,texte bn:00076732n,;C12,C16,C5,C6,C7,;
25;6;2;6;navigateur bn:00013447n,commentaire bn:00020978n,;C12,C16,C3,C5,C8,C9,;
26;7;2;8;navigateur bn:00013447n,post bn:01500184n,;C12,C13,C14,C2,C3,C5,C6,C9,;
27;4;2;5;navigateur bn:00013447n,nombre bn:00058285n,;C12,C14,C5,C7,C8,;
28;6;2;6;navigateur bn:00013447n,text bn:14981519n,;C12,C16,C2,C3,C5,C6,;
