Attributes;Weight
C1;0.269859
C11;0.434846
C12;0.39062
C13;0.143294
C14;0.250382
C15;0.508555
C16;0.345936
C17;0.358998
C18;0.324549
C19;0.474412
C2;0.257027
C3;0.569584
C4;0.283761
C5;0.447143
C6;0.375802
C7;0.157501
C8;0.087458
C9;0.443706
