Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;17;0;18;;C1,C11,C12,C13,C14,C15,C16,C17,C18,C19,C2,C3,C4,C5,C6,C7,C8,C9,;
1;16;1;16;navigateur bn:00013447n,;C11,C12,C13,C14,C15,C16,C17,C19,C2,C3,C4,C5,C6,C7,C8,C9,;
2;10;1;11;fichier bn:00021475n,;C1,C11,C12,C13,C18,C3,C4,C5,C6,C7,C8,;
3;9;1;9;php bn:01753580n,;C1,C15,C17,C18,C19,C3,C4,C7,C9,;
4;13;1;13;java bn:00048043n,;C1,C12,C13,C14,C15,C16,C17,C19,C2,C3,C5,C6,C7,;
5;11;1;11;fichier texte bn:00028018n,;C1,C11,C15,C17,C19,C2,C3,C4,C5,C6,C7,;
6;15;1;15;texte bn:00076732n,;C11,C12,C14,C15,C16,C17,C18,C19,C2,C3,C4,C5,C6,C7,C9,;
7;15;1;15;affichage bn:00010421n,;C1,C11,C12,C14,C15,C16,C18,C19,C2,C3,C4,C5,C6,C7,C9,;
8;14;1;14;post bn:01500184n,;C1,C11,C12,C13,C14,C15,C19,C2,C3,C4,C5,C6,C7,C9,;
9;16;1;17;langage bn:00049910n,;C1,C11,C12,C13,C14,C15,C16,C17,C18,C19,C2,C3,C4,C5,C6,C8,C9,;
10;14;1;14;booléen bn:00294693n,;C1,C11,C12,C13,C14,C15,C16,C17,C19,C2,C3,C4,C7,C8,;
11;15;1;15;logiques bn:00051845n,;C1,C11,C12,C14,C15,C16,C17,C19,C2,C3,C5,C6,C7,C8,C9,;
12;10;1;10;prenom bn:15996005n,;C1,C11,C15,C18,C19,C5,C6,C7,C8,C9,;
13;13;1;13;méthode post bn:00045088n,;C1,C11,C15,C16,C17,C18,C19,C2,C3,C6,C7,C8,C9,;
14;11;1;11;méthode bn:01641329n,;C11,C12,C18,C19,C2,C4,C5,C6,C7,C8,C9,;
15;15;1;15;instruction switch bn:01071927n,;C11,C12,C13,C14,C15,C16,C17,C18,C19,C2,C3,C4,C7,C8,C9,;
16;12;2;12;page web bn:00080778n,langage bn:00049910n,;C11,C12,C13,C14,C15,C17,C18,C19,C3,C5,C6,C8,;
17;9;2;9;navigateur bn:00013447n,fichier bn:00021475n,;C11,C12,C13,C3,C4,C5,C6,C7,C8,;
18;12;2;12;navigateur bn:00013447n,java bn:00048043n,;C12,C13,C14,C15,C16,C17,C19,C2,C3,C5,C6,C7,;
19;14;2;14;navigateur bn:00013447n,texte bn:00076732n,;C11,C12,C14,C15,C16,C17,C19,C2,C3,C4,C5,C6,C7,C9,;
