Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;5;0;18;;C1,C11,C12,C13,C14,C15,C16,C17,C18,C19,C2,C3,C4,C5,C6,C7,C8,C9,;
1;4;1;6;fichier bn:00021475n,;C15,C17,C19,C2,C3,C4,;
2;4;1;7;client bn:00019764n,;C13,C16,C18,C2,C5,C7,C8,;
3;4;1;6;donnée bn:00025314n,;C11,C15,C18,C6,C8,C9,;
4;4;1;5;php bn:01753580n,;C12,C2,C5,C7,C8,;
5;3;1;5;code bn:00020354n,;C14,C17,C19,C3,C8,;
6;4;1;5;post bn:01500184n,;C1,C19,C4,C7,C8,;
7;5;1;10;nombre bn:00058285n,;C1,C11,C13,C15,C17,C18,C2,C3,C6,C9,;
8;3;1;4;text bn:14981519n,;C13,C14,C8,C9,;
9;3;1;3;utilisateur bn:00079373n,;C1,C16,C19,;
10;3;1;6;méthode post bn:00045088n,;C1,C12,C14,C15,C4,C5,;
11;5;1;5;mysql bn:01225760n,;C1,C11,C16,C18,C9,;
12;4;1;7;site bn:00047172n,;C13,C18,C19,C6,C7,C8,C9,;
13;4;1;6;types bn:00016413n,;C12,C16,C17,C18,C2,C9,;
14;4;1;5;langage de script bn:01431715n,;C11,C12,C17,C4,C9,;
15;3;1;3;afficher bn:00087013v,;C15,C19,C9,;
16;5;1;5;serveur bn:00044916n,;C13,C14,C17,C18,C2,;
17;3;1;5;chaîne bn:00074685n,;C12,C17,C18,C3,C7,;
18;2;1;3;méthode bn:01641329n,;C15,C16,C3,;
19;4;1;4;foreach bn:03463379n,;C16,C19,C7,C8,;
20;4;1;4;pouvoir bn:00084451v,;C11,C19,C6,C9,;
21;3;1;3;classes bn:03608262n,;C14,C16,C8,;
22;3;2;3;fichier bn:00021475n,code bn:00020354n,;C17,C19,C3,;
23;2;2;2;fichier bn:00021475n,post bn:01500184n,;C19,C4,;
24;3;2;4;fichier bn:00021475n,nombre bn:00058285n,;C15,C17,C2,C3,;
25;2;2;2;fichier bn:00021475n,méthode post bn:00045088n,;C15,C4,;
26;2;2;2;fichier bn:00021475n,langage de script bn:01431715n,;C17,C4,;
27;2;2;2;fichier bn:00021475n,afficher bn:00087013v,;C15,C19,;
28;3;2;4;client bn:00019764n,php bn:01753580n,;C2,C5,C7,C8,;
29;3;2;4;client bn:00019764n,site bn:00047172n,;C13,C18,C7,C8,;
30;3;2;3;client bn:00019764n,types bn:00016413n,;C16,C18,C2,;
31;3;2;3;client bn:00019764n,foreach bn:03463379n,;C16,C7,C8,;
32;4;2;5;donnée bn:00025314n,nombre bn:00058285n,;C11,C15,C18,C6,C9,;
33;3;2;4;donnée bn:00025314n,site bn:00047172n,;C18,C6,C8,C9,;
34;2;2;2;php bn:01753580n,méthode post bn:00045088n,;C12,C5,;
35;2;2;2;php bn:01753580n,types bn:00016413n,;C12,C2,;
36;2;2;2;code bn:00020354n,fois bn:00032768n,;C17,C8,;
37;2;2;2;code bn:00020354n,class bn:03598962n,;C3,C8,;
38;2;2;2;texte bn:00076732n,nombre bn:00058285n,;C1,C13,;
39;3;2;3;commentaire bn:00020978n,serveur bn:00044916n,;C14,C17,C2,;
40;2;2;2;délimiter bn:00086464v,nombre bn:00058285n,;C1,C2,;
41;2;2;2;post bn:01500184n,utilisateur bn:00079373n,;C1,C19,;
42;2;2;2;post bn:01500184n,méthode post bn:00045088n,;C1,C4,;
43;2;2;2;post bn:01500184n,salaire bn:15928884n,;C1,C8,;
44;2;2;2;nombre bn:00058285n,personne bn:00046516n,;C1,C6,;
45;2;2;2;nombre bn:00058285n,méthode post bn:00045088n,;C1,C15,;
46;4;2;4;nombre bn:00058285n,mysql bn:01225760n,;C1,C11,C18,C9,;
47;4;2;4;nombre bn:00058285n,site bn:00047172n,;C13,C18,C6,C9,;
48;3;2;4;nombre bn:00058285n,types bn:00016413n,;C17,C18,C2,C9,;
49;3;2;3;nombre bn:00058285n,langage de script bn:01431715n,;C11,C17,C9,;
50;4;2;4;nombre bn:00058285n,serveur bn:00044916n,;C13,C17,C18,C2,;
51;3;2;3;nombre bn:00058285n,chaîne bn:00074685n,;C17,C18,C3,;
52;3;2;3;text bn:14981519n,site bn:00047172n,;C13,C8,C9,;
53;2;2;2;text bn:14981519n,serveur bn:00044916n,;C13,C14,;
54;2;2;2;utilisateur bn:00079373n,mysql bn:01225760n,;C1,C16,;
55;2;2;2;utilisateur bn:00079373n,foreach bn:03463379n,;C16,C19,;
56;2;2;2;méthode post bn:00045088n,langage de script bn:01431715n,;C12,C4,;
57;3;2;3;mysql bn:01225760n,types bn:00016413n,;C16,C18,C9,;
58;2;2;2;programmation bn:00021493n,types bn:00016413n,;C12,C16,;
59;3;2;3;site bn:00047172n,pouvoir bn:00084451v,;C19,C6,C9,;
60;3;2;3;site bn:00047172n,header bn:00043309n,;C18,C19,C7,;
61;3;2;3;types bn:00016413n,langage de script bn:01431715n,;C12,C17,C9,;
62;3;2;3;types bn:00016413n,chaîne bn:00074685n,;C12,C17,C18,;
63;2;2;2;chaîne bn:00074685n,timestamp bn:03603649n,;C3,C7,;
64;2;3;2;navigateur bn:00013447n,nombre bn:00058285n,mysql bn:01225760n,;C1,C18,;
65;2;3;2;fichier bn:00021475n,nombre bn:00058285n,méthode bn:01641329n,;C15,C3,;
66;2;3;2;client bn:00019764n,php bn:01753580n,session bn:03751534n,;C2,C7,;
67;2;3;2;client bn:00019764n,url bn:00079080n,site bn:00047172n,;C13,C7,;
68;2;3;2;client bn:00019764n,case à cocher bn:03157691n,types bn:00016413n,;C16,C2,;
69;3;3;3;client bn:00019764n,nombre bn:00058285n,serveur bn:00044916n,;C13,C18,C2,;
70;2;3;2;client bn:00019764n,text bn:14981519n,site bn:00047172n,;C13,C8,;
71;2;3;2;client bn:00019764n,mysql bn:01225760n,types bn:00016413n,;C16,C18,;
72;2;3;2;client bn:00019764n,foreach bn:03463379n,classes bn:03608262n,;C16,C8,;
73;3;3;4;base de donnée bn:00025333n,donnée bn:00025314n,nombre bn:00058285n,;C11,C15,C18,C6,;
74;3;3;3;donnée bn:00025314n,nombre bn:00058285n,mysql bn:01225760n,;C11,C18,C9,;
75;3;3;3;donnée bn:00025314n,nombre bn:00058285n,site bn:00047172n,;C18,C6,C9,;
76;2;3;2;donnée bn:00025314n,nombre bn:00058285n,afficher bn:00087013v,;C15,C9,;
77;3;3;3;donnée bn:00025314n,nombre bn:00058285n,pouvoir bn:00084451v,;C11,C6,C9,;
78;2;3;2;donnée bn:00025314n,text bn:14981519n,site bn:00047172n,;C8,C9,;
79;2;3;2;php bn:01753580n,langage bn:00049910n,chaîne bn:00074685n,;C12,C7,;
