Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;14;0;18;;C1,C11,C12,C13,C14,C15,C16,C17,C18,C19,C2,C3,C4,C5,C6,C7,C8,C9,;
1;12;1;12;page web bn:00080778n,;C11,C12,C13,C14,C15,C17,C18,C19,C3,C5,C6,C8,;
2;13;1;15;serveur web bn:02705179n,;C11,C12,C13,C14,C15,C16,C17,C18,C19,C2,C3,C4,C5,C6,C9,;
3;8;1;8;fichier bn:00021475n,;C11,C12,C18,C3,C4,C5,C7,C8,;
4;11;1;11;client serveur bn:03496583n,;C1,C11,C14,C15,C16,C17,C18,C19,C5,C6,C9,;
5;14;1;15;javascript bn:00055423n,;C1,C11,C12,C13,C14,C15,C16,C17,C19,C2,C3,C4,C5,C6,C9,;
6;13;1;13;java bn:00048043n,;C1,C12,C13,C14,C15,C16,C17,C19,C2,C3,C5,C6,C7,;
7;11;1;11;fichier texte bn:00028018n,;C1,C11,C15,C17,C19,C2,C3,C4,C5,C6,C7,;
8;8;1;8;mise en forme bn:01681906n,;C1,C11,C13,C14,C15,C18,C19,C4,;
9;10;1;10;concerner bn:00083240v,;C11,C15,C17,C18,C19,C3,C4,C5,C6,C7,;
10;8;1;8;délimiter bn:00086464v,;C11,C12,C15,C17,C3,C4,C6,C8,;
11;13;1;15;affichage bn:00010421n,;C1,C11,C12,C14,C15,C16,C18,C19,C2,C3,C4,C5,C6,C7,C9,;
12;12;1;12;lien hypertextes bn:00045513n,;C1,C11,C13,C15,C18,C19,C2,C4,C5,C6,C8,C9,;
13;13;1;13;url bn:00079080n,;C1,C11,C12,C14,C15,C16,C17,C18,C19,C3,C4,C5,C9,;
14;10;1;10;champ de saisie bn:03113401n,;C1,C11,C13,C14,C15,C19,C2,C4,C8,C9,;
15;13;1;14;booléen bn:00294693n,;C1,C11,C12,C13,C14,C15,C16,C17,C19,C2,C3,C4,C7,C8,;
16;14;1;15;logiques bn:00051845n,;C1,C11,C12,C14,C15,C16,C17,C19,C2,C3,C5,C6,C7,C8,C9,;
17;10;1;10;prenom bn:15996005n,;C1,C11,C15,C18,C19,C5,C6,C7,C8,C9,;
18;12;1;13;structure de contrôle bn:00047734n,;C1,C13,C14,C15,C16,C17,C18,C19,C2,C3,C5,C6,C9,;
19;13;1;13;définition bn:00025928n,;C1,C11,C12,C14,C16,C17,C18,C19,C3,C4,C5,C6,C9,;
20;10;1;10;fermeture bn:16858148n,;C1,C12,C16,C18,C3,C4,C5,C6,C8,C9,;
21;8;1;8;boucle while bn:03237310n,;C1,C12,C15,C17,C18,C19,C8,C9,;
22;13;1;13;programmation bn:00021493n,;C1,C11,C13,C15,C17,C18,C19,C2,C3,C4,C5,C6,C9,;
23;11;1;11;serveur bn:00044916n,;C11,C12,C14,C15,C17,C19,C3,C4,C5,C8,C9,;
24;7;1;7;applications web bn:02246184n,;C11,C13,C15,C17,C6,C8,C9,;
25;11;1;11;entiers bn:00047009n,;C11,C12,C15,C17,C18,C19,C2,C3,C5,C7,C9,;
26;11;1;11;méthode bn:01641329n,;C11,C12,C18,C19,C2,C4,C5,C6,C7,C8,C9,;
27;13;1;15;instruction switch bn:01071927n,;C11,C12,C13,C14,C15,C16,C17,C18,C19,C2,C3,C4,C7,C8,C9,;
28;9;1;9;boucle for bn:03237322n,;C11,C12,C15,C17,C18,C19,C6,C8,C9,;
29;13;1;13;temps bn:00077270n,;C11,C12,C14,C15,C17,C19,C2,C3,C4,C5,C6,C7,C9,;
30;8;1;8;message bn:00521573n,;C12,C15,C16,C18,C19,C3,C5,C8,;
31;11;2;11;page web bn:00080778n,serveur web bn:02705179n,;C11,C12,C13,C14,C15,C17,C18,C19,C3,C5,C6,;
32;10;2;10;page web bn:00080778n,logiques bn:00051845n,;C11,C12,C14,C15,C17,C19,C3,C5,C6,C8,;
33;6;2;6;page web bn:00080778n,applications web bn:02246184n,;C11,C13,C15,C17,C6,C8,;
34;10;2;10;page web bn:00080778n,instruction switch bn:01071927n,;C11,C12,C13,C14,C15,C17,C18,C19,C3,C8,;
35;8;2;8;page web bn:00080778n,boucle for bn:03237322n,;C11,C12,C15,C17,C18,C19,C6,C8,;
36;11;2;11;page web bn:00080778n,delete bn:00941697n,;C11,C12,C13,C14,C15,C18,C19,C3,C5,C6,C8,;
37;13;2;14;serveur web bn:02705179n,javascript bn:00055423n,;C11,C12,C13,C14,C15,C16,C17,C19,C2,C3,C4,C5,C6,C9,;
38;12;2;13;serveur web bn:02705179n,affichage bn:00010421n,;C11,C12,C14,C15,C16,C18,C19,C2,C3,C4,C5,C6,C9,;
39;12;2;12;serveur web bn:02705179n,url bn:00079080n,;C11,C12,C14,C15,C16,C17,C18,C19,C3,C4,C5,C9,;
40;7;2;8;serveur web bn:02705179n,langage bn:00049910n,;C11,C13,C14,C17,C18,C2,C4,C6,;
41;11;2;12;serveur web bn:02705179n,structure de contrôle bn:00047734n,;C13,C14,C15,C16,C17,C18,C19,C2,C3,C5,C6,C9,;
42;12;2;12;serveur web bn:02705179n,définition bn:00025928n,;C11,C12,C14,C16,C17,C18,C19,C3,C4,C5,C6,C9,;
43;12;2;12;serveur web bn:02705179n,programmation bn:00021493n,;C11,C13,C15,C17,C18,C19,C2,C3,C4,C5,C6,C9,;
44;8;2;8;serveur web bn:02705179n,site bn:00047172n,;C11,C14,C15,C17,C18,C4,C6,C9,;
45;11;2;11;serveur web bn:02705179n,côté serveur bn:03816678n,;C11,C12,C14,C15,C17,C18,C19,C3,C5,C6,C9,;
46;10;2;10;serveur web bn:02705179n,vouloir bn:00095629v,;C11,C12,C15,C17,C18,C19,C2,C3,C5,C6,;
47;11;2;12;serveur web bn:02705179n,concaténation bn:03489514n,;C11,C12,C14,C15,C16,C17,C18,C19,C2,C5,C6,C9,;
48;9;2;9;serveur web bn:02705179n,microsoft bn:01165400n,;C11,C15,C16,C17,C18,C4,C5,C6,C9,;
49;9;2;9;serveur web bn:02705179n,fichier pdf bn:01745594n,;C11,C13,C15,C16,C18,C19,C4,C5,C6,;
50;10;2;10;serveur web bn:02705179n,entiers bn:00047009n,;C11,C12,C15,C17,C18,C19,C2,C3,C5,C9,;
51;12;2;13;serveur web bn:02705179n,instruction switch bn:01071927n,;C11,C12,C13,C14,C15,C16,C17,C18,C19,C2,C3,C4,C9,;
52;9;2;9;serveur web bn:02705179n,valeur de retour bn:03828774n,;C12,C15,C16,C17,C18,C2,C3,C6,C9,;
