Attributes;Weight
C1;0.144231
C11;0.134615
C12;0.144231
C13;0.115385
C14;0.0865385
C15;0.125
C16;0.173077
C17;0.230769
C18;0.269231
C19;0.163462
C2;0.173077
C3;0.105769
C4;0.0576923
C5;0.0673077
C6;0.0769231
C7;0.182692
C8;0.230769
C9;0.221154
