Attributes;Weight
C1;0.223308
C11;0.481094
C12;0.392139
C13;0.0935525
C14;0.288128
C15;0.535915
C16;0.281117
C17;0.335594
C18;0.304448
C19;0.52902
C2;0.188369
C3;0.50431
C4;0.247443
C5;0.429951
C6;0.418688
C7;0.0921733
C8;0.0897598
C9;0.425928
