Concept ID;Level;Type Obj/Att;Nb Obj;Nb Att;Objects/Attributes;
0;5;Objects;0;11;
0;5;Attributes;0;11;C1;C2;C3;C4;C5;C6;C7;C8;C9;C10;CJA;
1;2;Objects;1;2;fichier bn:00021475n;
1;2;Attributes;1;2;C9;CJA;
2;3;Objects;1;3;client bn:00019764n;
2;3;Attributes;1;3;C1;C3;C4;
3;4;Objects;1;6;donnée bn:00025314n;
3;4;Attributes;1;6;C2;C3;C4;C5;C7;CJA;
4;2;Objects;1;3;php bn:01753580n;
4;2;Attributes;1;3;C4;C6;C9;
5;4;Objects;1;6;nombre bn:00058285n;
5;4;Attributes;1;6;C4;C5;C7;C8;C10;CJA;
6;2;Objects;1;2;zones bn:00005513n;
6;2;Attributes;1;2;C3;C6;
7;4;Objects;1;5;site bn:00047172n;
7;4;Attributes;1;5;C1;C2;C3;C5;CJA;
8;3;Objects;1;4;langage de script bn:01431715n;
8;3;Attributes;1;4;C2;C5;C6;C10;
9;2;Objects;1;2;serveur bn:00044916n;
9;2;Attributes;1;2;C6;CJA;
10;3;Objects;1;3;class bn:03598962n;
10;3;Attributes;1;3;C5;C9;C10;
11;2;Objects;2;2;client bn:00019764n;site bn:00047172n;
11;2;Attributes;2;2;C1;C3;
12;4;Objects;2;5;base de donnée bn:00025333n;donnée bn:00025314n;
12;4;Attributes;2;5;C3;C4;C5;C7;CJA;
13;3;Objects;2;4;donnée bn:00025314n;site bn:00047172n;
13;3;Attributes;2;4;C2;C3;C5;CJA;
14;3;Objects;2;3;nombre bn:00058285n;chaîne bn:00074685n;
14;3;Attributes;2;3;C5;C8;C10;
15;3;Objects;2;3;langage de script bn:01431715n;timestamp bn:03603649n;
15;3;Attributes;2;3;C2;C5;C6;
16;1;Objects;3;1;fichier bn:00021475n;php bn:01753580n;class bn:03598962n;
16;1;Attributes;3;1;C9;
17;2;Objects;3;2;client bn:00019764n;base de donnée bn:00025333n;donnée bn:00025314n;
17;2;Attributes;3;2;C3;C4;
18;3;Objects;3;4;base de donnée bn:00025333n;donnée bn:00025314n;nombre bn:00058285n;
18;3;Attributes;3;4;C4;C5;C7;CJA;
19;3;Objects;3;3;base de donnée bn:00025333n;donnée bn:00025314n;site bn:00047172n;
19;3;Attributes;3;3;C3;C5;CJA;
20;2;Objects;4;2;base de donnée bn:00025333n;donnée bn:00025314n;nombre bn:00058285n;site bn:00047172n;
20;2;Attributes;4;2;C5;CJA;
21;2;Objects;4;2;donnée bn:00025314n;site bn:00047172n;langage de script bn:01431715n;timestamp bn:03603649n;
21;2;Attributes;4;2;C2;C5;
22;2;Objects;4;2;nombre bn:00058285n;chaîne bn:00074685n;langage de script bn:01431715n;class bn:03598962n;
22;2;Attributes;4;2;C5;C10;
23;1;Objects;5;1;client bn:00019764n;base de donnée bn:00025333n;donnée bn:00025314n;php bn:01753580n;nombre bn:00058285n;
23;1;Attributes;5;1;C4;
24;1;Objects;5;1;client bn:00019764n;base de donnée bn:00025333n;donnée bn:00025314n;zones bn:00005513n;site bn:00047172n;
24;1;Attributes;5;1;C3;
25;1;Objects;5;1;donnée bn:00025314n;site bn:00047172n;langage de script bn:01431715n;france bn:00036202n;timestamp bn:03603649n;
25;1;Attributes;5;1;C2;
26;1;Objects;7;1;nombre bn:00058285n;salaire bn:15928884n;chaîne bn:00074685n;langage de script bn:01431715n;super bn:17336345n;class bn:03598962n;pouvoir bn:00084451v;
26;1;Attributes;7;1;C10;
27;1;Objects;8;1;fichier bn:00021475n;base de donnée bn:00025333n;donnée bn:00025314n;nombre bn:00058285n;site bn:00047172n;serveur bn:00044916n;exceptions bn:00032118n;positionnement bn:00030615n;
27;1;Attributes;8;1;CJA;
28;1;Objects;8;1;php bn:01753580n;zones bn:00005513n;langage de script bn:01431715n;serveur bn:00044916n;timestamp bn:03603649n;echo bn:03626250n;généralité bn:00041249n;autre bn:00108013a;
28;1;Attributes;8;1;C6;
29;1;Objects;9;1;base de donnée bn:00025333n;donnée bn:00025314n;nombre bn:00058285n;site bn:00047172n;chaîne bn:00074685n;langage de script bn:01431715n;class bn:03598962n;casse bn:03225002n;timestamp bn:03603649n;
29;1;Attributes;9;1;C5;
30;0;Objects;23;0;fichier bn:00021475n;client bn:00019764n;base de donnée bn:00025333n;donnée bn:00025314n;php bn:01753580n;nombre bn:00058285n;zones bn:00005513n;salaire bn:15928884n;site bn:00047172n;chaîne bn:00074685n;langage de script bn:01431715n;super bn:17336345n;serveur bn:00044916n;class bn:03598962n;pouvoir bn:00084451v;france bn:00036202n;casse bn:03225002n;timestamp bn:03603649n;exceptions bn:00032118n;echo bn:03626250n;positionnement bn:00030615n;généralité bn:00041249n;autre bn:00108013a;
30;0;Attributes;23;0;
