Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;9;0;11;;C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,CJA,;
1;8;1;8;navigateur bn:00013447n,;C2,C3,C5,C6,C7,C8,C9,CJA,;
2;6;1;6;donnée bn:00025314n,;C2,C3,C4,C5,C7,CJA,;
3;7;1;7;concerner bn:00083240v,;C3,C4,C5,C6,C7,C10,CJA,;
4;8;1;9;fois bn:00032768n,;C1,C2,C3,C5,C6,C7,C9,C10,CJA,;
5;6;1;6;nombre bn:00058285n,;C4,C5,C7,C8,C10,CJA,;
6;8;1;8;text bn:14981519n,;C1,C2,C3,C4,C5,C6,C10,CJA,;
7;8;1;9;fermeture bn:16858148n,;C1,C3,C4,C5,C6,C8,C9,C10,CJA,;
8;7;1;7;programmation bn:00021493n,;C1,C2,C4,C5,C6,C9,C10,;
9;5;1;5;cle bn:04756252n,;C2,C3,C4,C9,C10,;
10;6;1;7;méthode bn:01641329n,;C2,C4,C5,C6,C7,C8,C9,;
11;7;2;7;navigateur bn:00013447n,fois bn:00032768n,;C2,C3,C5,C6,C7,C9,CJA,;
12;4;2;4;navigateur bn:00013447n,nombre bn:00058285n,;C5,C7,C8,CJA,;
13;7;2;7;navigateur bn:00013447n,méthode post bn:00045088n,;C2,C3,C6,C7,C8,C9,CJA,;
14;6;2;6;navigateur bn:00013447n,fermeture bn:16858148n,;C3,C5,C6,C8,C9,CJA,;
15;6;2;6;navigateur bn:00013447n,méthode bn:01641329n,;C2,C5,C6,C7,C8,C9,;
16;7;2;7;serveur web bn:02705179n,foreach bn:03463379n,;C2,C3,C4,C5,C6,C9,CJA,;
17;4;2;4;donnée bn:00025314n,méthode bn:01641329n,;C2,C4,C5,C7,;
18;6;2;6;php bn:01753580n,fermeture bn:16858148n,;C1,C3,C4,C6,C9,C10,;
19;7;2;7;java bn:00048043n,fois bn:00032768n,;C1,C2,C3,C5,C6,C7,C10,;
20;7;2;7;texte bn:00076732n,fois bn:00032768n,;C3,C5,C6,C7,C9,C10,CJA,;
21;5;2;5;concerner bn:00083240v,nombre bn:00058285n,;C4,C5,C7,C10,CJA,;
22;4;2;4;concerner bn:00083240v,méthode bn:01641329n,;C4,C5,C6,C7,;
23;7;2;7;commentaire bn:00020978n,fermeture bn:16858148n,;C1,C3,C4,C5,C8,C9,C10,;
24;6;2;6;délimiter bn:00086464v,fermeture bn:16858148n,;C3,C4,C6,C8,C10,CJA,;
25;7;2;7;fois bn:00032768n,text bn:14981519n,;C1,C2,C3,C5,C6,C10,CJA,;
26;7;2;7;fois bn:00032768n,case bn:04777941n,;C1,C2,C3,C6,C9,C10,CJA,;
27;7;2;7;fois bn:00032768n,fermeture bn:16858148n,;C1,C3,C5,C6,C9,C10,CJA,;
28;6;2;6;fois bn:00032768n,programmation bn:00021493n,;C1,C2,C5,C6,C9,C10,;
29;7;2;7;url bn:00079080n,fermeture bn:16858148n,;C1,C3,C4,C5,C9,C10,CJA,;
30;5;2;5;nombre bn:00058285n,fermeture bn:16858148n,;C4,C5,C8,C10,CJA,;
31;4;2;4;nombre bn:00058285n,méthode bn:01641329n,;C4,C5,C7,C8,;
32;7;2;7;text bn:14981519n,fermeture bn:16858148n,;C1,C3,C4,C5,C6,C10,CJA,;
33;6;2;6;text bn:14981519n,programmation bn:00021493n,;C1,C2,C4,C5,C6,C10,;
34;7;2;7;text bn:14981519n,mot bn:00081546n,;C2,C3,C4,C5,C6,C10,CJA,;
35;7;2;7;langage bn:00049910n,fermeture bn:16858148n,;C1,C3,C5,C8,C9,C10,CJA,;
36;7;2;7;utilisateur bn:00079373n,fermeture bn:16858148n,;C3,C4,C5,C6,C9,C10,CJA,;
37;6;2;6;fermeture bn:16858148n,programmation bn:00021493n,;C1,C4,C5,C6,C9,C10,;
38;5;2;5;fermeture bn:16858148n,méthode bn:01641329n,;C4,C5,C6,C8,C9,;
39;4;2;4;programmation bn:00021493n,cle bn:04756252n,;C2,C4,C9,C10,;
40;5;3;5;page web bn:00080778n,navigateur bn:00013447n,fermeture bn:16858148n,;C3,C5,C6,C8,CJA,;
41;5;3;5;navigateur bn:00013447n,donnée bn:00025314n,fois bn:00032768n,;C2,C3,C5,C7,CJA,;
42;5;3;5;navigateur bn:00013447n,java bn:00048043n,fois bn:00032768n,;C2,C3,C5,C6,C7,;
43;6;3;6;navigateur bn:00013447n,texte bn:00076732n,fois bn:00032768n,;C3,C5,C6,C7,C9,CJA,;
44;6;3;6;navigateur bn:00013447n,fois bn:00032768n,méthode post bn:00045088n,;C2,C3,C6,C7,C9,CJA,;
45;5;3;5;navigateur bn:00013447n,fois bn:00032768n,méthode bn:01641329n,;C2,C5,C6,C7,C9,;
46;3;3;3;navigateur bn:00013447n,nombre bn:00058285n,méthode post bn:00045088n,;C7,C8,CJA,;
47;3;3;3;navigateur bn:00013447n,nombre bn:00058285n,méthode bn:01641329n,;C5,C7,C8,;
48;5;3;5;navigateur bn:00013447n,langage bn:00049910n,fermeture bn:16858148n,;C3,C5,C8,C9,CJA,;
49;5;3;5;navigateur bn:00013447n,méthode post bn:00045088n,fermeture bn:16858148n,;C3,C6,C8,C9,CJA,;
50;5;3;5;navigateur bn:00013447n,méthode post bn:00045088n,méthode bn:01641329n,;C2,C6,C7,C8,C9,;
51;4;3;4;navigateur bn:00013447n,fermeture bn:16858148n,méthode bn:01641329n,;C5,C6,C8,C9,;
52;4;3;4;serveur web bn:02705179n,foreach bn:03463379n,cle bn:04756252n,;C2,C3,C4,C9,;
53;5;3;5;base de donnée bn:00025333n,donnée bn:00025314n,concerner bn:00083240v,;C3,C4,C5,C7,CJA,;
54;5;3;5;php bn:01753580n,text bn:14981519n,fermeture bn:16858148n,;C1,C3,C4,C6,C10,;
55;5;3;5;php bn:01753580n,utilisateur bn:00079373n,fermeture bn:16858148n,;C3,C4,C6,C9,C10,;
56;5;3;5;php bn:01753580n,fermeture bn:16858148n,programmation bn:00021493n,;C1,C4,C6,C9,C10,;
57;6;3;6;java bn:00048043n,fois bn:00032768n,text bn:14981519n,;C1,C2,C3,C5,C6,C10,;
58;6;3;6;texte bn:00076732n,concerner bn:00083240v,fois bn:00032768n,;C3,C5,C6,C7,C10,CJA,;
59;6;3;6;commentaire bn:00020978n,url bn:00079080n,fermeture bn:16858148n,;C1,C3,C4,C5,C9,C10,;
60;6;3;6;commentaire bn:00020978n,langage bn:00049910n,fermeture bn:16858148n,;C1,C3,C5,C8,C9,C10,;
61;6;3;6;commentaire bn:00020978n,personne bn:00046516n,fermeture bn:16858148n,;C3,C4,C5,C8,C9,C10,;
62;4;3;4;délimiter bn:00086464v,nombre bn:00058285n,fermeture bn:16858148n,;C4,C8,C10,CJA,;
63;4;3;4;délimiter bn:00086464v,langage bn:00049910n,fermeture bn:16858148n,;C3,C8,C10,CJA,;
64;3;3;3;délimiter bn:00086464v,fermeture bn:16858148n,méthode bn:01641329n,;C4,C6,C8,;
65;4;3;4;délimiter bn:00086464v,fermeture bn:16858148n,visiteur bn:03106425n,;C3,C6,C8,C10,;
66;6;3;6;fois bn:00032768n,text bn:14981519n,case bn:04777941n,;C1,C2,C3,C6,C10,CJA,;
67;6;3;6;fois bn:00032768n,text bn:14981519n,fermeture bn:16858148n,;C1,C3,C5,C6,C10,CJA,;
68;5;3;5;fois bn:00032768n,text bn:14981519n,site bn:00047172n,;C1,C2,C3,C5,CJA,;
