Objects;Weight
fichier bn:00021475n;0.129032
client bn:00019764n;0.193548
base de donnée bn:00025333n;0.322581
donnée bn:00025314n;0.451613
php bn:01753580n;0.16129
nombre bn:00058285n;0.322581
zones bn:00005513n;0.129032
salaire bn:15928884n;0.0645161
site bn:00047172n;0.354839
chaîne bn:00074685n;0.16129
langage de script bn:01431715n;0.290323
super bn:17336345n;0.0645161
serveur bn:00044916n;0.129032
class bn:03598962n;0.193548
pouvoir bn:00084451v;0.0645161
france bn:00036202n;0.0645161
casse bn:03225002n;0.0645161
timestamp bn:03603649n;0.193548
exceptions bn:00032118n;0.0645161
echo bn:03626250n;0.0645161
positionnement bn:00030615n;0.0645161
généralité bn:00041249n;0.0645161
autre bn:00108013a;0.0645161
