X;C1;C12;C13;C14;C16;C18;C2;C4;C7;C8;C9
ascii;0;0;0.00516796;0;0;0;0;0.00352734;0;0;0
pdf;0;0;0.0203562;0;0.0184758;0.0150943;0;0.0139616;0;0;0
exe;0;0;0.00516796;0;0;0;0.0037037;0;0;0;0
type de programme;0;0;0.00259067;0;0;0;0;0;0;0;0
système d;0;0;0.00516796;0;0;0;0;0;0;0;0.00424628
tache;0;0;0.00259067;0;0;0;0;0;0;0;0
matériel;0;0;0.00259067;0;0;0;0;0;0;0;0
ssh;0;0;0.00259067;0;0;0;0;0;0;0;0
firefox;0;0;0.00516796;0;0;0.00381679;0;0;0;0;0
matlab;0;0;0.00259067;0;0;0;0;0;0;0;0
web application;0;0;0.0102828;0;0;0;0;0;0;0.0101266;0.00845666
mac;0;0;0.00259067;0;0;0;0;0;0;0;0
mac os;0;0;0.00259067;0;0;0;0;0;0;0;0
windows;0;0;0.00516796;0;0.00468384;0;0;0;0;0;0
commun;0;0;0.00259067;0;0;0;0;0;0;0;0
internet explorer;0;0;0.00259067;0;0;0;0;0;0;0;0
outlook express;0;0;0.00259067;0;0;0;0;0;0;0;0
thunderbird;0;0;0.00259067;0;0;0;0;0;0;0;0
msn;0;0;0.00259067;0;0;0;0;0;0;0;0
gaim;0;0;0.00259067;0;0;0;0;0;0;0;0
skype;0;0;0.00259067;0;0;0;0;0;0;0;0
css;0;0;0.0102828;0.0087146;0.00932401;0;0;0;0;0;0
cascading style sheet;0;0;0.0102828;0.0087146;0;0;0;0.00702988;0;0;0
système de gestion;0;0;0.00259067;0;0;0;0;0;0;0;0
cd;0;0;0.00259067;0;0;0;0;0;0;0;0
flash;0;0;0.00516796;0;0.00468384;0;0;0;0;0;0
science;0;0;0.00259067;0;0;0;0;0;0;0;0
univers;0;0;0.00259067;0;0;0;0;0;0;0;0
accueil;0;0;0.00516796;0;0;0.00381679;0;0;0;0;0
insertion;0;0;0.0102828;0;0;0.00760456;0;0.00702988;0;0;0
photo;0;0;0.00259067;0;0;0;0;0;0;0;0
animation;0;0;0.00259067;0;0;0;0;0;0;0;0
img;0;0;0.00259067;0;0;0;0;0;0;0;0
menu;0;0;0.0102828;0.0087146;0;0.00760456;0;0;0;0;0
touch;0;0;0.00516796;0;0;0;0;0.00352734;0;0;0
arial;0;0;0.0102828;0.0087146;0;0;0;0.00702988;0;0;0
id;0;0;0.0102828;0;0.00932401;0;0;0;0;0.0101266;0
gimp;0;0;0.00259067;0;0;0;0;0;0;0;0
creation;0;0;0.00259067;0;0;0;0;0;0;0;0
droit;0;0;0.0203562;0.0172786;0;0.0150943;0;0.0139616;0;0;0
calque;0;0;0.00259067;0;0;0;0;0;0;0;0
flou;0;0;0.00259067;0;0;0;0;0;0;0;0
flou gaussien;0;0;0.00259067;0;0;0;0;0;0;0;0
rendu;0;0;0.00259067;0;0;0;0;0;0;0;0
nuages;0;0;0.00259067;0;0;0;0;0;0;0;0
plasma;0;0;0.00259067;0;0;0;0;0;0;0;0
diffraction;0;0;0.00259067;0;0;0;0;0;0;0;0
masque;0;0;0.00259067;0;0;0;0;0;0;0;0
colorer;0;0;0.00259067;0;0;0;0;0;0;0;0
résultat final;0;0;0.00259067;0;0;0;0;0;0;0;0
final;0;0;0.0102828;0;0;0;0;0;0;0.0101266;0.00845666
gestion de contenu;0;0;0.00259067;0;0;0;0;0;0;0;0
dédier;0;0;0.00259067;0;0;0;0;0;0;0;0
habillage;0;0;0.00259067;0;0;0;0;0;0;0;0
terminal;0;0;0.00259067;0;0;0;0;0;0;0;0
déconnexion;0;0;0.0102828;0;0;0.00760456;0;0;0;0;0.00845666
rue;0;0;0.00259067;0;0;0;0;0;0;0;0
marseille;0;0;0.00259067;0;0;0;0;0;0;0;0
site de news;0;0;0.00259067;0;0;0;0;0;0;0;0
bilan;0;0;0.00259067;0;0;0;0;0;0;0;0
thomas;0;0;0;0.00219298;0;0;0;0;0;0;0
wikipédia;0;0;0;0.00437637;0;0;0;0;0;0;0.00424628
back-end;0;0;0;0.00219298;0;0;0;0;0;0;0
application;0;0;0;0.00219298;0;0;0;0;0;0;0
informatique;0;0;0;0.00219298;0;0;0;0;0;0;0
étage;0;0;0;0.00219298;0;0;0;0;0;0;0
concept;0;0;0;0.0087146;0.00932401;0;0;0;0;0;0.00845666
fonctionnement;0;0;0;0.00219298;0;0;0;0;0;0;0
coder;0;0;0;0.0087146;0.00932401;0;0;0;0;0;0.00845666
flux vidéo;0;0;0;0.00219298;0;0;0;0;0;0;0
js;0;0;0;0.00219298;0;0;0;0;0;0;0
relais;0;0;0;0.00219298;0;0;0;0;0;0;0
proxy;0;0;0;0.00219298;0;0;0;0;0;0;0
cache;0;0;0;0.00437637;0;0.00381679;0;0;0;0;0
tunnel;0;0;0;0.00219298;0;0;0;0;0;0;0
langage de balisage;0;0;0;0.00219298;0;0;0;0;0;0;0
web design;0;0;0;0.00437637;0;0;0;0;0.00543478;0;0
ajax;0;0;0;0.00437637;0;0.00381679;0;0;0;0;0
standardiser;0;0;0;0.00219298;0;0;0;0;0;0;0
date;0;0;0;0.00219298;0;0;0;0;0;0;0
paradigme;0;0;0;0.00219298;0;0;0;0;0;0;0
extension de fichier;0;0;0;0.00219298;0;0;0;0;0;0;0
w3c;0;0;0;0.0339703;0.0362812;0.0297398;0;0.0275387;0;0;0.0329897
sgml;0;0;0;0.00219298;0;0;0;0;0;0;0
wikicode;0;0;0;0.00219298;0;0;0;0;0;0;0
bbcode;0;0;0;0.00219298;0;0;0;0;0;0;0
xhtml;0;0;0;0.00437637;0;0;0.0037037;0;0;0;0
doctype;0;0;0;0.0339703;0.0362812;0;0;0.0275387;0;0.039312;0.0329897
dtd;0;0;0;0.0339703;0.0362812;0.0297398;0;0.0275387;0;0;0.0329897
respect;0;0;0;0.00219298;0;0;0;0;0;0;0
validateur;0;0;0;0.00219298;0;0;0;0;0;0;0
html5;0;0;0;0.00219298;0;0;0;0;0;0;0
web sémantique;0;0;0;0.00219298;0;0;0;0;0;0;0
sémantique;0;0;0;0.00219298;0;0;0;0;0;0;0
informatique;0;0;0;0.00219298;0;0;0;0;0;0;0
portabilité;0;0;0;0.00219298;0;0;0;0;0;0;0
mobile;0;0;0;0.00219298;0;0;0;0;0;0;0
pile;0;0;0;0.00219298;0;0;0;0;0;0;0
structure arborescente;0;0;0;0.00219298;0;0;0;0;0;0;0
minimal;0;0;0;0.00219298;0;0;0;0;0;0;0
paragraphe;0;0;0;0.00437637;0;0;0;0.00352734;0;0;0
abréviation;0;0;0;0.00219298;0;0;0;0;0;0;0
acronyme;0;0;0;0.00437637;0.00468384;0;0;0;0;0;0
courriel;0;0;0;0.00219298;0;0;0;0;0;0;0
cohérente;0;0;0;0.00219298;0;0;0;0;0;0;0
tr;0;0;0;0.00219298;0;0;0;0;0;0;0
spécification;0;0;0;0.0087146;0.00932401;0;0;0;0;0;0.00845666
svg;0;0;0;0.00219298;0;0;0;0;0;0;0
iso-8859-1;0;0;0;0.00219298;0;0;0;0;0;0;0
spéciaux;0;0;0;0.00219298;0;0;0;0;0;0;0
robots;0;0;0;0.00219298;0;0;0;0;0;0;0
nouvelles;0;0;0;0.00219298;0;0;0;0;0;0;0
canvas;0;0;0;0.00219298;0;0;0;0;0;0;0
links;0;0;0;0.00219298;0;0;0;0;0;0;0
formulaire;0;0;0;0.00437637;0;0;0;0;0.00543478;0;0
balise html;0;0;0;0.00437637;0;0;0;0;0;0;0.00424628
classique;0;0;0;0.00219298;0;0;0;0;0;0;0
helvetica;0;0;0;0.00219298;0;0;0;0;0;0;0
letter-spacing;0;0;0;0.00219298;0;0;0;0;0;0;0
angles;0;0;0;0.00219298;0;0;0;0;0;0;0
généralité;0;0;0;0.00219298;0;0;0;0;0;0;0
actuelle;0;0;0;0.00219298;0;0;0;0;0;0;0
interface;0;0;0;0.00219298;0;0;0;0;0;0;0
seul;0;0;0;0.00219298;0;0;0;0;0;0;0
finir;0;0;0;0.00219298;0;0;0;0;0;0;0
faute de frappe;0;0;0;0.00437637;0;0;0.0037037;0;0;0;0
trim;0;0;0;0.0087146;0;0;0.00738007;0;0;0;0.00845666
unset;0;0;0;0.0172786;0.0184758;0;0;0.0139616;0;0;0.0167715
diff;0;0;0;0.00219298;0;0;0;0;0;0;0
h2;0;0;0;0.00437637;0;0;0;0.00352734;0;0;0
papa;0;0;0;0.00219298;0;0;0;0;0;0;0
nb;0;0;0;0.00219298;0;0;0;0;0;0;0
mère;0;0;0;0.00437637;0;0;0;0;0;0;0.00424628
barre d’adresse;0;0;0;0.00219298;0;0;0;0;0;0;0
file;0;0;0;0.0087146;0.00932401;0;0;0;0.0108108;0;0
radio;0;0;0;0.0339703;0;0.0297398;0.0288809;0.0275387;0;0;0.0329897
ajouter;0;0;0;0.00219298;0;0;0;0;0;0;0
blogs;0;0;0;0.00219298;0;0;0;0;0;0;0
phpmyadmin;0;0;0;0.00437637;0;0;0;0;0;0;0.00424628
interrogative;0;0;0;0.00219298;0;0;0;0;0;0;0
sélective;0;0;0;0.00219298;0;0;0;0;0;0;0
décompter;0;0;0;0.00437637;0;0;0.0037037;0;0;0;0
order;0;0;0;0.0087146;0.00932401;0.00760456;0;0;0;0;0
mysqli;0;0;0;0.0087146;0;0;0;0;0;0.0101266;0.00845666
acronyme récursif;0;0;0;0;0.00234742;0;0;0;0;0;0
unix;0;0;0;0;0.00468384;0.00381679;0;0;0;0;0
utilité;0;0;0;0;0.00234742;0;0;0;0;0;0
système de fichier;0;0;0;0;0.00234742;0;0;0;0;0;0
imap;0;0;0;0;0.00234742;0;0;0;0;0;0
localisation;0;0;0;0;0.00234742;0;0;0;0;0;0
head;0;0;0;0;0.00468384;0;0;0.00352734;0;0;0
confusion;0;0;0;0;0.00234742;0;0;0;0;0;0
famille;0;0;0;0;0.00234742;0;0;0;0;0;0
réel;0;0;0;0;0.00468384;0.00381679;0;0;0;0;0
oeufs;0;0;0;0;0.00234742;0;0;0;0;0;0
impossible;0;0;0;0;0.00234742;0;0;0;0;0;0
comparaison;0;0;0;0;0.0362812;0.0297398;0.0288809;0;0;0.039312;0.0329897
supérieur;0;0;0;0;0.00234742;0;0;0;0;0;0
droite;0;0;0;0;0.00468384;0;0;0.00352734;0;0;0
précédence;0;0;0;0;0.00234742;0;0;0;0;0;0
initialisation;0;0;0;0;0.00468384;0.00381679;0;0;0;0;0
sizeof;0;0;0;0;0.00468384;0;0;0;0;0;0.00424628
génération de code;0;0;0;0;0.00234742;0;0;0;0;0;0
charset;0;0;0;0;0.00932401;0.00760456;0;0.00702988;0;0;0
champ;0;0;0;0;0.00468384;0;0;0;0;0.00508906;0
banane;0;0;0;0;0.00234742;0;0;0;0;0;0
5b;0;0;0;0;0.00234742;0;0;0;0;0;0
références;0;0;0;0;0.00234742;0;0;0;0;0;0
définition de fonction;0;0;0;0;0.00234742;0;0;0;0;0;0
arrêt;0;0;0;0;0.00234742;0;0;0;0;0;0
stream;0;0;0;0;0.00234742;0;0;0;0;0;0
line;0;0;0;0;0.00234742;0;0;0;0;0;0
idée;0;0;0;0;0.00234742;0;0;0;0;0;0
travers;0;0;0;0;0.00468384;0;0;0;0;0.00508906;0
recette de cuisine;0;0;0;0;0.00234742;0;0;0;0;0;0
vivantes;0;0;0;0;0.00234742;0;0;0;0;0;0
procédé;0;0;0;0;0.00234742;0;0;0;0;0;0
rassembler;0;0;0;0;0.00234742;0;0;0;0;0;0
attribut;0;0;0;0;0.00468384;0;0;0;0;0;0.00424628
modificateurs;0;0;0;0;0.00234742;0;0;0;0;0;0
setters;0;0;0;0;0.00234742;0;0;0;0;0;0
nouvelle classe;0;0;0;0;0.00234742;0;0;0;0;0;0
mammifère;0;0;0;0;0.00234742;0;0;0;0;0;0
choix public;0;0;0;0;0.00234742;0;0;0;0;0;0
abstraire;0;0;0;0;0.00468384;0;0;0;0;0;0.00424628
valeur;0;0;0;0;0.00468384;0;0;0;0.00543478;0;0
nouvelle;0;0;0;0;0.00234742;0;0;0;0;0;0
disponible;0;0;0;0;0.00468384;0;0;0;0;0.00508906;0
self;0;0;0;0;0.00468384;0;0;0;0;0;0.00424628
constante;0;0;0;0;0.00234742;0;0;0;0;0;0
set;0;0;0;0;0.00932401;0;0;0;0;0.0101266;0.00845666
clonage;0;0;0;0;0.00234742;0;0;0;0;0;0
spécifique;0;0;0;0;0.00234742;0;0;0;0;0;0
moteur;0;0;0;0;0.00468384;0;0;0;0;0;0.00424628
microsoft;0;0;0;0;0.0184758;0.0150943;0;0.0139616;0;0;0.0167715
microsoft sql server;0;0;0;0;0.00932401;0.00760456;0;0;0;0;0.00845666
ibm db2;0;0;0;0;0.00468384;0;0;0;0;0;0.00424628
exec;0;0;0;0;0.00468384;0.00381679;0;0;0;0;0
rollback;0;0;0;0;0.00468384;0;0;0;0;0;0.00424628
erreur de syntaxe;0;0;0;0;0.00234742;0;0;0;0;0;0
letter;0;0;0;0;0.00234742;0;0;0;0;0;0
cry;0;0;0;0;0.00234742;0;0;0;0;0;0
type de valeur;0;0;0;0;0.00468384;0;0;0;0;0.00508906;0
root;0;0;0;0;0.00932401;0.00760456;0;0;0;0;0.00845666
émulation;0;0;0;0;0.00234742;0;0;0;0;0;0
supporter;0;0;0;0;0.00468384;0;0;0;0;0;0.00424628
attaque par injection;0;0;0;0;0.00234742;0;0;0;0;0;0
injection;0;0;0;0;0.00468384;0.00381679;0;0;0;0;0
injection sql;0;0;0;0;0.00234742;0;0;0;0;0;0
validation;0;0;0;0;0.00234742;0;0;0;0;0;0
serveur fiables;0;0;0;0;0;0.00191205;0;0;0;0;0
json;0;0;0;0;0;0.00191205;0;0;0;0;0
histoire;0;0;0;0;0;0.00191205;0;0;0;0;0
indépendant;0;0;0;0;0;0.00191205;0;0;0;0;0
wampserver;0;0;0;0;0;0.00191205;0;0;0;0;0
ecriture;0;0;0;0;0;0.00760456;0;0.00702988;0;0;0.00845666
premier;0;0;0;0;0;0.00191205;0;0;0;0;0
attention;0;0;0;0;0;0.00381679;0.0037037;0;0;0;0
filtrage;0;0;0;0;0;0.00191205;0;0;0;0;0
supprime;0;0;0;0;0;0.00191205;0;0;0;0;0
critère;0;0;0;0;0;0.00191205;0;0;0;0;0
degre;0;0;0;0;0;0.00191205;0;0;0;0;0
existence;0;0;0;0;0;0.00381679;0.0037037;0;0;0;0
location;0;0;0;0;0;0.00191205;0;0;0;0;0
accès;0;0;0;0;0;0.00381679;0.0037037;0;0;0;0
faille;0;0;0;0;0;0.00191205;0;0;0;0;0
courante;0;0;0;0;0;0.00191205;0;0;0;0;0
validité;0;0;0;0;0;0.00191205;0;0;0;0;0
timestamp;0;0;0;0;0;0.00760456;0.00738007;0;0.0108108;0;0
wbmp;0;0;0;0;0;0.00191205;0;0;0;0;0
tcpdf;0;0;0;0;0;0.00191205;0;0;0;0;0
chrome;0;0;0;0;0;0.00191205;0;0;0;0;0
catch;0;0;0;0;0;0.00191205;0;0;0;0;0
libération;0;0;0;0;0;0.00191205;0;0;0;0;0
enum;0;0;0;0;0;0.00191205;0;0;0;0;0
avg;0;0;0;0;0;0.00191205;0;0;0;0;0
vente;0;0;0;0;0;0.00191205;0;0;0;0;0
catalogue;0;0;0;0;0;0.00191205;0;0;0;0;0
dvd;0;0;0;0;0;0.00191205;0;0;0;0;0
université de rouen;0;0;0;0;0;0;0.00185529;0;0;0;0
évolué;0;0;0;0;0;0;0.00185529;0;0;0;0
crée;0;0;0;0;0;0;0.00185529;0;0;0;0
manuel;0;0;0;0;0;0;0.00185529;0;0;0;0
français;0;0;0;0;0;0;0.00185529;0;0;0;0
expr;0;0;0;0;0;0;0.00185529;0;0;0;0
spécifique;0;0;0;0;0;0;0.00185529;0;0;0;0
inverse;0;0;0;0;0;0;0.00185529;0;0;0;0
trie;0;0;0;0;0;0;0.00185529;0;0;0;0
occurence;0;0;0;0;0;0;0.00185529;0;0;0;0
rouen;0;0;0;0;0;0;0.00185529;0;0;0;0
code postal;0;0;0;0;0;0;0.00185529;0;0;0;0
mot de passe;0;0;0;0;0;0;0.0037037;0;0;0.00508906;0
rows;0;0;0;0;0;0;0.0037037;0;0;0;0.00424628
bouton radio;0;0;0;0;0;0;0.00185529;0;0;0;0
multiple;0;0;0;0;0;0;0.0037037;0;0;0;0.00424628
touche ctrl;0;0;0;0;0;0;0.00185529;0;0;0;0
fin de fichier;0;0;0;0;0;0;0.00185529;0;0;0;0
carte d’identité;0;0;0;0;0;0;0.00185529;0;0;0;0
mémoire vive;0;0;0;0;0;0;0.00185529;0;0;0;0
2.0;0;0;0;0;0;0;0.00185529;0;0;0;0
université antilles guyane;0;0;0;0;0;0;0;0.00176678;0;0;0
noël;0;0;0;0;0;0;0;0.00176678;0;0;0
client http;0;0;0;0;0;0;0;0.00176678;0;0;0
recommandation w3c;0;0;0;0;0;0;0;0.00176678;0;0;0
information;0;0;0;0;0;0;0;0.00176678;0;0;0
êtres;0;0;0;0;0;0;0;0.00176678;0;0;0
structuration;0;0;0;0;0;0;0;0.00352734;0.00543478;0;0
sens;0;0;0;0;0;0;0;0.00352734;0;0.00508906;0
désormais;0;0;0;0;0;0;0;0.00176678;0;0;0
liste à puces;0;0;0;0;0;0;0;0.00176678;0;0;0
inline;0;0;0;0;0;0;0;0.00176678;0;0;0
uvre;0;0;0;0;0;0;0;0.00176678;0;0;0
disponibilité;0;0;0;0;0;0;0;0.00176678;0;0;0
chose;0;0;0;0;0;0;0;0.00176678;0;0;0
texte gras;0;0;0;0;0;0;0;0.00176678;0;0;0
rouge;0;0;0;0;0;0;0;0.00352734;0;0;0.00424628
abuser;0;0;0;0;0;0;0;0.00176678;0;0;0
souris;0;0;0;0;0;0;0;0.00176678;0;0;0
auto;0;0;0;0;0;0;0;0.00176678;0;0;0
allonger;0;0;0;0;0;0;0;0.00176678;0;0;0
chevauchements;0;0;0;0;0;0;0;0.00176678;0;0;0
em;0;0;0;0;0;0;0;0.00176678;0;0;0
active server pages;0;0;0;0;0;0;0;0.00176678;0;0;0
connaissance;0;0;0;0;0;0;0;0.00176678;0;0;0
nécessaire;0;0;0;0;0;0;0;0.00176678;0;0;0
transtypage;0;0;0;0;0;0;0;0.00176678;0;0;0
sensibles;0;0;0;0;0;0;0;0.00176678;0;0;0
dictionnaires;0;0;0;0;0;0;0;0.00176678;0;0;0
table de hachage;0;0;0;0;0;0;0;0.00176678;0;0;0
hachage;0;0;0;0;0;0;0;0.00176678;0;0;0
bois;0;0;0;0;0;0;0;0.00176678;0;0;0
key;0;0;0;0;0;0;0;0.00176678;0;0;0
info;0;0;0;0;0;0;0;0.00176678;0;0;0
parcours;0;0;0;0;0;0;0;0.00176678;0;0;0
sport;0;0;0;0;0;0;0;0.00352734;0;0;0.00424628
selection multiple;0;0;0;0;0;0;0;0.00176678;0;0;0
saisir;0;0;0;0;0;0;0;0.00176678;0;0;0
nom;0;0;0;0;0;0;0;0.00176678;0;0;0
entrée standard;0;0;0;0;0;0;0;0.00176678;0;0;0
mode connecté;0;0;0;0;0;0;0;0.00176678;0;0;0
mozilla;0;0;0;0;0;0;0;0.00176678;0;0;0
placer;0;0;0;0;0;0;0;0.00176678;0;0;0
rattacher;0;0;0;0;0;0;0;0.00176678;0;0;0
durée de vie;0;0;0;0;0;0;0;0.00352734;0;0;0.00424628
path;0;0;0;0;0;0;0;0.00176678;0;0;0
banque;0;0;0;0;0;0;0;0.00176678;0;0;0
nobody;0;0;0;0;0;0;0;0.00176678;0;0;0
basename;0;0;0;0;0;0;0;0.00176678;0;0;0
dirname;0;0;0;0;0;0;0;0.00176678;0;0;0
umask;0;0;0;0;0;0;0;0.00176678;0;0;0
handle;0;0;0;0;0;0;0;0.00176678;0;0;0
friends;0;0;0;0;0;0;0;0.00176678;0;0;0
sgbdr;0;0;0;0;0;0;0;0.00176678;0;0;0
envoyé;0;0;0;0;0;0;0;0;0.0027248;0;0
inutile;0;0;0;0;0;0;0;0;0.0027248;0;0
age;0;0;0;0;0;0;0;0;0.0027248;0;0
marie;0;0;0;0;0;0;0;0;0.0027248;0;0
super;0;0;0;0;0;0;0;0;0.0027248;0;0
italie;0;0;0;0;0;0;0;0;0.0027248;0;0
couple;0;0;0;0;0;0;0;0;0.0027248;0;0
variables locales;0;0;0;0;0;0;0;0;0.0027248;0;0
locales;0;0;0;0;0;0;0;0;0.0027248;0;0
stocker;0;0;0;0;0;0;0;0;0.0027248;0;0
autre;0;0;0;0;0;0;0;0;0.0027248;0;0
généralité;0;0;0;0;0;0;0;0;0.0027248;0;0
oublier;0;0;0;0;0;0;0;0;0.0027248;0;0
provenance;0;0;0;0;0;0;0;0;0.0027248;0;0
env;0;0;0;0;0;0;0;0;0.00543478;0;0.00424628
attribution;0;0;0;0;0;0;0;0;0.0027248;0;0
accéder;0;0;0;0;0;0;0;0;0.00543478;0;0.00424628
visite;0;0;0;0;0;0;0;0;0.0027248;0;0
màj;0;0;0;0;0;0;0;0;0.0027248;0;0
invisible;0;0;0;0;0;0;0;0;0;0.00255102;0
associa;0;0;0;0;0;0;0;0;0;0.00255102;0
opéra;0;0;0;0;0;0;0;0;0;0.00255102;0
manager;0;0;0;0;0;0;0;0;0;0.00255102;0
limiter;0;0;0;0;0;0;0;0;0;0.00255102;0
man;0;0;0;0;0;0;0;0;0;0.00255102;0
diagramme;0;0;0;0;0;0;0;0;0;0.00255102;0
être;0;0;0;0;0;0;0;0;0;0.00255102;0
prix unitaire;0;0;0;0;0;0;0;0;0;0.00255102;0
bienvenue;0;0;0;0;0;0;0;0;0;0.00255102;0
ar;0;0;0;0;0;0;0;0;0;0.00255102;0
agit;0;0;0;0;0;0;0;0;0;0.00255102;0
indépendante;0;0;0;0;0;0;0;0;0;0.00255102;0
uml;0;0;0;0;0;0;0;0;0;0.00255102;0
page;0;0;0;0;0;0;0;0;0;0.00255102;0
ici;0;0;0;0;0;0;0;0;0;0.00255102;0
juste;0;0;0;0;0;0;0;0;0;0.00255102;0
tim;0;0;0;0;0;0;0;0;0;0;0.00212766
tim berners-lee;0;0;0;0;0;0;0;0;0;0;0.00212766
héberger;0;0;0;0;0;0;0;0;0;0;0.00212766
messagerie;0;0;0;0;0;0;0;0;0;0;0.00212766
messagerie instantanée;0;0;0;0;0;0;0;0;0;0;0.00212766
grand nombre;0;0;0;0;0;0;0;0;0;0;0.00212766
facebook;0;0;0;0;0;0;0;0;0;0;0.00212766
wamp;0;0;0;0;0;0;0;0;0;0;0.00212766
mamp;0;0;0;0;0;0;0;0;0;0;0.00212766
xampp;0;0;0;0;0;0;0;0;0;0;0.00212766
editeur de texte;0;0;0;0;0;0;0;0;0;0;0.00212766
styler;0;0;0;0;0;0;0;0;0;0;0.00212766
inférieur;0;0;0;0;0;0;0;0;0;0;0.00212766
accepter;0;0;0;0;0;0;0;0;0;0;0.00212766
cappuccino;0;0;0;0;0;0;0;0;0;0;0.00212766
type de retour;0;0;0;0;0;0;0;0;0;0;0.00212766
redéfinition;0;0;0;0;0;0;0;0;0;0;0.00212766
erreur de programmation;0;0;0;0;0;0;0;0;0;0;0.00212766
entité html;0;0;0;0;0;0;0;0;0;0;0.00212766
nombre premier;0;0;0;0;0;0;0;0;0;0;0.00212766
français;0;0;0;0;0;0;0;0;0;0;0.00212766
pouvoir;0;0;0;0;0;0;0;0;0;0;0.00212766
confidentiel;0;0;0;0;0;0;0;0;0;0;0.00212766
adresse ip;0;0;0;0;0;0;0;0;0;0;0.00212766
ip;0;0;0;0;0;0;0;0;0;0;0.00212766
réutiliser;0;0;0;0;0;0;0;0;0;0;0.00212766
endroit;0;0;0;0;0;0;0;0;0;0;0.00212766
ainsi;0;0;0;0;0;0;0;0;0;0;0.00212766
démarrer;0;0;0;0;0;0;0;0;0;0;0.00212766
infinité;0;0;0;0;0;0;0;0;0;0;0.00212766
moindre;0;0;0;0;0;0;0;0;0;0;0.00212766
avant;0;0;0;0;0;0;0;0;0;0;0.00212766
seconde;0;0;0;0;0;0;0;0;0;0;0.00212766
visible;0;0;0;0;0;0;0;0;0;0;0.00212766
poo;0;0;0;0;0;0;0;0;0;0;0.00212766
classe type;0;0;0;0;0;0;0;0;0;0;0.00212766
réutilisation;0;0;0;0;0;0;0;0;0;0;0.00212766
final;0;0;0;0;0;0;0;0;0;0;0.00212766
intrinsèque;0;0;0;0;0;0;0;0;0;0;0.00212766
sommes;0;0;0;0;0;0;0;0;0;0;0.00212766
parent;0;0;0;0;0;0;0;0;0;0;0.00212766
classe abstraite;0;0;0;0;0;0;0;0;0;0;0.00212766
implémentation;0;0;0;0;0;0;0;0;0;0;0.00212766
dérivée;0;0;0;0;0;0;0;0;0;0;0.00212766
logiciel système;0;0;0;0;0;0;0;0;0;0;0.00212766
complexité;0;0;0;0;0;0;0;0;0;0;0.00212766
mariadb;0;0;0;0;0;0;0;0;0;0;0.00212766
relationnel;0;0;0;0;0;0;0;0;0;0;0.00212766
modèle relationnel;0;0;0;0;0;0;0;0;0;0;0.00212766
firebird;0;0;0;0;0;0;0;0;0;0;0.00212766
ingres;0;0;0;0;0;0;0;0;0;0;0.00212766
hsqldb;0;0;0;0;0;0;0;0;0;0;0.00212766
oracle database;0;0;0;0;0;0;0;0;0;0;0.00212766
maxdb;0;0;0;0;0;0;0;0;0;0;0.00212766
zodb;0;0;0;0;0;0;0;0;0;0;0.00212766
db4o;0;0;0;0;0;0;0;0;0;0;0.00212766
nosql;0;0;0;0;0;0;0;0;0;0;0.00212766
cassandra;0;0;0;0;0;0;0;0;0;0;0.00212766
bigtable;0;0;0;0;0;0;0;0;0;0;0.00212766
couchdb;0;0;0;0;0;0;0;0;0;0;0.00212766
hbase;0;0;0;0;0;0;0;0;0;0;0.00212766
leveldb;0;0;0;0;0;0;0;0;0;0;0.00212766
hébergeur;0;0;0;0;0;0;0;0;0;0;0.00212766
supprimer;0;0;0;0;0;0;0;0;0;0;0.00212766
example.com;0;0;0;0;0;0;0;0;0;0;0.00212766
aller;0;0;0;0;0;0;0;0;0;0;0.00212766
transaction;0;0;0;0;0;0;0;0;0;0;0.00212766
isolation;0;0;0;0;0;0;0;0;0;0;0.00212766
durabilité;0;0;0;0;0;0;0;0;0;0;0.00212766
électricité;0;0;0;0;0;0;0;0;0;0;0.00212766
verrou;0;0;0;0;0;0;0;0;0;0;0.00212766
panne;0;0;0;0;0;0;0;0;0;0;0.00212766
gérer;0;0;0;0;0;0;0;0;0;0;0.00212766
populaire;0;0;0;0;0;0;0;0;0;0;0.00212766
ouvrir;0;0;0;0;0;0;0;0;0;0;0.00212766
innodb;0;0;0;0;0;0;0;0;0;0;0.00212766
cours en ligne;0;0;0;0;0;0;0;0;0;0;0.00212766
