X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6
C11 ; 1 ; 0.1 ; 0.333333 ; 0.0833333 ; 0.153846 ; 0.142857 ; 0.222222
C15 ; 0.1 ; 1 ; 0.0833333 ; 0.272727 ; 0.333333 ; 0.133333 ; 0.2
C17 ; 0.333333 ; 0.0833333 ; 1 ; 0.153846 ; 0.307692 ; 0.2 ; 0.0833333
C19 ; 0.0833333 ; 0.272727 ; 0.153846 ; 1 ; 0.285714 ; 0.461538 ; 0.166667
C3 ; 0.153846 ; 0.333333 ; 0.307692 ; 0.285714 ; 1 ; 0.3125 ; 0.142857
C5 ; 0.142857 ; 0.133333 ; 0.2 ; 0.461538 ; 0.3125 ; 1 ; 0.307692
C6 ; 0.222222 ; 0.2 ; 0.0833333 ; 0.166667 ; 0.142857 ; 0.307692 ; 1
