X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6
C11 ; 1 ; 0.2 ; 0.285714 ; 0.1875 ; 0.0833333 ; 0.0909091 ; 0.461538
C15 ; 0.2 ; 1 ; 0.176471 ; 0.3125 ; 0.153846 ; 0.166667 ; 0.3125
C17 ; 0.285714 ; 0.176471 ; 1 ; 0.3125 ; 0.25 ; 0.0769231 ; 0.235294
C19 ; 0.1875 ; 0.3125 ; 0.3125 ; 1 ; 0.142857 ; 0.153846 ; 0.294118
C3 ; 0.0833333 ; 0.153846 ; 0.25 ; 0.142857 ; 1 ; 0.125 ; 0.0666667
C5 ; 0.0909091 ; 0.166667 ; 0.0769231 ; 0.153846 ; 0.125 ; 1 ; 0.0714286
C6 ; 0.461538 ; 0.3125 ; 0.235294 ; 0.294118 ; 0.0666667 ; 0.0714286 ; 1
