X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6
C11 ; 1 ; 0.25 ; 0.333333 ; 0.25 ; 0.2 ; 0.25 ; 0.2
C15 ; 0.25 ; 1 ; 0.166667 ; 0.333333 ; 0.25 ; 0.333333 ; 0.25
C17 ; 0.333333 ; 0.166667 ; 1 ; 0.166667 ; 0.333333 ; 0.166667 ; 0.333333
C19 ; 0.25 ; 0.333333 ; 0.166667 ; 1 ; 0.25 ; 0.333333 ; 0.25
C3 ; 0.2 ; 0.25 ; 0.333333 ; 0.25 ; 1 ; 0.25 ; 0.2
C5 ; 0.25 ; 0.333333 ; 0.166667 ; 0.333333 ; 0.25 ; 1 ; 0.25
C6 ; 0.2 ; 0.25 ; 0.333333 ; 0.25 ; 0.2 ; 0.25 ; 1
