X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6
C11 ; 1 ; 0.1 ; 0.166667 ; 0.0833333 ; 0.0833333 ; 0.142857 ; 0.230769
C15 ; 0.1 ; 1 ; 0.0909091 ; 0.285714 ; 0.285714 ; 0.105263 ; 0.235294
C17 ; 0.166667 ; 0.0909091 ; 1 ; 0.166667 ; 0.166667 ; 0.307692 ; 0.133333
C19 ; 0.0833333 ; 0.285714 ; 0.166667 ; 1 ; 0.25 ; 0.352941 ; 0.210526
C3 ; 0.0833333 ; 0.285714 ; 0.166667 ; 0.25 ; 1 ; 0.352941 ; 0.210526
C5 ; 0.142857 ; 0.105263 ; 0.307692 ; 0.352941 ; 0.352941 ; 1 ; 0.3
C6 ; 0.230769 ; 0.235294 ; 0.133333 ; 0.210526 ; 0.210526 ; 0.3 ; 1
