X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6
C11 ; 1 ; 0.333333 ; 0.333333 ; 0.25 ; 0.2 ; 0.111111 ; 0.166667
C15 ; 0.333333 ; 1 ; 0.333333 ; 0.25 ; 0.2 ; 0.111111 ; 0.166667
C17 ; 0.333333 ; 0.333333 ; 1 ; 0.25 ; 0.2 ; 0.25 ; 0.4
C19 ; 0.25 ; 0.25 ; 0.25 ; 1 ; 0.4 ; 0.375 ; 0.142857
C3 ; 0.2 ; 0.2 ; 0.2 ; 0.4 ; 1 ; 0.5 ; 0.285714
C5 ; 0.111111 ; 0.111111 ; 0.25 ; 0.375 ; 0.5 ; 1 ; 0.444444
C6 ; 0.166667 ; 0.166667 ; 0.4 ; 0.142857 ; 0.285714 ; 0.444444 ; 1
