Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;5;0;7;;C11,C15,C17,C19,C3,C5,C6,;
1;3;1;3;texte bn:00076732n,;C17,C5,C6,;
2;4;1;4;base de donnees bn:00025333n,;C17,C19,C3,C5,;
3;3;1;3;client web bn:00013447n,;C3,C5,C6,;
4;5;1;5;méthode get bn:00045088n,;C11,C17,C19,C3,C6,;
5;3;1;3;nécessaire bn:00107182a,;C15,C3,C6,;
6;3;1;3;personne bn:00046516n,;C11,C3,C5,;
7;4;1;4;langage bn:00049910n,;C15,C19,C3,C5,;
8;4;1;4;méthode bn:01641329n,;C11,C19,C5,C6,;
9;2;1;2;pouvoir bn:00084450v,;C11,C15,;
10;3;1;3;echo bn:03626250n,;C15,C19,C6,;
11;2;1;2;exception bn:00032118n,;C15,C17,;
12;2;2;2;texte bn:00076732n,base de donnees bn:00025333n,;C17,C5,;
13;3;2;3;fichier bn:00021475n,méthode bn:01641329n,;C11,C5,C6,;
14;3;2;3;base de donnees bn:00025333n,méthode get bn:00045088n,;C17,C19,C3,;
15;3;2;3;langage de script bn:01431715n,méthode bn:01641329n,;C19,C5,C6,;
16;4;2;4;méthode get bn:00045088n,afficher bn:00087013v,;C11,C17,C3,C6,;
17;3;2;3;méthode get bn:00045088n,méthode bn:01641329n,;C11,C19,C6,;
18;2;2;2;nécessaire bn:00107182a,langage bn:00049910n,;C15,C3,;
19;2;2;2;langage bn:00049910n,echo bn:03626250n,;C15,C19,;
20;3;3;3;php bn:01753580n,méthode get bn:00045088n,afficher bn:00087013v,;C11,C17,C6,;
21;2;3;2;fichier bn:00021475n,personne bn:00046516n,méthode bn:01641329n,;C11,C5,;
22;3;3;3;données bn:00025314n,base de donnees bn:00025333n,langage bn:00049910n,;C19,C3,C5,;
23;2;3;2;base de donnees bn:00025333n,méthode get bn:00045088n,afficher bn:00087013v,;C17,C3,;
24;2;3;2;sélectionner bn:00084931v,nécessaire bn:00107182a,echo bn:03626250n,;C15,C6,;
25;2;3;2;méthode get bn:00045088n,afficher bn:00087013v,personne bn:00046516n,;C11,C3,;
26;2;4;2;données bn:00025314n,base de donnees bn:00025333n,méthode get bn:00045088n,langage bn:00049910n,;C19,C3,;
27;2;4;2;client web bn:00013447n,méthode get bn:00045088n,afficher bn:00087013v,nécessaire bn:00107182a,;C3,C6,;
28;2;4;2;langage de script bn:01431715n,méthode get bn:00045088n,méthode bn:01641329n,echo bn:03626250n,;C19,C6,;
29;2;5;2;php bn:01753580n,texte bn:00076732n,méthode get bn:00045088n,afficher bn:00087013v,rue bn:00074595n,;C17,C6,;
30;2;5;2;php bn:01753580n,fichier bn:00021475n,méthode get bn:00045088n,afficher bn:00087013v,méthode bn:01641329n,;C11,C6,;
31;2;5;2;texte bn:00076732n,fichier bn:00021475n,client web bn:00013447n,langage de script bn:01431715n,méthode bn:01641329n,;C5,C6,;
32;1;7;1;php bn:01753580n,texte bn:00076732n,base de donnees bn:00025333n,méthode get bn:00045088n,afficher bn:00087013v,rue bn:00074595n,exception bn:00032118n,;C17,;
33;1;7;1;php bn:01753580n,fichier bn:00021475n,méthode get bn:00045088n,afficher bn:00087013v,personne bn:00046516n,méthode bn:01641329n,pouvoir bn:00084450v,;C11,;
34;2;7;2;données bn:00025314n,base de donnees bn:00025333n,site bn:00047172n,client web bn:00013447n,personne bn:00046516n,langage bn:00049910n,wamp bn:01708928n,;C3,C5,;
35;1;7;1;sélectionner bn:00084931v,nécessaire bn:00107182a,langage bn:00049910n,pouvoir bn:00084450v,pouvoir bn:00084451v,echo bn:03626250n,exception bn:00032118n,;C15,;
36;2;8;2;données bn:00025314n,base de donnees bn:00025333n,langage de script bn:01431715n,nombre bn:00058285n,chaîne bn:00074685n,langage bn:00049910n,méthode bn:01641329n,null bn:15898583n,;C19,C5,;
37;1;10;1;données bn:00025314n,base de donnees bn:00025333n,site bn:00047172n,client web bn:00013447n,méthode get bn:00045088n,afficher bn:00087013v,nécessaire bn:00107182a,personne bn:00046516n,langage bn:00049910n,wamp bn:01708928n,;C3,;
38;1;12;1;données bn:00025314n,base de donnees bn:00025333n,langage de script bn:01431715n,nombre bn:00058285n,méthode get bn:00045088n,chaîne bn:00074685n,langage bn:00049910n,méthode bn:01641329n,echo bn:03626250n,symfony bn:02798620n,doctype bn:15839327n,null bn:15898583n,;C19,;
39;1;14;1;php bn:01753580n,texte bn:00076732n,fichier bn:00021475n,client web bn:00013447n,langage de script bn:01431715n,sélectionner bn:00084931v,méthode get bn:00045088n,code bn:00020354n,afficher bn:00087013v,nécessaire bn:00107182a,serveur bn:00044916n,méthode bn:01641329n,echo bn:03626250n,rue bn:00074595n,;C6,;
40;1;15;1;texte bn:00076732n,fichier bn:00021475n,données bn:00025314n,base de donnees bn:00025333n,site bn:00047172n,client web bn:00013447n,langage de script bn:01431715n,nombre bn:00058285n,chaîne bn:00074685n,personne bn:00046516n,langage bn:00049910n,méthode bn:01641329n,wamp bn:01708928n,realisateur bn:00027369n,null bn:15898583n,;C5,;
41;0;29;0;php bn:01753580n,texte bn:00076732n,fichier bn:00021475n,données bn:00025314n,base de donnees bn:00025333n,site bn:00047172n,client web bn:00013447n,langage de script bn:01431715n,nombre bn:00058285n,sélectionner bn:00084931v,méthode get bn:00045088n,code bn:00020354n,afficher bn:00087013v,nécessaire bn:00107182a,serveur bn:00044916n,chaîne bn:00074685n,personne bn:00046516n,langage bn:00049910n,méthode bn:01641329n,pouvoir bn:00084450v,pouvoir bn:00084451v,echo bn:03626250n,rue bn:00074595n,exception bn:00032118n,wamp bn:01708928n,symfony bn:02798620n,doctype bn:15839327n,realisateur bn:00027369n,null bn:15898583n,;;
