X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6
C11 ; 1 ; 0.5 ; 0.333333 ; 0.222222 ; 0.111111 ; 0.125 ; 0.333333
C15 ; 0.5 ; 1 ; 0.25 ; 0.285714 ; 0.142857 ; 0.166667 ; 0.25
C17 ; 0.333333 ; 0.25 ; 1 ; 0.285714 ; 0.333333 ; 0.166667 ; 0.111111
C19 ; 0.222222 ; 0.285714 ; 0.285714 ; 1 ; 0.166667 ; 0.2 ; 0.285714
C3 ; 0.111111 ; 0.142857 ; 0.333333 ; 0.166667 ; 1 ; 0.25 ; 0.142857
C5 ; 0.125 ; 0.166667 ; 0.166667 ; 0.2 ; 0.25 ; 1 ; 0.166667
C6 ; 0.333333 ; 0.25 ; 0.111111 ; 0.285714 ; 0.142857 ; 0.166667 ; 1
