X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6
nécessaire bn:00107182a ; 0 ; 0.0701754 ; 0 ; 0 ; 0.0666667 ; 0 ; 0.0655738
serveur bn:00044916n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0172414
fois bn:00032768n ; 0.337209 ; 0.341176 ; 0 ; 0.357143 ; 0.344828 ; 0.367816 ; 0.325843
programmation bn:00021493n ; 0.329412 ; 0.333333 ; 0.329412 ; 0.317647 ; 0 ; 0.329545 ; 0.348837
class bn:03598962n ; 0.129032 ; 0.131148 ; 0 ; 0.131148 ; 0 ; 0.121212 ; 0
commentaires bn:00020978n ; 0.228571 ; 0.231884 ; 0 ; 0.231884 ; 0.222222 ; 0.216216 ; 0
composer bn:14766022n ; 0.129032 ; 0.131148 ; 0.129032 ; 0 ; 0 ; 0 ; 0.123077
chaîne bn:00074685n ; 0 ; 0 ; 0 ; 0.0363636 ; 0 ; 0.0333333 ; 0
syntaxe bn:00062118n ; 0.337209 ; 0.341176 ; 0 ; 0.357143 ; 0.344828 ; 0.367816 ; 0.325843
personne bn:00046516n ; 0.0689655 ; 0 ; 0 ; 0 ; 0.0666667 ; 0.0645161 ; 0
définition bn:00025928n ; 0.348837 ; 0 ; 0.348837 ; 0.352941 ; 0.356322 ; 0.333333 ; 0.367816
langage bn:00049910n ; 0 ; 0.131148 ; 0 ; 0.131148 ; 0.125 ; 0.121212 ; 0
mode bn:00033729n ; 0.337209 ; 0.341176 ; 0 ; 0.357143 ; 0.344828 ; 0.367816 ; 0.325843
configuration bn:03088982n ; 0.228571 ; 0.231884 ; 0.228571 ; 0.231884 ; 0.222222 ; 0 ; 0
xml bn:02771436n ; 0.129032 ; 0 ; 0.129032 ; 0 ; 0.125 ; 0 ; 0.123077
web bn:00080772n ; 0 ; 0.131148 ; 0 ; 0.131148 ; 0.125 ; 0 ; 0.123077
méthode bn:01641329n ; 0.129032 ; 0 ; 0 ; 0.131148 ; 0 ; 0.121212 ; 0.123077
bits bn:00010731n ; 0.129032 ; 0.131148 ; 0 ; 0 ; 0.125 ; 0.121212 ; 0
foreach bn:03463379n ; 0.214286 ; 0.217391 ; 0 ; 0 ; 0.208333 ; 0.219178 ; 0.205479
pouvoir bn:00084450v ; 0.0357143 ; 0.0363636 ; 0 ; 0 ; 0 ; 0 ; 0
information bn:00046705n ; 0 ; 0 ; 0.228571 ; 0.231884 ; 0.222222 ; 0.216216 ; 0.219178
varchar bn:01838409n ; 0.129032 ; 0 ; 0 ; 0.131148 ; 0.125 ; 0.121212 ; 0
timestamp bn:03603649n ; 0.129032 ; 0.131148 ; 0 ; 0 ; 0 ; 0.121212 ; 0.123077
easyphp bn:14837849n ; 0.129032 ; 0.131148 ; 0 ; 0.131148 ; 0.125 ; 0 ; 0
insert bn:03795444n ; 0.129032 ; 0.131148 ; 0 ; 0.131148 ; 0.125 ; 0 ; 0
pouvoir bn:00084451v ; 0 ; 0.0185185 ; 0 ; 0 ; 0 ; 0 ; 0
impossible bn:00104687a ; 0 ; 0.131148 ; 0 ; 0 ; 0.125 ; 0.121212 ; 0.123077
en-tête bn:00043309n ; 0 ; 0.131148 ; 0.129032 ; 0 ; 0.125 ; 0 ; 0.123077
client bn:00019764n ; 0 ; 0.131148 ; 0.129032 ; 0.131148 ; 0.125 ; 0 ; 0
file bn:00065682n ; 0 ; 0.131148 ; 0.129032 ; 0.131148 ; 0 ; 0 ; 0.123077
echo bn:03626250n ; 0 ; 0.0701754 ; 0 ; 0.0701754 ; 0 ; 0 ; 0.0655738
rue bn:00074595n ; 0 ; 0 ; 0.0357143 ; 0 ; 0 ; 0 ; 0.0338983
exception bn:00032118n ; 0 ; 0.0363636 ; 0.0357143 ; 0 ; 0 ; 0 ; 0
wamp bn:01708928n ; 0 ; 0 ; 0 ; 0 ; 0.0344828 ; 0.0333333 ; 0
symfony bn:02798620n ; 0 ; 0 ; 0 ; 0.0185185 ; 0 ; 0 ; 0
doctype bn:15839327n ; 0 ; 0 ; 0 ; 0.0185185 ; 0 ; 0 ; 0
realisateur bn:00027369n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0169492 ; 0
null bn:15898583n ; 0 ; 0 ; 0 ; 0.0363636 ; 0 ; 0.0333333 ; 0
