X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6
C11 ; 1 ; 0.352941 ; 0.333333 ; 0.210526 ; 0.125 ; 0.0714286 ; 0.428571
C15 ; 0.352941 ; 1 ; 0.352941 ; 0.222222 ; 0.214286 ; 0.0769231 ; 0.1875
C17 ; 0.333333 ; 0.352941 ; 1 ; 0.277778 ; 0.285714 ; 0.0714286 ; 0.176471
C19 ; 0.210526 ; 0.222222 ; 0.277778 ; 1 ; 0.133333 ; 0.166667 ; 0.1875
C3 ; 0.125 ; 0.214286 ; 0.285714 ; 0.133333 ; 1 ; 0.125 ; 0.166667
C5 ; 0.0714286 ; 0.0769231 ; 0.0714286 ; 0.166667 ; 0.125 ; 1 ; 0.1
C6 ; 0.428571 ; 0.1875 ; 0.176471 ; 0.1875 ; 0.166667 ; 0.1 ; 1
