X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6
C11 ; 1 ; 0.0952381 ; 0.190476 ; 0.166667 ; 0.2 ; 0.208333 ; 0.333333
C15 ; 0.0952381 ; 1 ; 0.1 ; 0.190476 ; 0.173913 ; 0.0833333 ; 0.16
C17 ; 0.190476 ; 0.1 ; 1 ; 0.173913 ; 0.26087 ; 0.166667 ; 0.24
C19 ; 0.166667 ; 0.190476 ; 0.173913 ; 1 ; 0.28 ; 0.291667 ; 0.259259
C3 ; 0.2 ; 0.173913 ; 0.26087 ; 0.28 ; 1 ; 0.269231 ; 0.2
C5 ; 0.208333 ; 0.0833333 ; 0.166667 ; 0.291667 ; 0.269231 ; 1 ; 0.25
C6 ; 0.333333 ; 0.16 ; 0.24 ; 0.259259 ; 0.2 ; 0.25 ; 1
