Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;5;0;7;;C11,C15,C17,C19,C3,C5,C6,;
1;3;1;3;texte bn:00076732n,;C17,C5,C6,;
2;3;1;3;fichier bn:00021475n,;C11,C5,C6,;
3;4;1;4;base de donnees bn:00025333n,;C17,C19,C3,C5,;
4;3;1;3;client web bn:00013447n,;C3,C5,C6,;
5;3;1;3;langage de script bn:01431715n,;C19,C5,C6,;
6;3;1;3;nécessaire bn:00107182a,;C15,C3,C6,;
7;4;1;4;langage bn:00049910n,;C15,C19,C3,C5,;
8;3;1;3;echo bn:03626250n,;C15,C19,C6,;
9;2;2;2;php bn:01753580n,fichier bn:00021475n,;C11,C6,;
10;2;2;2;texte bn:00076732n,base de donnees bn:00025333n,;C17,C5,;
11;2;2;2;client web bn:00013447n,nécessaire bn:00107182a,;C3,C6,;
12;2;2;2;langage de script bn:01431715n,echo bn:03626250n,;C19,C6,;
13;2;2;2;nécessaire bn:00107182a,langage bn:00049910n,;C15,C3,;
14;2;2;2;nécessaire bn:00107182a,echo bn:03626250n,;C15,C6,;
15;2;2;2;langage bn:00049910n,echo bn:03626250n,;C15,C19,;
16;3;3;3;données bn:00025314n,base de donnees bn:00025333n,langage bn:00049910n,;C19,C3,C5,;
17;2;4;2;texte bn:00076732n,fichier bn:00021475n,client web bn:00013447n,langage de script bn:01431715n,;C5,C6,;
18;1;4;1;nécessaire bn:00107182a,langage bn:00049910n,pouvoir bn:00084451v,echo bn:03626250n,;C15,;
19;2;5;2;données bn:00025314n,base de donnees bn:00025333n,site bn:00047172n,client web bn:00013447n,langage bn:00049910n,;C3,C5,;
20;1;6;1;données bn:00025314n,base de donnees bn:00025333n,site bn:00047172n,client web bn:00013447n,nécessaire bn:00107182a,langage bn:00049910n,;C3,;
21;2;6;2;données bn:00025314n,base de donnees bn:00025333n,langage de script bn:01431715n,nombre bn:00058285n,chaîne bn:00074685n,langage bn:00049910n,;C19,C5,;
22;1;9;1;php bn:01753580n,texte bn:00076732n,fichier bn:00021475n,client web bn:00013447n,langage de script bn:01431715n,code bn:00020354n,nécessaire bn:00107182a,serveur bn:00044916n,echo bn:03626250n,;C6,;
23;1;9;1;données bn:00025314n,base de donnees bn:00025333n,langage de script bn:01431715n,nombre bn:00058285n,chaîne bn:00074685n,langage bn:00049910n,echo bn:03626250n,symfony bn:02798620n,doctype bn:15839327n,;C19,;
24;1;11;1;texte bn:00076732n,fichier bn:00021475n,données bn:00025314n,base de donnees bn:00025333n,site bn:00047172n,client web bn:00013447n,langage de script bn:01431715n,nombre bn:00058285n,chaîne bn:00074685n,langage bn:00049910n,realisateur bn:00027369n,;C5,;
25;0;19;0;php bn:01753580n,texte bn:00076732n,fichier bn:00021475n,données bn:00025314n,base de donnees bn:00025333n,site bn:00047172n,client web bn:00013447n,langage de script bn:01431715n,nombre bn:00058285n,code bn:00020354n,nécessaire bn:00107182a,serveur bn:00044916n,chaîne bn:00074685n,langage bn:00049910n,pouvoir bn:00084451v,echo bn:03626250n,symfony bn:02798620n,doctype bn:15839327n,realisateur bn:00027369n,;;
