X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6
C11 ; 1 ; 0.380952 ; 0.3 ; 0.227273 ; 0.222222 ; 0.0588235 ; 0.578947
C15 ; 0.380952 ; 1 ; 0.26087 ; 0.304348 ; 0.25 ; 0.105263 ; 0.434783
C17 ; 0.3 ; 0.26087 ; 1 ; 0.227273 ; 0.222222 ; 0.0588235 ; 0.25
C19 ; 0.227273 ; 0.304348 ; 0.227273 ; 1 ; 0.210526 ; 0.117647 ; 0.291667
C3 ; 0.222222 ; 0.25 ; 0.222222 ; 0.210526 ; 1 ; 0.0769231 ; 0.181818
C5 ; 0.0588235 ; 0.105263 ; 0.0588235 ; 0.117647 ; 0.0769231 ; 1 ; 0.1
C6 ; 0.578947 ; 0.434783 ; 0.25 ; 0.291667 ; 0.181818 ; 0.1 ; 1
