X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6
C11 ; 1 ; 0.282051 ; 0.269231 ; 0.307692 ; 0.3 ; 0.3 ; 0.325
C15 ; 0.282051 ; 1 ; 0.269231 ; 0.275 ; 0.3 ; 0.333333 ; 0.292683
C17 ; 0.269231 ; 0.269231 ; 1 ; 0.278481 ; 0.303797 ; 0.271605 ; 0.346154
C19 ; 0.307692 ; 0.275 ; 0.278481 ; 1 ; 0.325 ; 0.325 ; 0.317073
C3 ; 0.3 ; 0.3 ; 0.303797 ; 0.325 ; 1 ; 0.333333 ; 0.325301
C5 ; 0.3 ; 0.333333 ; 0.271605 ; 0.325 ; 0.333333 ; 1 ; 0.410256
C6 ; 0.325 ; 0.292683 ; 0.346154 ; 0.317073 ; 0.325301 ; 0.410256 ; 1
