X ; C11 ; C15 ; C17 ; C19 ; C3 ; C5 ; C6
C11 ; 1 ; 0.272727 ; 0.285714 ; 0.25 ; 0.0833333 ; 0.1 ; 0.545455
C15 ; 0.272727 ; 1 ; 0.230769 ; 0.3 ; 0.222222 ; 0.125 ; 0.25
C17 ; 0.285714 ; 0.230769 ; 1 ; 0.416667 ; 0.25 ; 0.0833333 ; 0.266667
C19 ; 0.25 ; 0.3 ; 0.416667 ; 1 ; 0.2 ; 0.111111 ; 0.230769
C3 ; 0.0833333 ; 0.222222 ; 0.25 ; 0.2 ; 1 ; 0.142857 ; 0.0769231
C5 ; 0.1 ; 0.125 ; 0.0833333 ; 0.111111 ; 0.142857 ; 1 ; 0.2
C6 ; 0.545455 ; 0.25 ; 0.266667 ; 0.230769 ; 0.0769231 ; 0.2 ; 1
