Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;3;0;10;;C1,C2,C3,C4,C5,C6,C7,C8,C9,CJA,;
1;2;1;2;fichier bn:00021475n,;C9,CJA,;
2;3;1;3;client bn:00019764n,;C1,C3,C4,;
3;3;1;5;nombre bn:00058285n,;C4,C5,C7,C8,CJA,;
4;2;1;2;zones bn:00005513n,;C3,C6,;
5;3;1;5;site bn:00047172n,;C1,C2,C3,C5,CJA,;
6;2;1;2;serveur bn:00044916n,;C6,CJA,;
7;2;1;2;class bn:03598962n,;C5,C9,;
8;2;2;2;client bn:00019764n,site bn:00047172n,;C1,C3,;
9;2;2;3;php bn:01753580n,code bn:00020354n,;C4,C6,C9,;
10;2;2;2;nombre bn:00058285n,site bn:00047172n,;C5,CJA,;
11;2;2;2;nombre bn:00058285n,chaîne bn:00074685n,;C5,C8,;
12;2;2;3;langage de script bn:01431715n,timestamp bn:03603649n,;C2,C5,C6,;
13;1;3;1;nombre bn:00058285n,salaire bn:15928884n,chaîne bn:00074685n,;C8,;
14;2;3;2;site bn:00047172n,langage de script bn:01431715n,timestamp bn:03603649n,;C2,C5,;
15;1;4;1;client bn:00019764n,php bn:01753580n,code bn:00020354n,nombre bn:00058285n,;C4,;
16;1;4;1;client bn:00019764n,zones bn:00005513n,site bn:00047172n,opérateur bn:16281811n,;C3,;
17;1;4;1;site bn:00047172n,france bn:00036202n,langage de script bn:01431715n,timestamp bn:03603649n,;C2,;
18;1;5;1;fichier bn:00021475n,php bn:01753580n,code bn:00020354n,class bn:03598962n,paris bn:00015540n,;C9,;
19;1;6;1;fichier bn:00021475n,nombre bn:00058285n,site bn:00047172n,serveur bn:00044916n,exceptions bn:00032118n,positionnement bn:00030615n,;CJA,;
20;1;7;1;nombre bn:00058285n,site bn:00047172n,langage de script bn:01431715n,casse bn:03225002n,timestamp bn:03603649n,chaîne bn:00074685n,class bn:03598962n,;C5,;
21;1;10;1;php bn:01753580n,code bn:00020354n,zones bn:00005513n,langage de script bn:01431715n,serveur bn:00044916n,timestamp bn:03603649n,echo bn:03626250n,généralité bn:00041249n,autre bn:00108013a,bienvenue bn:00080852n,;C6,;
22;0;23;0;fichier bn:00021475n,client bn:00019764n,php bn:01753580n,code bn:00020354n,nombre bn:00058285n,zones bn:00005513n,salaire bn:15928884n,site bn:00047172n,france bn:00036202n,langage de script bn:01431715n,serveur bn:00044916n,casse bn:03225002n,timestamp bn:03603649n,chaîne bn:00074685n,opérateur bn:16281811n,exceptions bn:00032118n,echo bn:03626250n,class bn:03598962n,positionnement bn:00030615n,généralité bn:00041249n,autre bn:00108013a,bienvenue bn:00080852n,paris bn:00015540n,;;
