Objects;Weight
page web bn:00080778n;0.118143
navigateur bn:00013447n;0.476793
serveur web bn:02705179n;0.350211
fichier bn:00021475n;0.0675105
client bn:00019764n;0.0337553
base de donnée bn:00025333n;0.113924
donnée bn:00025314n;0.189873
php bn:01753580n;0.135021
java bn:00048043n;0.206751
code bn:00020354n;0.0337553
texte bn:00076732n;0.206751
concerner bn:00083240v;0.21097
commentaire bn:00020978n;0.202532
délimiter bn:00086464v;0.118143
fois bn:00032768n;0.531646
url bn:00079080n;0.223629
case à cocher bn:03157691n;0.0675105
post bn:01500184n;0.206751
nombre bn:00058285n;0.118143
text bn:14981519n;0.35865
langage bn:00049910n;0.194093
zones bn:00005513n;0.0168776
utilisateur bn:00079373n;0.227848
case bn:04777941n;0.21519
associer bn:00082868v;0.126582
personne bn:00046516n;0.126582
méthode post bn:00045088n;0.253165
fermeture bn:16858148n;0.57384
machine bn:00054050n;0.0632911
mysql bn:01225760n;0.0675105
salaire bn:15928884n;0.00843882
jour bn:00000086n;0.0675105
programmation bn:00021493n;0.219409
site bn:00047172n;0.113924
france bn:00036202n;0.00843882
langage de script bn:01431715n;0.0337553
interpréter bn:00089840v;0.0168776
côté serveur bn:03816678n;0.0675105
serveur bn:00044916n;0.0168776
côté client bn:03163702n;0.0337553
typage bn:00016413n;0.126582
foreach bn:03463379n;0.350211
pointeur bn:03222272n;0.0168776
list bn:04720346n;0.0590717
casse bn:03225002n;0.00843882
méthode bn:01641329n;0.265823
cle bn:04756252n;0.0675105
mot bn:00081546n;0.202532
timestamp bn:03603649n;0.0337553
session bn:03751534n;0.0675105
chaîne bn:00074685n;0.0168776
opérateur bn:16281811n;0.00843882
classe bn:03608262n;0.0675105
exceptions bn:00032118n;0.00843882
moteur bn:00030850n;0.0632911
xml bn:02771436n;0.0168776
entête bn:00043309n;0.0675105
echo bn:03626250n;0.00843882
files bn:00065682n;0.0337553
class bn:03598962n;0.0168776
affiche bn:00087013v;0.0675105
configuration bn:03088982n;0.0168776
insert bn:03795444n;0.0337553
varchar bn:01838409n;0.0168776
mise bn:00016287n;0.0337553
transaction bn:01403911n;0.0337553
valeur bn:00079508n;0.0168776
visiteur bn:03106425n;0.0337553
publique bn:00109211a;0.0675105
composer bn:14766022n;0.0337553
doctype bn:15839327n;0.0337553
positionnement bn:00030615n;0.00843882
mysqli bn:01438356n;0.0168776
null bn:15898583n;0.0337553
généralité bn:00041249n;0.00843882
autre bn:00108013a;0.00843882
avoir accès bn:00082209v;0.0168776
bienvenue bn:00080852n;0.00843882
paris bn:00015540n;0.00843882
