Objects;Weight
page web bn:00080778n;0.101045
navigateur bn:00013447n;0.442509
serveur web bn:02705179n;0.341463
fichier bn:00021475n;0.167247
client bn:00019764n;0.0278746
base de donnée bn:00025333n;0.0940767
donnée bn:00025314n;0.1777
php bn:01753580n;0.111498
java bn:00048043n;0.174216
code bn:00020354n;0.439024
texte bn:00076732n;0.501742
concerner bn:00083240v;0.188153
commentaire bn:00020978n;0.170732
délimiter bn:00086464v;0.097561
fois bn:00032768n;0.519164
url bn:00079080n;0.202091
case à cocher bn:03157691n;0.0557491
post bn:01500184n;0.202091
nombre bn:00058285n;0.097561
text bn:14981519n;0.365854
langage bn:00049910n;0.498258
zones bn:00005513n;0.0139373
utilisateur bn:00079373n;0.205575
case bn:04777941n;0.202091
associer bn:00082868v;0.111498
personne bn:00046516n;0.10453
méthode post bn:00045088n;0.229965
fermeture bn:16858148n;0.526132
machine bn:00054050n;0.0557491
mysql bn:01225760n;0.0557491
salaire bn:15928884n;0.00696864
jour bn:00000086n;0.0557491
programmation bn:00021493n;0.184669
site bn:00047172n;0.188153
france bn:00036202n;0.00696864
langage de script bn:01431715n;0.0278746
interpréter bn:00089840v;0.0139373
côté serveur bn:03816678n;0.0557491
serveur bn:00044916n;0.0139373
côté client bn:03163702n;0.0278746
typage bn:00016413n;0.111498
foreach bn:03463379n;0.341463
pointeur bn:03222272n;0.0139373
list bn:04720346n;0.0557491
casse bn:03225002n;0.00696864
méthode bn:01641329n;0.222997
cle bn:04756252n;0.0557491
mot bn:00081546n;0.195122
timestamp bn:03603649n;0.0278746
session bn:03751534n;0.0557491
chaîne bn:00074685n;0.10453
opérateur bn:16281811n;0.00696864
classe bn:03608262n;0.0557491
exceptions bn:00032118n;0.00696864
moteur bn:00030850n;0.0557491
xml bn:02771436n;0.0139373
entête bn:00043309n;0.0557491
echo bn:03626250n;0.00696864
files bn:00065682n;0.0278746
class bn:03598962n;0.0139373
affiche bn:00087013v;0.0557491
configuration bn:03088982n;0.0139373
insert bn:03795444n;0.0278746
varchar bn:01838409n;0.0139373
mise bn:00016287n;0.0278746
transaction bn:01403911n;0.0278746
valeur bn:00079508n;0.0139373
visiteur bn:03106425n;0.0278746
publique bn:00109211a;0.0557491
composer bn:14766022n;0.0278746
doctype bn:15839327n;0.0278746
positionnement bn:00030615n;0.00696864
mysqli bn:01438356n;0.0139373
null bn:15898583n;0.0278746
généralité bn:00041249n;0.00696864
autre bn:00108013a;0.00696864
avoir accès bn:00082209v;0.0139373
bienvenue bn:00080852n;0.00696864
paris bn:00015540n;0.00696864
